,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
138,ROOFTOP,"2001 Fillmore St #8100, San Francisco, CA 94115, USA",ChIJ1yVVvseAhYARUBGiTt998ms,2001 Thai Stick,37.788087,-122.433825,1,94115,OK,"bar,establishment,food,point_of_interest,restaurant"
139,ROOFTOP,"301 El Camino Real, Millbrae, CA 94030, USA",ChIJtU9AJqV3j4AR-iR5kKLyAg4,Thai Stick 4.0,37.6013743,-122.3911917,2,94030,OK,"establishment,food,point_of_interest,restaurant"
140,ROOFTOP,"1825 Irving St, San Francisco, CA 94122, USA",ChIJj2dkgWWHhYAReMxgaDvJN-E,Irving Pizza,37.7633565,-122.4776736,2,94122,OK,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant"
141,ROOFTOP,"200 Arco Place #401, Independence, KS 67301, USA",ChIJU8SoFUAruIcR-UfsVMU0Oeg,E & O Asian Kitchen,37.2248982,-95.7099399,1,67301,OK,"establishment,lawyer,point_of_interest"
142,,,,Ayi,,,0,,ZERO_RESULTS,
143,ROOFTOP,"22 Peace Plz #505, San Francisco, CA 94115, USA",ChIJN0l8xL6AhYARSud0NcxuhYM,Takara Restaurant,37.785129,-122.4288383,1,94115,OK,"establishment,food,point_of_interest,restaurant"
144,ROOFTOP,"111 Main St, Louisville, NE 68037, USA",ChIJIaSC6YUOlIcRfbQGpWDBx5Q,Mrs T's Cafe,41.0017429,-96.1621593,1,68037,OK,"establishment,food,point_of_interest,store"
145,ROOFTOP,"9150 Alcosta Blvd, San Ramon, CA 94583, USA",ChIJtSaOtkzsj4ARYaeuFIH38-g,New Moon Restaurant,37.729356,-121.931545,1,94583,OK,"establishment,food,point_of_interest,restaurant"
146,ROOFTOP,"983 Valencia St, San Francisco, CA 94110, USA",ChIJKWPHgT5-j4AR7n09cHUpnso,Motze,37.7572426,-122.4210072,1,94110,OK,"establishment,food,point_of_interest,restaurant"
147,,,,Chakratron,,,0,,ZERO_RESULTS,
148,ROOFTOP,"2520 San Bruno Ave, San Francisco, CA 94134, USA",ChIJY1Uq2vx-j4AR1pVaACUbOkA,Hoy Sun Restaurant,37.7296615,-122.4048103,2,94134,OK,"establishment,food,point_of_interest,restaurant"
149,ROOFTOP,"1815 Market St #5, San Francisco, CA 94103, USA",ChIJJ2XZ-Z-AhYARIPyY07HwxVg,Sushi Zone And Deli,37.7711738,-122.4238528,1,94103,OK,"establishment,food,point_of_interest,restaurant"
150,ROOFTOP,"1315 Orange Ave, Coronado, CA 92118, USA",ChIJgUtBPsys3oARfFN5Tquq48I,L'avenida,32.6830264,-117.1784,1,92118,OK,"establishment,lodging,point_of_interest"
151,ROOFTOP,"1103, 2985 N High St, Columbus, OH 43202, United States",ChIJQzMAlhiMOIgRjEPqDeDr1Hg,Lavash,40.0231303,-83.013915,1,43202,OK,"cafe,establishment,food,point_of_interest,restaurant"
152,ROOFTOP,"1300 Noriega St, San Francisco, CA 94122, USA",ChIJlWpYf2KHhYARvr3r7uT-N5s,Golden Island Cafe,37.7543148,-122.4777159,1,94122,OK,"establishment,food,point_of_interest,restaurant,store"
153,ROOFTOP,"333 Geary St, San Francisco, CA 94102, USA",ChIJlcEqGY-AhYARXitRNdKphDc,Lefty O'doul's,37.7871974,-122.4087708,1,94102,OK,"bar,establishment,food,point_of_interest,restaurant"
154,ROOFTOP,"64 Pleasant St, Malden, MA 02148, USA",ChIJhS42a2Fx44kRFyr3qAYqv2A,All Season Sushi,42.4267844,-71.06899400000002,1,02148,OK,"bar,establishment,food,point_of_interest,restaurant"
155,ROOFTOP,"1400 Jackson St, San Francisco, CA 94109, USA",ChIJ-ZZTduyAhYARzyxellr3s6Q,Sun Kwong Restaurant,37.794673,-122.4183718,1,94109,OK,"establishment,food,point_of_interest,restaurant"
156,ROOFTOP,"176 Wyckoff Rd, Eatontown, NJ 07724, USA",ChIJ6_HdUaAvwokRZcVNDjWOYjQ,All Season Restaurant,40.2914586,-74.0552033,1,07724,OK,"establishment,food,point_of_interest,restaurant"
157,GEOMETRIC_CENTER,"The Bight Settlement TKCA 1ZZ, Turks and Caicos Islands",ChIJq6qqqlpIS4kRQlBsilGhcKI,Bay Bistro,21.7942661,-72.1900466,1,TKCA 1ZZ,OK,"establishment,food,point_of_interest,restaurant"
158,ROOFTOP,"5479 Mission St, San Francisco, CA 94112, USA",ChIJA-wlyZ1-j4AR-KFaXLqo6dE,Reinas Restaurant,37.71289,-122.4442617,1,94112,OK,"establishment,food,point_of_interest,restaurant"
159,ROOFTOP,"502 S Kaufman St, Ennis, TX 75119, USA",ChIJaTA6bALbToYRw4DwXzLJ0pc,Taqueria Reina's,32.3258283,-96.62194559999999,1,75119,OK,"establishment,food,point_of_interest,restaurant"
160,ROOFTOP,"372 Ritch St, San Francisco, CA 94107, USA",ChIJp6rAONZ_j4ARGjYv9FLjITU,Cento 330 Ritch Street,37.7787767,-122.3939093,1,94107,OK,"cafe,establishment,food,point_of_interest,store"
161,ROOFTOP,"1307 Sutter St, San Francisco, CA 94109, USA",ChIJy-FXpZWAhYARoKXXDQdme5w,Wok Shop Cafe,37.7874047,-122.4221456,1,94109,OK,"cafe,establishment,food,point_of_interest,restaurant"
162,ROOFTOP,"885 Bryant St, San Francisco, CA 94103, USA",ChIJJz14VSp-j4ARbjv3dt0d_Dw,Caffe Roma Coffee Roasting Co,37.77453149999999,-122.4042164,2,94103,OK,"cafe,establishment,food,point_of_interest,store"
163,ROOFTOP,"1900 Barker Ave, Lawrence, KS 66046, USA",ChIJy2X4Eaxov4cRKOc8UGdIs1U,Lawrence Bakery Cafe,38.9498477,-95.2326346,1,66046,OK,"bakery,cafe,establishment,food,point_of_interest,restaurant,store"
164,ROOFTOP,"3285 21st St, San Francisco, CA 94110, USA",ChIJc0h8hT5-j4ARagQN3BBxxIA,Jays Cheesesteak #2,37.756797,-122.42077,1,94110,OK,"establishment,food,point_of_interest,restaurant"
165,ROOFTOP,"2002 P St NW, Washington, DC 20036, USA",ChIJSVG8fsi3t4kRsYJ0q0n3kDg,Pesce,38.9095093,-77.0451162,1,20036,OK,"bar,establishment,food,point_of_interest,restaurant"
166,ROOFTOP,"123 Mission St, San Francisco, CA 94105, USA",ChIJRXKTZmSAhYARQKusI7eUxTs,City Kinetics,37.7918328,-122.3944315,1,94105,OK,"establishment,food,point_of_interest,store"
167,ROOFTOP,"514 S 69th St, Upper Darby, PA 19082, USA",ChIJt-41LDbBxokRsdB4ylmiwnU,Chick-N-Deli,39.9517664,-75.25630269999999,1,19082,OK,"establishment,food,liquor_store,point_of_interest,store"
168,,,,Donna's Tamales,,,0,,ZERO_RESULTS,
169,ROOFTOP,"93 Monkstown Rd, Monkstown, Co. Dublin, Ireland",ChIJwXwLrJkIZ0gR2gpedASOf4c,Vivien Walsh,53.2937806,-6.1553551,1,,OK,"establishment,jewelry_store,point_of_interest,store"
170,ROOFTOP,"1017, 610 N Cedar St, Mason, MI 48854, United States",ChIJe5UT4EPFIogRcwLdmBmYX7A,Won Mi Restaurant,42.5883873,-84.45531299999999,1,48854,OK,"establishment,food,point_of_interest,restaurant"
171,ROOFTOP,"1600 Saratoga Ave # 119, San Jose, CA 95129, USA",ChIJRYH3xqvKj4AR1hbRRGmakM8,Sushi Boat Restaurant,37.2925767,-121.9889311,1,95129,OK,"establishment,food,point_of_interest,restaurant"
172,ROOFTOP,"3481 AR-112, Fayetteville, AR 72704, USA",ChIJDdDDncxtyYcRJlT5GdlvFI8,Bio,36.1159836,-94.185352,1,72704,OK,"establishment,point_of_interest"
173,ROOFTOP,"2840 Mission St, San Francisco, CA 94110, USA",ChIJu67sm2B-j4ARI2pDXxbo0FA,La Loma Produce #8,37.7514152,-122.4186062,1,94110,OK,"establishment,food,grocery_or_supermarket,point_of_interest,store"
174,ROOFTOP,"150 Bellam Blvd # 210, San Rafael, CA 94901, USA",ChIJQ3ijpzCahYARytx0hTi83tg,Les Croissant,37.9610512,-122.5027477,1,94901,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
175,ROOFTOP,"1840 Geary Blvd, San Francisco, CA 94115, USA",ChIJ7WGmtLmAhYAR5DWwqFdmpHI,Les Croissants Cafe,37.7845651,-122.4336343,2,94115,OK,"bakery,cafe,establishment,food,point_of_interest,store"
176,ROOFTOP,"684 Broadway, San Francisco, CA 94133, USA",ChIJrZ1VlvOAhYAREB98elppsV8,Broadway Dim Sum Cafe,37.7977973,-122.4083696,1,94133,OK,"cafe,establishment,food,point_of_interest,restaurant"
177,ROOFTOP,"270 NJ-35, Red Bank, NJ 07701, USA",ChIJaeMKja4xwokRWX8jfm9yMNE,Kaplan Emily M,40.365983,-74.0840101,1,07701,OK,"doctor,establishment,health,point_of_interest"
178,ROOFTOP,"5007, 3230 Mission St, San Francisco, CA 94110, United States",ChIJf3O2KkN-j4ARz0xAx-3_q1A,Emmys Spaghetti Shack,37.7450653,-122.4205286,1,94110,OK,"establishment,food,point_of_interest,restaurant"
179,ROOFTOP,"900 Bush St, San Francisco, CA 94109, USA",ChIJTx1U842AhYARoBxFLA-zpFI,Izakaya Ninja,37.7898447,-122.4123962,1,94109,OK,"establishment,food,point_of_interest,restaurant"
180,ROOFTOP,"2223 Louisiana St, Lawrence, KS 66046, USA",ChIJuZ-PU7dov4cRaHJhaKZBj4s,Sushi Rika,38.9435517,-95.2424942,1,66046,OK,"establishment,food,point_of_interest,restaurant"
181,ROOFTOP,"300 N Mead #108, Wichita, KS 67202, USA",ChIJ7wipC7_juocRtMEME8Uuprw,Lemongrass,37.6902767,-97.3285283,1,67202,OK,"establishment,food,point_of_interest,restaurant"
182,ROOFTOP,"7316 W 80th St, Overland Park, KS 66204, USA",ChIJ51dB4HPswIcRpeJtouOdF5E,Lemongrass Thai Cuisine,38.984252,-94.67076999999999,1,66204,OK,"establishment,food,point_of_interest,restaurant"
183,ROOFTOP,"4609 Mission St, San Francisco, CA 94112, USA",ChIJ-8ISVo9-j4ARcDfPtEr-cqM,Babys Eatery & Palabok,37.724433,-122.4347249,1,94112,OK,"establishment,food,point_of_interest,restaurant"
184,ROOFTOP,"121 E Tulsa Ave, Kansas, OK 74347, USA",ChIJL_B-zKPByYcRqTP49XLGBU4,Harvest & Rowe,36.2051698,-94.79860289999999,1,74347,OK,"establishment,food,point_of_interest,restaurant"
185,ROOFTOP,"444 Jessie St, San Francisco, CA 94103, USA",ChIJ0d_oM4SAhYARBEpg3smg0nI,Mezzanine Sf,37.78248430000001,-122.4080736,1,94103,OK,"establishment,night_club,point_of_interest"
186,APPROXIMATE,United States,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,Congregation,37.09024,-95.712891,1,,OK,"country,political"
187,ROOFTOP,"201 SE Washington Blvd, Bartlesville, OK 74006, USA",ChIJwRJGgFESt4cR2M8H4mJGBVY,Food & Liquor World Inc,36.754922,-95.93605960000001,1,74006,OK,"establishment,food,point_of_interest,restaurant"
188,ROOFTOP,"4054 24th St, San Francisco, CA 94114, USA",ChIJ5yvkUBJ-j4ARr0zUQ558daA,Valley Tavern,37.7514932,-122.4331805,1,94114,OK,"bar,establishment,point_of_interest"
189,ROOFTOP,"1570 Greenwich St, San Francisco, CA 94123, USA",ChIJv6SlE92AhYARYqAFedpf23Y,Hergl School,37.8003676,-122.425773,1,94123,OK,"establishment,point_of_interest,school"
190,ROOFTOP,"2901 E Randol Mill Rd, Arlington, TX 76011, USA",ChIJW4k7lQaHToYRgBnc8Nhq8Yg,Roys Restaurant Services Inc,32.7495653,-97.0565314,1,76011,OK,"establishment,point_of_interest,store"
191,ROOFTOP,"1911 S Springfield Ave, Bolivar, MO 65613, USA",ChIJ8W68wea_xYcRaSs17uai82U,Burger King Rest,37.5962885,-93.40330879999999,1,65613,OK,"establishment,food,point_of_interest,restaurant"
192,ROOFTOP,"5000 Belt Line Rd #775, Dallas, TX 75254, USA",ChIJCdq2QDohTIYRcmRn5noVeEY,Kenny's Restaurant,32.9533874,-96.8235911,1,75254,OK,"bar,establishment,food,point_of_interest,restaurant"
193,ROOFTOP,"11033 Santa Monica Blvd, Los Angeles, CA 90025, USA",ChIJxe5Vd3e7woARn4pLCGK4mzM,Pita's Cafe,34.04854230000001,-118.4428362,1,90025,OK,"establishment,food,point_of_interest,restaurant"
194,ROOFTOP,"715 N University Ave, Ann Arbor, MI 48104, USA",ChIJ14yhk0CuPIgRUhPw_qYFA_w,Mezes,42.2787476,-83.73995289999999,1,48104,OK,"establishment,food,point_of_interest,restaurant"
195,ROOFTOP,"2373 Chestnut St, San Francisco, CA 94123, USA",ChIJnxOWONSAhYARjPbct36LP3k,Mezes Greek Kitchen,37.7999564,-122.4423755,1,94123,OK,"bar,establishment,food,point_of_interest,restaurant"
196,ROOFTOP,"316 E Winnie Ln, Carson City, NV 89706, USA",ChIJmxXRP5UKmYAR4EGXdEz5RdU,"La Santaneca, Inc",39.1796008,-119.7639279,2,89706,OK,"establishment,food,point_of_interest,restaurant"
197,GEOMETRIC_CENTER,"Golden Gate Bridge, Golden Gate Bridge, San Francisco, CA, USA",ChIJw____96GhYARCVVwg5cT7c0,Golden Gate Artist Films,37.8199286,-122.4782551,1,,OK,"establishment,point_of_interest"
198,ROOFTOP,"5170 Mission St, San Francisco, CA 94112, USA",ChIJuyphm5x-j4ARy3_iRSo0yjA,Boos Voni,37.7160255,-122.4415525,1,94112,OK,"establishment,food,point_of_interest,restaurant"
199,,,,Triple Take Productions,,,0,,ZERO_RESULTS,
200,ROOFTOP,"517 Castro St, San Francisco, CA 94114, USA",ChIJZ-IoLxt-j4AR2WQKV7ESwZk,The Sausage Factory,37.7605104,-122.434702,1,94114,OK,"establishment,food,point_of_interest,restaurant"
201,ROOFTOP,"2406, 1516 W Baltimore St, Baltimore, MD 21223, United States",ChIJr6QDKqscyIkRusu2dn5JDgg,Bills Place,39.288561,-76.64157260000002,1,21223,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
202,ROOFTOP,"791 O'Farrell St, San Francisco, CA 94109, USA",ChIJYx9WJZGAhYAR811qc4XVsi0,Bang San Thai Cuisine,37.7850394,-122.4174815,1,94109,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
203,ROOFTOP,"100 S Main St, Brownstown, IN 47220, USA",ChIJx-g7_ffsa4gRKcNkeRtBTsw,Blondies Pizza,38.879173,-86.042181,1,47220,OK,"establishment,food,point_of_interest,restaurant"
204,ROOFTOP,"13212 Craig St, Overland Park, KS 66213, USA",ChIJOzUg4tbBwIcR0CQxi-Ba-nE,Muffins Muffins,38.8906058,-94.6787272,1,66213,OK,"establishment,point_of_interest"
205,ROOFTOP,"5143, 4535 W Walnut St, Garland, TX 75042, United States",ChIJSYSkqDYeTIYRztTJUsHvVbY,My Canh Restaurant,32.916923,-96.70103499999999,1,75042,OK,"establishment,food,point_of_interest,restaurant"
206,ROOFTOP,"398 Dolores St, San Francisco, CA 94110, USA",ChIJGX6--xh-j4ARUggmRyhlmmU,Maxfield's House Of Caffeine,37.7631654,-122.4265493,1,94110,OK,"cafe,establishment,food,point_of_interest,store"
207,ROOFTOP,"1825 Irving St, San Francisco, CA 94122, USA",ChIJj2dkgWWHhYAReMxgaDvJN-E,Irving Pizza #3,37.7633565,-122.4776736,2,94122,OK,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant"
208,ROOFTOP,"3244 Scott St, San Francisco, CA 94123, USA",ChIJTwfdH9SAhYARZ81VKKq8GdY,Sf Hole In The Wall Pizza,37.7999155,-122.4409171,1,94123,OK,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant"
209,ROOFTOP,"2885 Diamond St, San Francisco, CA 94131, USA",ChIJO-V_Z2N-j4ARgYDjSqP8z4o,Bello Coffee & Tea,37.7337777,-122.4339156,1,94131,OK,"cafe,establishment,food,point_of_interest,store"
210,ROOFTOP,"622 Jackson St, San Francisco, CA 94133, USA",ChIJU2Zbx_SAhYAR7aFe2VCWlrc,Hunan Homes Restaurant,37.796237,-122.405629,2,94133,OK,"establishment,food,point_of_interest,restaurant"
211,ROOFTOP,"3441 E Harry St, Wichita, KS 67218, USA",ChIJ7yKT85zkuocRwPpNEqUvxT8,Sandwich Co The,37.6643088,-97.2953204,1,67218,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
212,ROOFTOP,"14041 N May Ave, Oklahoma City, OK 73134, USA",ChIJPcw27l8csocRd6-AVNtm8Jo,Shiki,35.6131579,-97.56799559999999,1,73134,OK,"establishment,food,point_of_interest,restaurant"
213,ROOFTOP,"3108 16th St, San Francisco, CA 94103, USA",ChIJ602wRiJ-j4ARyuqE3Gwg1Ns,Giordano Bros,37.7650551,-122.4223095,1,94103,OK,"bar,establishment,food,meal_takeaway,point_of_interest,restaurant"
214,ROOFTOP,"2451 Shattuck Ave, Berkeley, CA 94704, USA",ChIJJ--38oJ-hYAR9cLV5l6yhRU,Herbivore The Earthly Grill,37.8648013,-122.2671933,1,94704,OK,"bar,establishment,food,meal_takeaway,point_of_interest,restaurant"
215,ROOFTOP,"315 E Hurst Blvd, Hurst, TX 76053, USA",ChIJV4yJAsd-ToYRk8TfTVg8W6g,Mama Spice,32.8093882,-97.1651286,1,76053,OK,"establishment,food,point_of_interest,restaurant"
216,ROOFTOP,"4754 Mission St, San Francisco, CA 94112, USA",ChIJFdfPvIV-j4AR7-380soL4hs,Mama Art Cafe,37.7220503,-122.4371173,1,94112,OK,"art_gallery,cafe,establishment,food,point_of_interest"
217,ROOFTOP,"88 Belden Pl, San Francisco, CA 94104, USA",ChIJ4YZlLoqAhYARwZmXLFycRuw,Brindisi Cucina Di Mare,37.7916503,-122.4037964,1,94104,OK,"bar,establishment,food,point_of_interest,restaurant"
218,ROOFTOP,"1020 Barrett Lake Rd, Dulzura, CA 91917, USA",ChIJ54K_vIFr2YARdGjUw6gm3pw,Barrett Cafe,32.6118203,-116.7066228,1,91917,OK,"establishment,food,point_of_interest,restaurant"
219,ROOFTOP,"401 N Veterans Pkwy, Bloomington, IL 61704, USA",ChIJc8H4_w1wC4gRVPmeMFyXD2I,"Hotwok Express, Inc.",40.4828901,-88.95053539999999,1,61704,OK,"establishment,food,point_of_interest,restaurant"
220,ROOFTOP,"328 Wellington St W, Toronto, ON M5V 3T4, Canada",ChIJmREQ5dk0K4gR8iSmKhEOp2k,Sen5es,43.6447949,-79.3919859,1,M5V 3T4,OK,"bakery,bar,cafe,establishment,food,point_of_interest,restaurant,store"
221,ROOFTOP,"3005, 525 Commercial St, San Francisco, CA 94111, United States",ChIJ9XHahoqAhYARaiBAx11J3p4,Tlaloc Sabor Mexicano,37.7943185,-122.4018681,1,94111,OK,"establishment,food,point_of_interest,restaurant"
222,ROOFTOP,"2831 N Greenwich Rd, Wichita, KS 67226, USA",ChIJz-QENGDhuocRDteYrK-UqK8,Range,37.73528160000001,-97.2085116,1,67226,OK,"establishment,health,point_of_interest,store"
223,,,,Goza Goza Taco,,,0,,ZERO_RESULTS,
224,ROOFTOP,"700 Grant Ave, San Francisco, CA 94108, USA",ChIJMQgObouAhYARG_ROpgr3NNg,Floating Sushi Boat,37.79348890000001,-122.4060745,1,94108,OK,"establishment,food,point_of_interest,restaurant"
225,ROOFTOP,"4148 S 25th W Ave, Tulsa, OK 74107, USA",ChIJBZ4TN9eUtocRUw4DKA_E0T4,Fork & Spoon Productions Llc,36.102811,-96.020851,1,74107,OK,"establishment,laundry,point_of_interest"
226,ROOFTOP,"915 W Main St, Collinsville, OK 74021, USA",ChIJuz1SqJT7tocRvUxqgNZpNTI,Food Express,36.3643325,-95.83590099999999,1,74021,OK,"establishment,food,point_of_interest,restaurant"
227,ROOFTOP,"107 Bridge St, Dedham, MA 02026, USA",ChIJ8TrvIG5_44kRyo-_n9kjXhw,Brickhouse Cafe,42.2679319,-71.17624459999999,1,02026,OK,"cafe,establishment,food,point_of_interest,restaurant"
228,ROOFTOP,"426 Brannan St, San Francisco, CA 94107, USA",ChIJSZ0wqHiAhYARdMldLticW4w,Brannan St Cafe,37.779654,-122.395232,1,94107,OK,"bar,cafe,establishment,food,point_of_interest,restaurant"
229,ROOFTOP,"10088 Woodland Rd, Lenexa, KS 66220, USA",ChIJlxlyr6iWwIcRBTYKUahuzFQ,Asa Sushi,38.9459089,-94.8181047,1,66220,OK,"bar,establishment,food,point_of_interest,restaurant"
230,ROOFTOP,"1757 Taraval, San Francisco, CA 94116, USA",ChIJYxImtIR9j4ARLYzeNfT3g20,"T-28 Bakery Cafe Rest., Llc",37.7425124,-122.4851971,1,94116,OK,"bakery,cafe,establishment,food,point_of_interest,store"
231,ROOFTOP,"100 Connecticut St, San Francisco, CA 94107, USA",ChIJW4YncMx_j4ARfVU4QY6tdPQ,Connecticut Yankee,37.764953,-122.39807,1,94107,OK,"bar,establishment,food,point_of_interest,restaurant"
232,ROOFTOP,"1300 Fillmore St, San Francisco, CA 94115, USA",ChIJd5Ym0LuAhYARlLhuhvwPNAE,1300 Fillmore,37.781588,-122.4321368,1,94115,OK,street_address
233,ROOFTOP,"10325 W 75th St, Overland Park, KS 66214, USA",ChIJ7-bh6ZXswIcRuP9gSwdMtqk,Red Balloon,38.9924918,-94.70655649999999,1,66214,OK,"bar,establishment,night_club,point_of_interest"
234,GEOMETRIC_CENTER,"Denver, CO 80202, USA",ChIJ_____8J4bIcR8tTmeKf55ds,Volume Services America,39.7541032,-105.0002242,1,80202,OK,"establishment,point_of_interest"
235,ROOFTOP,"641 Irving St, San Francisco, CA 94122, USA",ChIJ954va1yHhYAR328zI11Rhz0,Tart To Tart,37.7638937,-122.4649402,1,94122,OK,"cafe,establishment,food,point_of_interest"
236,ROOFTOP,"3 Court House Dr, Central Islip, NY 11722, USA",ChIJC6-Lv1Ax6IkR43rlddx6LxA,Volume Services Inc,40.7649402,-73.19316529999999,1,11722,OK,"establishment,point_of_interest"
237,GEOMETRIC_CENTER,"2405 E. College Way, Mt Vernon, WA 98273, United States",ChIJK_J4_z9shVQRRf4yvje4jRM,Int'l Svc Ctr Of No America,48.4382193,-122.3086072,1,98273,OK,"establishment,point_of_interest,university"
238,,,,Creations Desert House,,,0,,ZERO_RESULTS,
239,ROOFTOP,"514 N Elm Pl, Broken Arrow, OK 74012, USA",ChIJOW-jWuuLtocRksSPxjrOJAA,International Cuisine,36.0573274,-95.7978778,1,74012,OK,"establishment,food,point_of_interest,restaurant"
240,ROOFTOP,"240 Westheimer Rd, Houston, TX 77006, USA",ChIJf3M5Pma_QIYRDUO4ZXhTLxQ,L'olivier Restaurant,29.7448204,-95.3847065,1,77006,OK,"bar,establishment,food,point_of_interest,restaurant"
241,ROOFTOP,"600 Guerrero St, San Francisco, CA 94110, USA",ChIJBVY2Bxh-j4ARa2zO8Jd6H2A,Bar Tartine,37.7614169,-122.4240931,1,94110,OK,"bakery,cafe,establishment,food,point_of_interest,store"
242,ROOFTOP,"695 3rd St, San Francisco, CA 94107, USA",ChIJvQJiytd_j4AR_vpht2eyLto,3rd Street Grill,37.7790779,-122.3927895,1,94107,OK,"establishment,food,point_of_interest,restaurant"
243,APPROXIMATE,United States,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,House Of Chen,37.09024,-95.712891,1,,OK,"country,political"
244,ROOFTOP,"1800 S 52nd St, Rogers, AR 72758, USA",ChIJW_YN_wERyYcRmvFhkTdN07M,Crab Cake & Sweet,36.3196044,-94.1873737,1,72758,OK,"bar,establishment,food,point_of_interest,restaurant"
245,ROOFTOP,"2317, 443 Clement St, San Francisco, CA 94118, United States",ChIJHZwwDzyHhYARJqdAzd3kFkM,Clement Street Bar & Grill,37.78273799999999,-122.4641634,1,94118,OK,"bar,establishment,food,point_of_interest"
246,GEOMETRIC_CENTER,"Pier 39, Space A-201, San Francisco, CA 94133, USA",ChIJu1sIV16AhYAR5QnZljYrFSw,The Tin Fish At Eagle Cafe,37.8087731,-122.4103237,1,94133,OK,"cafe,establishment,food,point_of_interest,restaurant"
247,APPROXIMATE,"Haight-Ashbury, San Francisco, CA 94117, USA",ChIJX_Qyn6yAhYARSAqN56vATTI,Haight & Cole Liquors,37.7692204,-122.4481393,1,94117,OK,"neighborhood,political"
248,ROOFTOP,"591 N Broadwalk, Hollywood, FL 33019, USA",ChIJFx7THDyr2YgREtcEprpt41U,Mamacita Restaurant & Lounge,26.0153789,-80.1156306,1,33019,OK,"bar,establishment,food,point_of_interest,restaurant"
249,,,,Mercedes Cantina Inc,,,0,,ZERO_RESULTS,
250,ROOFTOP,"1351 Church St, San Francisco, CA 94114, USA",ChIJ12ZjHmt-j4AR_KF1uOco2ow,Lovejoy's Tea Room & Antiques,37.74919000000001,-122.4270972,1,94114,OK,"cafe,establishment,food,point_of_interest,restaurant"
251,ROOFTOP,"1304 W San Antonio St, New Braunfels, TX 78130, USA",ChIJt-yoX9iXXIYRHzhlu_XM8J8,New City Bakery Inc,29.6922543,-98.1355608,2,78130,OK,"bakery,establishment,food,point_of_interest,store"
252,ROOFTOP,"100 Gough St, San Francisco, CA 94102, USA",ChIJoxaxoZ-AhYARlSJVU4eKmfM,Go Getters Pizza,37.77335,-122.422541,1,94102,OK,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant"
253,ROOFTOP,"599 Skyline Blvd, San Francisco, CA 94132, USA",ChIJBZW9Bv58j4ARQ3sOPmyg2ms,Hot Dog Bills,37.7096556,-122.4973864,2,94132,OK,"cafe,establishment,food,point_of_interest"
254,ROOFTOP,"1525 Pine St, San Francisco, CA 94109, USA",ChIJ48pP55SAhYARIpn5hH4dqXE,The Grubstake Inc,37.789372,-122.420825,1,94109,OK,"establishment,food,point_of_interest,restaurant"
255,ROOFTOP,"200 Arco Place #401, Independence, KS 67301, USA",ChIJU8SoFUAruIcR-UfsVMU0Oeg,E & O Trading Company,37.2248982,-95.7099399,1,67301,OK,"establishment,lawyer,point_of_interest"
256,ROOFTOP,"916 U.S. 71, Anderson, MO 64831, USA",ChIJk9yFgQhXyIcRc1watbKrweo,Thai Cafe,36.667169,-94.44167069999999,1,64831,OK,"cafe,establishment,food,point_of_interest"
257,ROOFTOP,"1710 Polk St, San Francisco, CA 94109, USA",ChIJT-CnA-uAhYAR-l5CuF6-ZA0,Hahn's Hibachi Restaurant,37.7926375,-122.4209211,2,94109,OK,"establishment,food,point_of_interest,restaurant"
258,ROOFTOP,"2049 Fillmore St, San Francisco, CA 94115, USA",ChIJ-W0ztseAhYARBFSZbrLXGNY,The Elite Cafe,37.78859250000001,-122.4340504,1,94115,OK,"establishment,food,point_of_interest,restaurant"
259,,,,Skk Restaurant Group,,,0,,ZERO_RESULTS,
260,ROOFTOP,"3501 N Aviation Ave, Sioux Falls, SD 57104, USA",ChIJTZmYVE-1jocRmRR_HmkUQSc,Elite Cafe Catering Company,43.583476,-96.73342799999999,1,57104,OK,"cafe,establishment,food,point_of_interest"
261,ROOFTOP,"4827 Mission St, San Francisco, CA 94112, USA",ChIJK4fjCIV-j4ARhWKGzPT-wrs,Hawaiian Drive Inn #28,37.7210781,-122.4373388,1,94112,OK,"establishment,food,point_of_interest,restaurant"
262,ROOFTOP,"110 Navy St, Venice, CA 90291, USA",ChIJS8kPbM66woARd1GBmxxTvBw,Chaya Brasserie,33.997128,-118.479153,1,90291,OK,"bar,establishment,food,point_of_interest,restaurant"
