business_name,category,lic_code,street_address,business_start_date,business_end_date,isClosed,full_address,business_id,name,district,MA,year,latitude,longitude,tract,GEOID10,link,HC01_VC05,HC01_VC113,HC01_VC115,HC01_VC117,HC01_VC121,HC01_VC28,HC01_VC36,HC01_VC41,HC01_VC42,HC01_VC43,HC01_VC44,HC01_VC50,HC01_VC51,HC01_VC52,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC58,HC01_VC59,HC01_VC60,HC01_VC61,HC01_VC62,HC01_VC67,HC01_VC68,HC01_VC69,HC01_VC85,HC01_VC86,HC01_VC89,HC01_VC99,HC03_VC05,HC03_VC13,HC03_VC156,HC03_VC28,HC03_VC41,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC51,HC03_VC52,HC03_VC53,HC03_VC54,HC03_VC55,HC03_VC56,HC03_VC57,HC03_VC58,HC03_VC59,HC03_VC60,HC03_VC61,HC03_VC62,HC03_VC67,HC03_VC68,HC03_VC69,HC03_VC75,HC03_VC76,HC03_VC77,HC03_VC78,HC03_VC79,HC03_VC80,HC03_VC81,HC03_VC82,HC03_VC83,HC03_VC84,HD01_S001,HD01_S020,HD01_S026,HD01_S045,HD01_S051,HD01_S070,HD01_S151,HD01_S169,HD01_S170,HD01_S171,HD01_S180,HD01_S181,HD01_S184,HD02_S026,HD02_S051,HD02_S151,HD02_S170,HD02_S171,HD02_S180,HD02_S181,HD02_S184,Age
dosa allee,Food Services,"Restaurant Less Than 1,000 Sqft",1020 market st,08/07/2017,,no,"1020 market st, San Francisco, CA, 94102",93197,dosa allee,Tenderloin,92.0,2017.0,37.7821186,-122.4108706,Census Tract 125.01,6075012501,http://www.sfgate.com/neighborhoods/sf/tenderloin/,1248.0,35943.0,13438.0,1586.0,21397.0,895.0,26.7,193.0,368.0,253.0,62.0,0.0,42.0,0.0,0.0,194.0,32.0,25.0,23.0,47.0,166.0,272.0,90.0,4.0,811.0,50.0,17.0,11513.0,19146.0,26965.0,263.0,40.9,28.3,19.4,895.0,21.6,41.1,28.3,6.9,2.1,0.0,4.7,0.0,0.0,21.7,3.6,2.8,2.6,5.3,18.5,30.4,10.1,0.4,90.6,5.6,1.9,31.2,32.8,11.4,8.7,4.9,8.1,1.5,1.3,0.0,0.0,5335.0,46.6,3499.0,48.4,1836.0,40.1,538.0,2518.0,2205.0,313.0,2205.0,55.0,2150.0,65.6,34.4,24.4,87.6,12.4,100.0,2.5,97.5,359.0
joe  the juice 2213 fillmore,Food Services,"Restaurant 1,000 - 2,000 Sqft",2213 fillmore street,12/12/2016,,no,"2213 fillmore street, San Francisco, CA, 94115",93250,joe  the juice 2213 fillmore,Pacific Heights,90.0,2018.0,37.790092,-122.43431570000001,Census Tract 135,6075013500,http://www.sfgate.com/neighborhoods/sf/pacificheights/,1825.0,217720.0,91841.0,1346.0,86641.0,1646.0,30.6,1287.0,28.0,368.0,0.0,0.0,32.0,121.0,14.0,170.0,0.0,139.0,296.0,615.0,225.0,30.0,48.0,11.0,1461.0,109.0,131.0,101028.0,137195.0,151109.0,25.0,73.0,6.8,4.7,1646.0,75.7,1.6,21.6,0.0,1.1,0.0,1.9,7.1,0.8,10.0,0.0,8.2,17.4,36.2,13.2,1.8,2.8,0.6,85.9,6.4,7.7,9.0,6.7,2.8,3.0,5.1,10.8,11.1,20.5,11.5,19.4,2556.0,37.0,1146.0,38.7,1410.0,36.2,401.0,1857.0,1622.0,235.0,1622.0,370.0,1252.0,44.8,55.2,24.7,87.3,12.7,100.0,22.8,77.2,597.0
mission street sports bar sf,Food Services,,2565 mission st,07/12/2012,,no,"2565 mission st, San Francisco, CA, 9411",70148,mission street sports bar sf,Mission,90.5,2018.0,37.7561132,-122.4185063,Census Tract 208,6075020800,http://www.sfgate.com/neighborhoods/sf/mission/,4868.0,65801.0,31221.0,1537.0,28039.0,4535.0,32.2,1567.0,1354.0,861.0,391.0,48.0,279.0,240.0,46.0,271.0,222.0,167.0,130.0,960.0,690.0,1121.0,307.0,83.0,3610.0,415.0,539.0,56346.0,77581.0,89857.0,22.0,79.4,6.2,15.1,4535.0,34.3,29.7,18.9,8.6,8.6,1.1,6.1,5.3,1.0,5.9,4.9,3.7,2.8,21.0,15.1,24.6,6.7,1.8,79.1,9.1,11.8,4.2,10.8,12.4,9.0,10.8,11.0,13.1,13.8,7.9,7.1,6577.0,34.5,3791.0,34.5,2786.0,34.5,976.0,2718.0,2543.0,175.0,2543.0,432.0,2111.0,57.6,42.4,38.4,93.6,6.4,100.0,17.0,83.0,2211.0
indian palace,Food Services,"Restaurant 1,000 - 2,000 Sqft",2154 mission st,03/21/2017,,no,"2154 mission st, San Francisco, CA, 9411",91176,indian palace,Mission,85.5,2018.0,37.76252120000001,-122.4196978,Census Tract 208,6075020800,http://www.sfgate.com/neighborhoods/sf/mission/,4868.0,65801.0,31221.0,1537.0,28039.0,4535.0,32.2,1567.0,1354.0,861.0,391.0,48.0,279.0,240.0,46.0,271.0,222.0,167.0,130.0,960.0,690.0,1121.0,307.0,83.0,3610.0,415.0,539.0,56346.0,77581.0,89857.0,22.0,79.4,6.2,15.1,4535.0,34.3,29.7,18.9,8.6,8.6,1.1,6.1,5.3,1.0,5.9,4.9,3.7,2.8,21.0,15.1,24.6,6.7,1.8,79.1,9.1,11.8,4.2,10.8,12.4,9.0,10.8,11.0,13.1,13.8,7.9,7.1,6577.0,34.5,3791.0,34.5,2786.0,34.5,976.0,2718.0,2543.0,175.0,2543.0,432.0,2111.0,57.6,42.4,38.4,93.6,6.4,100.0,17.0,83.0,498.0
peets coffee and tea,Food Services,"Restaurant Less Than 1,000 Sqft",155 montgomery st,01/01/1989,,no,"155 montgomery st, San Francisco, CA, 94104",91189,peets coffee and tea,Downtown / Union Square,93.0,2018.0,37.7907627,-122.4025659,Census Tract 117,6075011700,http://www.sfgate.com/neighborhoods/sf/unionsquare/,733.0,55747.0,27841.0,737.0,30855.0,685.0,19.1,234.0,180.0,139.0,0.0,0.0,13.0,56.0,0.0,114.0,71.0,47.0,57.0,102.0,126.0,55.0,54.0,0.0,578.0,58.0,59.0,23165.0,41735.0,56874.0,84.0,54.3,5.2,26.6,685.0,33.7,25.9,20.0,0.0,20.4,0.0,1.9,8.1,0.0,16.4,10.2,6.8,8.2,14.7,18.1,7.9,7.8,0.0,83.2,8.3,8.5,18.3,18.8,16.6,17.0,3.4,10.0,1.6,6.5,4.8,2.9,1783.0,43.6,988.0,44.3,795.0,42.4,292.0,1416.0,1012.0,404.0,1012.0,87.0,925.0,55.4,44.6,28.9,71.5,28.5,100.0,8.6,91.4,10804.0
che fico,Food Services,Multiple,838 divisadero st,08/01/2017,,no,"838 divisadero st, San Francisco, CA, 94117",93453,che fico,Alamo Square,96.0,2018.0,37.777452000000004,-122.4380092,Census Tract 158.02,6075015802,"http://en.wikipedia.org/wiki/Alamo_Square,_San_Francisco",1903.0,100443.0,43961.0,1010.0,51618.0,1737.0,25.6,1029.0,230.0,392.0,0.0,0.0,19.0,166.0,15.0,180.0,83.0,101.0,246.0,280.0,401.0,166.0,32.0,119.0,1422.0,295.0,91.0,65417.0,81342.0,84318.0,97.0,75.7,5.0,12.3,1737.0,56.9,12.7,21.7,0.0,8.7,0.0,1.1,9.2,0.8,10.0,4.6,5.6,13.6,15.5,22.2,9.2,1.8,6.6,78.7,16.3,5.0,7.1,4.8,7.3,10.7,9.1,13.6,19.9,13.1,7.9,6.3,2965.0,34.3,1536.0,35.1,1429.0,33.4,351.0,1581.0,1491.0,90.0,1491.0,267.0,1224.0,51.8,48.2,23.5,94.3,5.7,100.0,17.9,82.1,365.0
the melt,Food Services,"Restaurant Greater Than 2,000 Sqft",925 market st,04/12/2011,,no,"925 market st, San Francisco, CA, 94103",90214,the melt,South of Market,93.0,2017.0,37.783313299999996,-122.4084662,Census Tract 176.01,6075017601,http://www.sfgate.com/neighborhoods/sf/soma/,3188.0,49387.0,25330.0,2221.0,25938.0,2657.0,25.0,951.0,626.0,894.0,215.0,0.0,139.0,177.0,44.0,319.0,70.0,197.0,247.0,364.0,617.0,641.0,74.0,95.0,2522.0,334.0,128.0,23099.0,46745.0,61388.0,259.0,60.9,5.9,12.7,2657.0,31.9,21.0,30.0,7.2,10.0,0.0,4.7,5.9,1.5,10.7,2.3,6.6,8.3,12.2,20.7,21.5,2.5,3.2,84.5,11.2,4.3,17.8,16.6,18.0,5.9,6.8,10.1,11.3,9.5,1.8,2.3,7630.0,41.5,4723.0,42.8,2907.0,39.0,1029.0,5296.0,4321.0,975.0,4321.0,407.0,3914.0,61.9,38.1,23.8,81.6,18.4,100.0,9.4,90.6,2668.0
aroma buena catering inc,Food Services,Caterer,1566 carroll ave,02/02/2006,,no,"1566 carroll ave, San Francisco, CA, 94124",92428,aroma buena catering inc,Bayview,100.0,2017.0,37.7247626,-122.3925584,Census Tract 234,6075023400,http://en.wikipedia.org/wiki/Neighborhoods_in_San_Francisco#Bayview,1487.0,56079.0,17238.0,255.0,19772.0,1260.0,31.5,158.0,441.0,269.0,182.0,0.0,46.0,204.0,33.0,95.0,113.0,0.0,30.0,108.0,144.0,276.0,238.0,47.0,1100.0,130.0,104.0,36544.0,57646.0,65198.0,210.0,58.2,10.3,37.5,1260.0,11.8,33.1,20.2,13.6,21.3,0.0,3.4,15.3,2.5,7.1,8.5,0.0,2.2,8.1,10.8,20.7,17.8,3.5,82.5,9.7,7.8,8.3,10.6,7.4,22.7,9.6,21.3,3.0,6.3,9.5,1.4,3660.0,30.3,1719.0,29.3,1941.0,31.4,735.0,1044.0,964.0,80.0,964.0,386.0,578.0,47.0,53.0,76.2,92.3,7.7,100.0,40.0,60.0,4563.0
meat by pete,Food Services,,1566 carroll ave,10/22/2015,08/29/2017,yes,"1566 carroll ave, San Francisco, CA, 94124",92907,meat by pete,Bayview,100.0,2018.0,37.7247626,-122.3925584,Census Tract 234,6075023400,http://en.wikipedia.org/wiki/Neighborhoods_in_San_Francisco#Bayview,1487.0,56079.0,17238.0,255.0,19772.0,1260.0,31.5,158.0,441.0,269.0,182.0,0.0,46.0,204.0,33.0,95.0,113.0,0.0,30.0,108.0,144.0,276.0,238.0,47.0,1100.0,130.0,104.0,36544.0,57646.0,65198.0,210.0,58.2,10.3,37.5,1260.0,11.8,33.1,20.2,13.6,21.3,0.0,3.4,15.3,2.5,7.1,8.5,0.0,2.2,8.1,10.8,20.7,17.8,3.5,82.5,9.7,7.8,8.3,10.6,7.4,22.7,9.6,21.3,3.0,6.3,9.5,1.4,3660.0,30.3,1719.0,29.3,1941.0,31.4,735.0,1044.0,964.0,80.0,964.0,386.0,578.0,47.0,53.0,76.2,92.3,7.7,100.0,40.0,60.0,677.0
grill spot,Food Services,"Restaurant 1,000 - 2,000 Sqft",2311 clement st,08/29/2017,,no,"2311 clement st, San Francisco, CA, 94121",93077,grill spot,Outer Richmond,87.0,2018.0,37.7818364,-122.48407209999999,Census Tract 427,6075042700,http://www.sfgate.com/neighborhoods/sf/outerrichmond/,3870.0,126093.0,41939.0,1086.0,41840.0,3523.0,35.4,1955.0,555.0,890.0,84.0,0.0,120.0,115.0,89.0,562.0,160.0,241.0,280.0,806.0,588.0,402.0,210.0,81.0,2897.0,295.0,372.0,78059.0,99789.0,109014.0,36.0,72.0,5.6,3.7,3523.0,53.5,15.2,24.4,2.3,4.7,0.0,3.3,3.1,2.4,15.4,4.4,6.6,7.7,22.1,16.1,11.0,5.7,2.2,79.3,8.1,10.2,4.6,4.0,10.4,9.1,9.6,9.5,13.4,20.6,8.4,10.3,5326.0,40.7,2533.0,39.5,2793.0,41.7,1238.0,2576.0,2352.0,224.0,2352.0,657.0,1695.0,47.6,52.4,52.6,91.3,8.7,100.0,27.9,72.1,337.0
internos wine cafe,Food Services,,3240 geary blvd,07/01/2008,09/15/2017,yes,"3240 geary blvd, San Francisco, CA, 94118",94890,internos wine cafe and bar,Laurel Heights / Jordan Park,87.0,2018.0,37.7818633,-122.4539139,Census Tract 154,6075015400,,3516.0,197622.0,66984.0,1993.0,68135.0,3182.0,28.2,2108.0,230.0,715.0,147.0,0.0,100.0,193.0,69.0,210.0,78.0,237.0,333.0,713.0,858.0,204.0,224.0,90.0,2422.0,488.0,381.0,82313.0,122027.0,126424.0,32.0,70.6,5.9,1.5,3182.0,63.7,7.0,21.6,4.4,3.3,0.0,3.0,5.8,2.1,6.3,2.4,7.2,10.1,21.5,25.9,6.2,6.8,2.7,73.2,14.7,11.5,3.2,3.0,8.9,6.0,11.0,15.0,11.1,15.2,14.1,12.4,5621.0,37.7,2619.0,37.6,3002.0,37.8,1107.0,3088.0,2839.0,249.0,2839.0,853.0,1986.0,46.6,53.4,39.0,91.9,8.1,100.0,30.0,70.0,3363.0
gio gelati,Food Services,"Restaurant 1,000 - 2,000 Sqft",1998 union st unit,03/01/2017,,no,"1998 union st unit, San Francisco, CA, 94123",93822,gio gelati,Union Street,96.0,2018.0,37.7976958,-122.43212859999998,Census Tract 130,6075013000,,2955.0,228543.0,87868.0,1717.0,71603.0,2733.0,31.9,1813.0,146.0,784.0,10.0,0.0,38.0,241.0,17.0,254.0,13.0,160.0,580.0,901.0,296.0,123.0,100.0,43.0,2408.0,114.0,244.0,95179.0,137856.0,134382.0,0.0,83.9,6.4,2.6,2733.0,65.5,5.3,28.3,0.4,0.5,0.0,1.4,8.7,0.6,9.2,0.5,5.8,21.0,32.6,10.7,4.4,3.6,1.6,87.1,4.1,8.8,5.3,1.3,8.4,4.0,5.9,16.1,9.8,15.6,17.8,15.7,4044.0,34.9,1860.0,35.4,2184.0,34.3,609.0,2678.0,2409.0,269.0,2409.0,598.0,1811.0,46.0,54.0,25.3,90.0,10.0,100.0,24.8,75.2,518.0
beautifull llc,Food Services,Caterer,1566 carroll ave,12/31/2011,,no,"1566 carroll ave, San Francisco, CA, 94124",92301,beautifull llc,Bayview,100.0,2018.0,37.7247626,-122.3925584,Census Tract 234,6075023400,http://en.wikipedia.org/wiki/Neighborhoods_in_San_Francisco#Bayview,1487.0,56079.0,17238.0,255.0,19772.0,1260.0,31.5,158.0,441.0,269.0,182.0,0.0,46.0,204.0,33.0,95.0,113.0,0.0,30.0,108.0,144.0,276.0,238.0,47.0,1100.0,130.0,104.0,36544.0,57646.0,65198.0,210.0,58.2,10.3,37.5,1260.0,11.8,33.1,20.2,13.6,21.3,0.0,3.4,15.3,2.5,7.1,8.5,0.0,2.2,8.1,10.8,20.7,17.8,3.5,82.5,9.7,7.8,8.3,10.6,7.4,22.7,9.6,21.3,3.0,6.3,9.5,1.4,3660.0,30.3,1719.0,29.3,1941.0,31.4,735.0,1044.0,964.0,80.0,964.0,386.0,578.0,47.0,53.0,76.2,92.3,7.7,100.0,40.0,60.0,2405.0
henrys hunan restaurant,Food Services,"Restaurant Greater Than 2,000 Sqft",1016 bryant st,10/15/2016,,no,"1016 bryant st, San Francisco, CA, 94103",89993,henrys hunan restaurant,South of Market,77.0,2017.0,37.7722532,-122.4075852,Census Tract 180,6075018000,http://www.sfgate.com/neighborhoods/sf/soma/,1915.0,152559.0,47390.0,851.0,53651.0,1711.0,28.5,1037.0,256.0,350.0,43.0,0.0,16.0,128.0,24.0,180.0,45.0,148.0,329.0,377.0,98.0,233.0,65.0,68.0,1436.0,96.0,152.0,111375.0,129611.0,129643.0,0.0,56.0,10.7,13.9,1711.0,60.6,15.0,20.5,2.5,1.5,0.0,0.9,7.5,1.4,10.5,2.6,8.6,19.2,22.0,5.7,13.6,3.8,4.0,83.9,5.6,8.9,4.4,4.8,1.5,8.8,5.9,14.1,6.9,27.0,2.1,24.6,4221.0,36.8,2884.0,38.3,1337.0,33.9,397.0,1595.0,1499.0,96.0,1499.0,598.0,901.0,68.3,31.7,26.5,94.0,6.0,100.0,39.9,60.1,655.0
mandarin house sf,Food Services,"Restaurant 1,000 - 2,000 Sqft",3452 mission st,03/02/2017,,no,"3452 mission st, San Francisco, CA, 9411",91390,mandarin house sf,Bernal Heights,78.5,2017.0,37.741534,-122.42281100000001,Census Tract 253,6075025300,http://www.sfgate.com/neighborhoods/sf/bernalheights/,3407.0,122970.0,43601.0,976.0,44780.0,3017.0,26.7,1444.0,638.0,579.0,189.0,18.0,181.0,110.0,95.0,167.0,161.0,183.0,19.0,783.0,426.0,408.0,324.0,233.0,2209.0,525.0,364.0,88711.0,111119.0,118585.0,28.0,80.4,8.8,0.8,3017.0,46.5,20.5,18.6,6.1,8.3,0.6,5.8,3.5,3.1,5.4,5.2,5.9,0.6,25.2,13.7,13.1,10.4,7.5,71.1,16.9,11.7,2.7,5.7,4.5,7.6,4.9,16.2,14.5,19.3,10.0,14.6,4362.0,37.3,2296.0,37.1,2066.0,37.4,783.0,1881.0,1767.0,114.0,1767.0,752.0,1015.0,52.6,47.4,44.3,93.9,6.1,100.0,42.6,57.4,517.0
marugame udon,Food Services,Multiple,3251 20th ave op184,09/13/2017,,no,"3251 20th ave op184, San Francisco, CA, 94132",93469,marugame udon,Stonestown,94.0,2018.0,37.7280313,-122.477088,Census Tract 332.01,6075033201,,1745.0,73527.0,12912.0,469.0,6056.0,1396.0,27.0,231.0,309.0,760.0,16.0,0.0,58.0,0.0,0.0,367.0,46.0,68.0,68.0,173.0,222.0,260.0,99.0,38.0,1150.0,205.0,44.0,41250.0,48878.0,48412.0,32.0,53.0,19.8,4.8,1396.0,16.5,22.1,54.3,1.1,5.9,0.0,4.1,0.0,0.0,26.2,3.3,4.9,4.9,12.4,15.9,18.6,7.1,2.7,82.2,14.7,3.1,19.5,6.7,13.8,4.9,12.3,15.4,22.4,3.3,0.4,1.4,3683.0,19.9,1440.0,20.4,2243.0,19.8,240.0,794.0,647.0,147.0,647.0,4.0,643.0,39.1,60.9,37.1,81.5,18.5,100.0,0.6,99.4,322.0
queens louisiana poboy cafe llc,Food Services,"Restaurant 1,000 - 2,000 Sqft",pier 33 north the embarcadero  101,11/01/2008,,no,"pier 33 north the embarcadero  101, San+francisco, CA, 94134",86480,queens louisiana poboy cafe,Northern Waterfront,88.0,2018.0,37.8078549,-122.4046075,Census Tract 101,6075010100,http://www.roughguides.com/travel/north-america/usa/san-francisco/the-northern-waterfront.aspx,2236.0,92317.0,41840.0,1568.0,50106.0,2060.0,28.0,1279.0,230.0,490.0,22.0,0.0,44.0,45.0,35.0,217.0,26.0,96.0,381.0,626.0,267.0,221.0,105.0,36.0,1762.0,122.0,215.0,54095.0,69502.0,85671.0,43.0,65.1,6.1,21.4,2060.0,60.9,11.0,23.3,1.0,3.7,0.0,2.1,2.1,1.7,10.3,1.2,4.6,18.2,29.8,12.7,10.5,5.0,1.7,83.9,5.8,10.2,10.5,11.3,12.2,1.8,11.6,15.0,13.2,13.0,6.4,4.9,3739.0,38.7,1754.0,38.5,1985.0,39.1,713.0,2267.0,2090.0,177.0,2090.0,383.0,1707.0,46.9,53.1,34.1,92.2,7.8,100.0,18.3,81.7,3560.0
china north dumpling,Food Services,"Restaurant Greater Than 2,000 Sqft",1315 noriega st,04/21/2017,,no,"1315 noriega st, San Francisco, CA, 94122",91561,china north dumpling,Outer Sunset,77.0,2017.0,37.7540721,-122.47801000000001,Census Tract 328.02,6075032802,http://www.sfgate.com/neighborhoods/sf/outersunset/,1889.0,83112.0,28150.0,483.0,37115.0,1701.0,34.6,888.0,319.0,325.0,146.0,13.0,95.0,44.0,79.0,123.0,99.0,43.0,132.0,321.0,451.0,164.0,74.0,110.0,1202.0,334.0,212.0,59792.0,75737.0,83576.0,0.0,55.7,7.5,13.7,1701.0,50.8,18.2,18.6,8.4,4.0,0.7,5.4,2.5,4.5,7.0,5.7,2.5,7.6,18.4,25.8,9.4,4.2,6.3,68.8,19.1,12.1,3.9,7.2,19.0,4.4,7.0,18.4,13.4,15.0,6.5,5.4,4047.0,42.2,1981.0,39.6,2066.0,44.6,921.0,1540.0,1443.0,97.0,1443.0,854.0,589.0,48.9,51.1,63.8,93.7,6.3,100.0,59.2,40.8,467.0
smoky man,Food Services,"Restaurant 1,000 - 2,000 Sqft",1310 noriega st,07/26/2017,,no,"1310 noriega st, San Francisco, CA, 94122",93502,smoky man,Outer Sunset,100.0,2018.0,37.7543083,-122.47781359999999,Census Tract 328.02,6075032802,http://www.sfgate.com/neighborhoods/sf/outersunset/,1889.0,83112.0,28150.0,483.0,37115.0,1701.0,34.6,888.0,319.0,325.0,146.0,13.0,95.0,44.0,79.0,123.0,99.0,43.0,132.0,321.0,451.0,164.0,74.0,110.0,1202.0,334.0,212.0,59792.0,75737.0,83576.0,0.0,55.7,7.5,13.7,1701.0,50.8,18.2,18.6,8.4,4.0,0.7,5.4,2.5,4.5,7.0,5.7,2.5,7.6,18.4,25.8,9.4,4.2,6.3,68.8,19.1,12.1,3.9,7.2,19.0,4.4,7.0,18.4,13.4,15.0,6.5,5.4,4047.0,42.2,1981.0,39.6,2066.0,44.6,921.0,1540.0,1443.0,97.0,1443.0,854.0,589.0,48.9,51.1,63.8,93.7,6.3,100.0,59.2,40.8,371.0
bluestar refreshment servicesuber technologies inc,Food Services,Employee Cafeterias W/food Prep,1455 market st. - floors 11 14 & 15 st,10/20/2012,,no,"1455 market st. - floors 11 14 & 15 st, San Francisco, CA, 94103",91080,bluestar refreshment services  uber technologies inc,South of Market,100.0,2017.0,37.7756852,-122.4179707,Census Tract 176.01,6075017601,http://www.sfgate.com/neighborhoods/sf/soma/,3188.0,49387.0,25330.0,2221.0,25938.0,2657.0,25.0,951.0,626.0,894.0,215.0,0.0,139.0,177.0,44.0,319.0,70.0,197.0,247.0,364.0,617.0,641.0,74.0,95.0,2522.0,334.0,128.0,23099.0,46745.0,61388.0,259.0,60.9,5.9,12.7,2657.0,31.9,21.0,30.0,7.2,10.0,0.0,4.7,5.9,1.5,10.7,2.3,6.6,8.3,12.2,20.7,21.5,2.5,3.2,84.5,11.2,4.3,17.8,16.6,18.0,5.9,6.8,10.1,11.3,9.5,1.8,2.3,7630.0,41.5,4723.0,42.8,2907.0,39.0,1029.0,5296.0,4321.0,975.0,4321.0,407.0,3914.0,61.9,38.1,23.8,81.6,18.4,100.0,9.4,90.6,2111.0
japanese house,Food Services,"Restaurant Less Than 1,000 Sqft",480 6th st,09/29/2017,,no,"480 6th st, San Francisco, CA, 94103",93835,japanese house,South of Market,82.0,2018.0,37.7762247,-122.40309599999999,Census Tract 180,6075018000,http://www.sfgate.com/neighborhoods/sf/soma/,1915.0,152559.0,47390.0,851.0,53651.0,1711.0,28.5,1037.0,256.0,350.0,43.0,0.0,16.0,128.0,24.0,180.0,45.0,148.0,329.0,377.0,98.0,233.0,65.0,68.0,1436.0,96.0,152.0,111375.0,129611.0,129643.0,0.0,56.0,10.7,13.9,1711.0,60.6,15.0,20.5,2.5,1.5,0.0,0.9,7.5,1.4,10.5,2.6,8.6,19.2,22.0,5.7,13.6,3.8,4.0,83.9,5.6,8.9,4.4,4.8,1.5,8.8,5.9,14.1,6.9,27.0,2.1,24.6,4221.0,36.8,2884.0,38.3,1337.0,33.9,397.0,1595.0,1499.0,96.0,1499.0,598.0,901.0,68.3,31.7,26.5,94.0,6.0,100.0,39.9,60.1,306.0
hidden star orchards,Food Services,Caterer Retail Food Vehicles,1 ferry building  unit 50,08/31/2017,,no,"1 ferry building  unit 50, San+fransisco, CA, 94111",93393,hidden star orchards,Financial District,100.0,2018.0,37.795581,-122.39341100000001,Census Tract 105,6075010500,http://sanfrancisco.about.com/od/neighborhoodprofiles/ig/sfmaps/financial-district.htm,1693.0,206447.0,106757.0,924.0,97656.0,1583.0,21.2,1133.0,84.0,353.0,0.0,0.0,24.0,46.0,22.0,19.0,7.0,72.0,354.0,435.0,307.0,63.0,156.0,90.0,1195.0,165.0,235.0,117115.0,166992.0,154609.0,0.0,71.3,5.8,0.0,1583.0,71.0,5.3,22.1,0.0,1.6,0.0,1.5,2.9,1.4,1.2,0.4,4.5,22.2,27.3,19.2,3.9,9.8,5.6,74.9,10.3,14.7,1.6,3.0,3.2,2.0,1.2,13.5,8.2,31.1,8.0,28.1,2685.0,50.2,1390.0,48.5,1295.0,52.0,541.0,1985.0,1682.0,303.0,1682.0,384.0,1298.0,51.8,48.2,32.2,84.7,15.3,100.0,22.8,77.2,335.0
starbucks coffee#49304,Food Services,"Restaurant 1,000 - 2,000 Sqft",580 california st 150,03/03/1992,,no,"580 california st 150, San Francisco, CA, 94108",91817,starbucks coffee,Financial District,92.5,2017.0,37.7929964,-122.4041186,Census Tract 117,6075011700,http://sanfrancisco.about.com/od/neighborhoodprofiles/ig/sfmaps/financial-district.htm,733.0,55747.0,27841.0,737.0,30855.0,685.0,19.1,234.0,180.0,139.0,0.0,0.0,13.0,56.0,0.0,114.0,71.0,47.0,57.0,102.0,126.0,55.0,54.0,0.0,578.0,58.0,59.0,23165.0,41735.0,56874.0,84.0,54.3,5.2,26.6,685.0,33.7,25.9,20.0,0.0,20.4,0.0,1.9,8.1,0.0,16.4,10.2,6.8,8.2,14.7,18.1,7.9,7.8,0.0,83.2,8.3,8.5,18.3,18.8,16.6,17.0,3.4,10.0,1.6,6.5,4.8,2.9,1783.0,43.6,988.0,44.3,795.0,42.4,292.0,1416.0,1012.0,404.0,1012.0,87.0,925.0,55.4,44.6,28.9,71.5,28.5,100.0,8.6,91.4,9647.0
bluestone lane,Food Services,"Restaurant Less Than 1,000 Sqft",227 front st,08/25/2017,,no,"227 front st, San Francisco, CA, 94111",93289,bluestone lane,Financial District,89.5,2017.0,37.7937839,-122.3991206,Census Tract 117,6075011700,http://sanfrancisco.about.com/od/neighborhoodprofiles/ig/sfmaps/financial-district.htm,733.0,55747.0,27841.0,737.0,30855.0,685.0,19.1,234.0,180.0,139.0,0.0,0.0,13.0,56.0,0.0,114.0,71.0,47.0,57.0,102.0,126.0,55.0,54.0,0.0,578.0,58.0,59.0,23165.0,41735.0,56874.0,84.0,54.3,5.2,26.6,685.0,33.7,25.9,20.0,0.0,20.4,0.0,1.9,8.1,0.0,16.4,10.2,6.8,8.2,14.7,18.1,7.9,7.8,0.0,83.2,8.3,8.5,18.3,18.8,16.6,17.0,3.4,10.0,1.6,6.5,4.8,2.9,1783.0,43.6,988.0,44.3,795.0,42.4,292.0,1416.0,1012.0,404.0,1012.0,87.0,925.0,55.4,44.6,28.9,71.5,28.5,100.0,8.6,91.4,341.0
sunshine wheatfield dim sum,Food Services,,2668 san bruno ave,10/02/2017,,no,"2668 san bruno ave, San Francisco, CA, 94134",94235,sunshine wheatfield dim sum,Portola,90.0,2018.0,37.7278865,-122.404008,Census Tract 257.02,6075025702,http://en.wikipedia.org/wiki/Neighborhoods_in_San_Francisco#portola,1757.0,73276.0,22748.0,268.0,25828.0,1562.0,28.6,480.0,321.0,407.0,154.0,0.0,148.0,104.0,78.0,150.0,72.0,33.0,86.0,206.0,238.0,181.0,203.0,111.0,1223.0,222.0,165.0,60500.0,67587.0,70642.0,53.0,57.5,6.9,6.3,1562.0,29.8,19.9,25.3,9.6,15.4,0.0,9.2,6.5,4.8,9.3,4.5,2.0,5.3,12.8,14.8,11.2,12.6,6.9,76.0,13.8,10.2,4.6,5.9,7.8,15.0,11.4,23.1,14.6,10.9,3.4,3.4,4665.0,40.7,2298.0,39.0,2367.0,42.7,981.0,1291.0,1229.0,62.0,1229.0,641.0,588.0,49.3,50.7,79.8,95.2,4.8,100.0,52.2,47.8,303.0
