business_id,name,score,year,formatted_address,formatted_name
1482,A2 CAFE,90.0,2016.0,"450 Irwin St, San Francisco, CA 94107, USA",a2
1482,A2 CAFE,74.0,2017.0,"450 Irwin St, San Francisco, CA 94107, USA",a2
1486,STARBUCKS COFFEE,98.0,2017.0,"675 Portola Dr, San Francisco, CA 94127, USA",starbucks
1486,STARBUCKS COFFEE,100.0,2018.0,"675 Portola Dr, San Francisco, CA 94127, USA",starbucks
1493,PEET'S COFFEE & TEA,100.0,2017.0,"Ferry Building, One San Francisco Bay Trail, San Francisco, CA 94111, USA",peet's
1493,PEET'S COFFEE & TEA,92.0,2016.0,"Ferry Building, One San Francisco Bay Trail, San Francisco, CA 94111, USA",peet's
1496,FOUR SEASONS HOTEL- EMPLOYEE  CAFETERIA,91.0,2017.0,"757 Market St, San Francisco, CA 94103, USA",four
1505,STARBUCKS COFFEE,96.0,2017.0,"359 Grant Ave, Leechburg, PA 15656, USA",starbucks
1505,STARBUCKS COFFEE,96.0,2015.0,"359 Grant Ave, Leechburg, PA 15656, USA",starbucks
1505,STARBUCKS COFFEE,100.0,2016.0,"359 Grant Ave, Leechburg, PA 15656, USA",starbucks
1508,NONNA ROSE RESTAURANT,88.0,2016.0,"1226 W Taylor St, Chicago, IL 60607, USA",nonna
1508,NONNA ROSE RESTAURANT,90.0,2018.0,"1226 W Taylor St, Chicago, IL 60607, USA",nonna
1508,NONNA ROSE RESTAURANT,93.0,2017.0,"1226 W Taylor St, Chicago, IL 60607, USA",nonna
1508,NONNA ROSE RESTAURANT,84.0,2015.0,"1226 W Taylor St, Chicago, IL 60607, USA",nonna
1509,CLUB WAZIEMA,92.0,2018.0,"543 Divisadero St, San Francisco, CA 94117, USA",club
1509,CLUB WAZIEMA,90.0,2016.0,"543 Divisadero St, San Francisco, CA 94117, USA",club
1520,STARBUCKS COFFEE,100.0,2017.0,"199 Fremont Street, 199 Fremont St, San Francisco, CA 94105, USA",starbucks
1520,STARBUCKS COFFEE,100.0,2015.0,"199 Fremont Street, 199 Fremont St, San Francisco, CA 94105, USA",starbucks
1520,STARBUCKS COFFEE,100.0,2017.0,"199 Fremont Street, 199 Fremont St, San Francisco, CA 94105, USA",starbucks
7467,RUSSELL'S CONVENIENCE #621,88.0,2017.0,"199 Fremont Street, 199 Fremont St, San Francisco, CA 94105, USA",russell's
7467,RUSSELL'S CONVENIENCE #621,90.0,2018.0,"199 Fremont Street, 199 Fremont St, San Francisco, CA 94105, USA",russell's
7467,RUSSELL'S CONVENIENCE #621,89.0,2015.0,"199 Fremont Street, 199 Fremont St, San Francisco, CA 94105, USA",russell's
1526,CHOUQUET'S,80.0,2016.0,"2500 Washington St, Boston, MA 02119, USA",chouquet's
1526,CHOUQUET'S,85.0,2017.0,"2500 Washington St, Boston, MA 02119, USA",chouquet's
1529,STARBUCKS COFFEE,98.0,2017.0,"490 Brannan St, San Francisco, CA 94107, USA",starbucks
1529,STARBUCKS COFFEE,98.0,2018.0,"490 Brannan St, San Francisco, CA 94107, USA",starbucks
1532,NEIMAN MARCUS ON THE SQUARE,91.0,2016.0,"150 Stockton St, San Francisco, CA 94108, USA",neiman
1532,NEIMAN MARCUS ON THE SQUARE,96.0,2017.0,"150 Stockton St, San Francisco, CA 94108, USA",neiman
1534,CAFE NIEBAUM COPPOLA,88.0,2016.0,"916 Kearny St, San Francisco, CA 94133, USA",cafe
1542,I LUV TERIYAKI AND SUSHI,83.0,2017.0,"270 Potrero Ave, San Francisco, CA 94103, USA",i
1542,I LUV TERIYAKI AND SUSHI,87.0,2018.0,"270 Potrero Ave, San Francisco, CA 94103, USA",i
1549,CAFE BELLINI,89.0,2017.0,"235 Powell St, San Francisco, CA 94102, USA",cafe
1549,CAFE BELLINI,83.0,2016.0,"235 Powell St, San Francisco, CA 94102, USA",cafe
1549,CAFE BELLINI,92.0,2016.0,"235 Powell St, San Francisco, CA 94102, USA",cafe
1555,FINO,92.0,2017.0,"1 Cosmo Pl, Kings Park, NY 11754, USA",fino
1555,FINO,100.0,2016.0,"1 Cosmo Pl, Kings Park, NY 11754, USA",fino
1564,CORNELL HOTEL - JEANNE D'ARC,98.0,2016.0,"715 Bush St, San Francisco, CA 94108, USA",cornell
1564,CORNELL HOTEL - JEANNE D'ARC,100.0,2017.0,"715 Bush St, San Francisco, CA 94108, USA",cornell
1565,UNCLE VITO'S PIZZA,79.0,2016.0,"700 Bush St, San Francisco, CA 94108, USA",uncle
1565,UNCLE VITO'S PIZZA,94.0,2017.0,"700 Bush St, San Francisco, CA 94108, USA",uncle
1565,UNCLE VITO'S PIZZA,88.0,2018.0,"700 Bush St, San Francisco, CA 94108, USA",uncle
1566,ASIA CHINESE FOOD #2,80.0,2016.0,"350 Bay St, San Francisco, CA 94133, USA",asia
1566,ASIA CHINESE FOOD #2,85.0,2018.0,"350 Bay St, San Francisco, CA 94133, USA",asia
1566,ASIA CHINESE FOOD #2,79.0,2017.0,"350 Bay St, San Francisco, CA 94133, USA",asia
1566,ASIA CHINESE FOOD #2,85.0,2016.0,"350 Bay St, San Francisco, CA 94133, USA",asia
3429,"SAFEWAY STORES, INC. #1206",92.0,2017.0,"350 Bay St, San Francisco, CA 94133, USA",safeway
3429,"SAFEWAY STORES, INC. #1206",90.0,2016.0,"350 Bay St, San Francisco, CA 94133, USA",safeway
3429,"SAFEWAY STORES, INC. #1206",90.0,2016.0,"350 Bay St, San Francisco, CA 94133, USA",safeway
1567,TANPOPO,87.0,2016.0,"1740 Buchanan St, San Francisco, CA 94115, USA",tanpopo
1568,901 COLUMBUS CAFE,88.0,2016.0,"901 Columbus Ave, San Francisco, CA 94133, USA",901
1568,901 COLUMBUS CAFE,92.0,2017.0,"901 Columbus Ave, San Francisco, CA 94133, USA",901
1568,901 COLUMBUS CAFE,90.0,2018.0,"901 Columbus Ave, San Francisco, CA 94133, USA",901
1571,SF BAY CLUB - COURT CAFE,85.0,2016.0,"Four World Trade Center, 150 Greenwich St, New York, NY 10007, USA",sf
1571,SF BAY CLUB - COURT CAFE,90.0,2018.0,"Four World Trade Center, 150 Greenwich St, New York, NY 10007, USA",sf
1571,SF BAY CLUB - COURT CAFE,86.0,2017.0,"Four World Trade Center, 150 Greenwich St, New York, NY 10007, USA",sf
27472,SF BAY CLUB -  COURT COMMISARY,85.0,2016.0,"Four World Trade Center, 150 Greenwich St, New York, NY 10007, USA",sf
27472,SF BAY CLUB -  COURT COMMISARY,94.0,2018.0,"Four World Trade Center, 150 Greenwich St, New York, NY 10007, USA",sf
27472,SF BAY CLUB -  COURT COMMISARY,88.0,2017.0,"Four World Trade Center, 150 Greenwich St, New York, NY 10007, USA",sf
1579,NICK'S LIGHTHOUSE,90.0,2017.0,"1226 W Taylor St, Chicago, IL 60607, USA",nick's
1579,NICK'S LIGHTHOUSE,92.0,2017.0,"1226 W Taylor St, Chicago, IL 60607, USA",nick's
1579,NICK'S LIGHTHOUSE,88.0,2016.0,"1226 W Taylor St, Chicago, IL 60607, USA",nick's
1582,CAFFE BIANCO,83.0,2016.0,"39 Sutter St, San Francisco, CA 94104, USA",caffe
1582,CAFFE BIANCO,79.0,2017.0,"39 Sutter St, San Francisco, CA 94104, USA",caffe
1584,ESPERPENTO RESTAURANT,86.0,2016.0,"3295 22nd St, San Francisco, CA 94110, USA",esperpento
1584,ESPERPENTO RESTAURANT,77.0,2017.0,"3295 22nd St, San Francisco, CA 94110, USA",esperpento
1584,ESPERPENTO RESTAURANT,87.0,2018.0,"3295 22nd St, San Francisco, CA 94110, USA",esperpento
1594,YOUNG'S RESTAURANT,73.0,2017.0,"601 Kearny St, San Francisco, CA 94108, USA",young's
1594,YOUNG'S RESTAURANT,76.0,2016.0,"601 Kearny St, San Francisco, CA 94108, USA",young's
1595,ZAZIE,92.0,2017.0,"941 Cole St, San Francisco, CA 94117, USA",zazie
1595,ZAZIE,94.0,2016.0,"941 Cole St, San Francisco, CA 94117, USA",zazie
1596,BURGERMEISTER,88.0,2015.0,"86 Carl St, San Francisco, CA 94117, USA",burgermeister
1596,BURGERMEISTER,96.0,2017.0,"86 Carl St, San Francisco, CA 94117, USA",burgermeister
1598,CAFE BEAN,80.0,2017.0,"800 Sutter St, San Francisco, CA 94109, USA",cafe
1598,CAFE BEAN,85.0,2017.0,"800 Sutter St, San Francisco, CA 94109, USA",cafe
1598,CAFE BEAN,90.0,2016.0,"800 Sutter St, San Francisco, CA 94109, USA",cafe
1608,CLADDAGH COFFEE,94.0,2016.0,"951 Geneva Ave, San Francisco, CA 94112, USA",claddagh
1608,CLADDAGH COFFEE,92.0,2017.0,"951 Geneva Ave, San Francisco, CA 94112, USA",claddagh
1608,CLADDAGH COFFEE,92.0,2016.0,"951 Geneva Ave, San Francisco, CA 94112, USA",claddagh
1609,TUNG SING RESTAURANT,83.0,2016.0,"4015 24th St, San Francisco, CA 94114, USA",tung
1609,TUNG SING RESTAURANT,76.0,2018.0,"4015 24th St, San Francisco, CA 94114, USA",tung
1609,TUNG SING RESTAURANT,72.0,2017.0,"4015 24th St, San Francisco, CA 94114, USA",tung
1613,BRICK HOUSE CAFE,76.0,2018.0,"426 Brannan St, San Francisco, CA 94107, USA",brick
1613,BRICK HOUSE CAFE,85.0,2017.0,"426 Brannan St, San Francisco, CA 94107, USA",brick
1614,STARBUCKS COFFEE,100.0,2015.0,"455 Market St, San Francisco, CA 94105, USA",starbucks
1614,STARBUCKS COFFEE,100.0,2016.0,"455 Market St, San Francisco, CA 94105, USA",starbucks
1614,STARBUCKS COFFEE,94.0,2017.0,"455 Market St, San Francisco, CA 94105, USA",starbucks
1615,STARBUCKS COFFEE,96.0,2017.0,"27 Drumm St, San Francisco, CA 94111, USA",starbucks
1615,STARBUCKS COFFEE,98.0,2018.0,"27 Drumm St, San Francisco, CA 94111, USA",starbucks
1615,STARBUCKS COFFEE,98.0,2016.0,"27 Drumm St, San Francisco, CA 94111, USA",starbucks
1617,CLEMENT BBQ RESTAURANT,69.0,2017.0,"617 Clement St, San Francisco, CA 94118, USA",clement
1617,CLEMENT BBQ RESTAURANT,71.0,2018.0,"617 Clement St, San Francisco, CA 94118, USA",clement
1617,CLEMENT BBQ RESTAURANT,77.0,2016.0,"617 Clement St, San Francisco, CA 94118, USA",clement
1619,BENDERS BAR & GRILL,92.0,2017.0,"800 S Van Ness Ave #806, San Francisco, CA 94110, USA",benders
1619,BENDERS BAR & GRILL,90.0,2018.0,"800 S Van Ness Ave #806, San Francisco, CA 94110, USA",benders
1619,BENDERS BAR & GRILL,94.0,2016.0,"800 S Van Ness Ave #806, San Francisco, CA 94110, USA",benders
1626,LUPA TRATTORIA,92.0,2016.0,"4109 24th St, San Francisco, CA 94114, USA",lupa
1631,CASA MEXICANA RESTAURANT,80.0,2018.0,"39-17 24th St, Long Island City, NY 11101, USA",casa
1631,CASA MEXICANA RESTAURANT,77.0,2017.0,"39-17 24th St, Long Island City, NY 11101, USA",casa
1631,CASA MEXICANA RESTAURANT,77.0,2016.0,"39-17 24th St, Long Island City, NY 11101, USA",casa
1631,CASA MEXICANA RESTAURANT,83.0,2016.0,"39-17 24th St, Long Island City, NY 11101, USA",casa
1632,SWEET CHINITO,96.0,2017.0,"3100 Mission St, San Francisco, CA 94110, USA",sweet
1632,SWEET CHINITO,92.0,2016.0,"3100 Mission St, San Francisco, CA 94110, USA",sweet
1632,SWEET CHINITO,96.0,2018.0,"3100 Mission St, San Francisco, CA 94110, USA",sweet
1632,SWEET CHINITO,98.0,2015.0,"3100 Mission St, San Francisco, CA 94110, USA",sweet
1632,SWEET CHINITO,94.0,2017.0,"3100 Mission St, San Francisco, CA 94110, USA",sweet
1632,SWEET CHINITO,92.0,2016.0,"3100 Mission St, San Francisco, CA 94110, USA",sweet
1635,KEZAR PUB,91.0,2017.0,"770 Stanyan St, San Francisco, CA 94117, USA",kezar
1635,KEZAR PUB,94.0,2015.0,"770 Stanyan St, San Francisco, CA 94117, USA",kezar
1641,MARTHA & BROS. COFFEE CO,85.0,2016.0,"1551 Church St, Philadelphia, PA 19124, USA",martha
1641,MARTHA & BROS. COFFEE CO,90.0,2018.0,"1551 Church St, Philadelphia, PA 19124, USA",martha
1641,MARTHA & BROS. COFFEE CO,84.0,2016.0,"1551 Church St, Philadelphia, PA 19124, USA",martha
1641,MARTHA & BROS. COFFEE CO,77.0,2017.0,"1551 Church St, Philadelphia, PA 19124, USA",martha
1652,STARBUCKS COFFEE,78.0,2018.0,"201 3rd St, San Francisco, CA 94103, USA",starbucks
1652,STARBUCKS COFFEE,100.0,2017.0,"201 3rd St, San Francisco, CA 94103, USA",starbucks
1664,PANDA EXPRESS,90.0,2016.0,"865 Market St C24, San Francisco, CA 94103, USA",panda
1664,PANDA EXPRESS,98.0,2018.0,"865 Market St C24, San Francisco, CA 94103, USA",panda
1664,PANDA EXPRESS,96.0,2017.0,"865 Market St C24, San Francisco, CA 94103, USA",panda
1664,PANDA EXPRESS,96.0,2016.0,"865 Market St C24, San Francisco, CA 94103, USA",panda
1668,SILVER CREST DONUT SHOP,98.0,2017.0,"340 Bayshore Blvd, San Francisco, CA 94124, USA",silver
1668,SILVER CREST DONUT SHOP,94.0,2018.0,"340 Bayshore Blvd, San Francisco, CA 94124, USA",silver
1671,JUST FOR YOU CAFE INC.,87.0,2017.0,"732 22nd St, Newport News, VA 23607, USA",just
1671,JUST FOR YOU CAFE INC.,89.0,2015.0,"732 22nd St, Newport News, VA 23607, USA",just
1672,WORKING GIRLS' CAFE III,86.0,2015.0,"100 Spear St, San Francisco, CA 94105, USA",working
1672,WORKING GIRLS' CAFE III,86.0,2017.0,"100 Spear St, San Francisco, CA 94105, USA",working
1672,WORKING GIRLS' CAFE III,94.0,2017.0,"100 Spear St, San Francisco, CA 94105, USA",working
1673,RUBIN'S,79.0,2017.0,"101 Spear St, San Francisco, CA 94105, USA",rubin's
60475,ARABI MEDITERRANEAN CUISINE,92.0,2017.0,"101 Spear St, San Francisco, CA 94105, USA",arabi
88556,THRIVE JUICERY,78.0,2016.0,"101 Spear St, San Francisco, CA 94105, USA",thrive
88556,THRIVE JUICERY,92.0,2018.0,"101 Spear St, San Francisco, CA 94105, USA",thrive
88556,THRIVE JUICERY,92.0,2017.0,"101 Spear St, San Francisco, CA 94105, USA",thrive
1685,"NEW LUN TING CAFE, INC",76.0,2016.0,"670 Jackson St, Buford, GA 30518, USA",new
1685,"NEW LUN TING CAFE, INC",90.0,2017.0,"670 Jackson St, Buford, GA 30518, USA",new
1685,"NEW LUN TING CAFE, INC",88.0,2016.0,"670 Jackson St, Buford, GA 30518, USA",new
1687,SAI'S VIETNAMESE RESTAURANT,96.0,2016.0,"505 Washington St, Boston, MA 02111, USA",sai's
1687,SAI'S VIETNAMESE RESTAURANT,96.0,2017.0,"505 Washington St, Boston, MA 02111, USA",sai's
1692,PLOUF,81.0,2017.0,"40 Belden Pl, San Francisco, CA 94104, USA",plouf
1692,PLOUF,82.0,2016.0,"40 Belden Pl, San Francisco, CA 94104, USA",plouf
1699,TWILIGHT CAFE,96.0,2017.0,"2600 McAllister St, San Francisco, CA 94118, USA",twilight
1700,RAINTREE CAFE,93.0,2018.0,"118 W Portal Ave, San Francisco, CA 94127, USA",raintree
1700,RAINTREE CAFE,89.0,2016.0,"118 W Portal Ave, San Francisco, CA 94127, USA",raintree
1702,EL TOREADOR FONDA MEXICANA RESTAURANT,73.0,2017.0,"50 W Portal Ave, San Francisco, CA 94127, USA",el
1702,EL TOREADOR FONDA MEXICANA RESTAURANT,74.0,2015.0,"50 W Portal Ave, San Francisco, CA 94127, USA",el
1703,LANNA RESTAURANT,86.0,2018.0,"1245 Noriega St, San Francisco, CA 94122, USA",lanna
1703,LANNA RESTAURANT,90.0,2016.0,"1245 Noriega St, San Francisco, CA 94122, USA",lanna
1703,LANNA RESTAURANT,92.0,2016.0,"1245 Noriega St, San Francisco, CA 94122, USA",lanna
1710,EMPORIO RULLI IL CAFFE AT UNION SQUARE,91.0,2018.0,"225 Stockton St, San Francisco, CA 94108, USA",emporio
1710,EMPORIO RULLI IL CAFFE AT UNION SQUARE,90.0,2017.0,"225 Stockton St, San Francisco, CA 94108, USA",emporio
1710,EMPORIO RULLI IL CAFFE AT UNION SQUARE,88.0,2016.0,"225 Stockton St, San Francisco, CA 94108, USA",emporio
1712,SEA BREEZE CAFE,96.0,2018.0,"3940 Judah St, San Francisco, CA 94122, USA",sea
1712,SEA BREEZE CAFE,96.0,2017.0,"3940 Judah St, San Francisco, CA 94122, USA",sea
1712,SEA BREEZE CAFE,90.0,2015.0,"3940 Judah St, San Francisco, CA 94122, USA",sea
1724,CAFE MUMS,83.0,2016.0,"1800 Sutter St, San Francisco, CA 94115, USA",cafe
1724,CAFE MUMS,86.0,2016.0,"1800 Sutter St, San Francisco, CA 94115, USA",cafe
1724,CAFE MUMS,77.0,2018.0,"1800 Sutter St, San Francisco, CA 94115, USA",cafe
1726,KFC/TACO BELL,92.0,2018.0,"4285 Mission St, San Francisco, CA 94112, USA",kfc/taco
1726,KFC/TACO BELL,92.0,2017.0,"4285 Mission St, San Francisco, CA 94112, USA",kfc/taco
1726,KFC/TACO BELL,91.0,2016.0,"4285 Mission St, San Francisco, CA 94112, USA",kfc/taco
1727,SUN RISE RESTAURANT,88.0,2016.0,"3126 24th St, San Francisco, CA 94110, USA",sun
1727,SUN RISE RESTAURANT,91.0,2017.0,"3126 24th St, San Francisco, CA 94110, USA",sun
1727,SUN RISE RESTAURANT,87.0,2017.0,"3126 24th St, San Francisco, CA 94110, USA",sun
1727,SUN RISE RESTAURANT,90.0,2016.0,"3126 24th St, San Francisco, CA 94110, USA",sun
1734,SAI JAI THAI,88.0,2018.0,"771 O'Farrell St, San Francisco, CA 94109, USA",sai
1734,SAI JAI THAI,82.0,2016.0,"771 O'Farrell St, San Francisco, CA 94109, USA",sai
1734,SAI JAI THAI,81.0,2017.0,"771 O'Farrell St, San Francisco, CA 94109, USA",sai
1734,SAI JAI THAI,87.0,2017.0,"771 O'Farrell St, San Francisco, CA 94109, USA",sai
1741,OSHA THAI NOODLE CAFE,92.0,2016.0,"696 Geary St, San Francisco, CA 94102, USA",osha
1741,OSHA THAI NOODLE CAFE,90.0,2017.0,"696 Geary St, San Francisco, CA 94102, USA",osha
1741,OSHA THAI NOODLE CAFE,92.0,2018.0,"696 Geary St, San Francisco, CA 94102, USA",osha
1742,MCALLISTER GROCERY & DELI,83.0,2017.0,"136 McAllister St, San Francisco, CA 94102, USA",mcallister
1742,MCALLISTER GROCERY & DELI,90.0,2018.0,"136 McAllister St, San Francisco, CA 94102, USA",mcallister
1754,FISHERMAN'S PIZZERIA INC [#50],88.0,2017.0,"2800 Leavenworth St, San Francisco, CA 94133, USA",fisherman's
1754,FISHERMAN'S PIZZERIA INC [#50],86.0,2016.0,"2800 Leavenworth St, San Francisco, CA 94133, USA",fisherman's
1754,FISHERMAN'S PIZZERIA INC [#50],78.0,2016.0,"2800 Leavenworth St, San Francisco, CA 94133, USA",fisherman's
1754,FISHERMAN'S PIZZERIA INC [#50],90.0,2018.0,"2800 Leavenworth St, San Francisco, CA 94133, USA",fisherman's
1757,DAR BAR PAKISTANI/INDIAN CUSINE,85.0,2018.0,"1412 Polk St, San Francisco, CA 94109, USA",dar
1757,DAR BAR PAKISTANI/INDIAN CUSINE,79.0,2016.0,"1412 Polk St, San Francisco, CA 94109, USA",dar
1757,DAR BAR PAKISTANI/INDIAN CUSINE,77.0,2015.0,"1412 Polk St, San Francisco, CA 94109, USA",dar
1757,DAR BAR PAKISTANI/INDIAN CUSINE,76.0,2016.0,"1412 Polk St, San Francisco, CA 94109, USA",dar
1757,DAR BAR PAKISTANI/INDIAN CUSINE,86.0,2017.0,"1412 Polk St, San Francisco, CA 94109, USA",dar
1764,FLORIO,94.0,2017.0,"1915 Fillmore St, San Francisco, CA 94115, USA",florio
1764,FLORIO,93.0,2016.0,"1915 Fillmore St, San Francisco, CA 94115, USA",florio
1768,SUBWAY SANDWICHES,94.0,2018.0,"1199 Sutter St, San Francisco, CA 94109, USA",subway
1768,SUBWAY SANDWICHES,83.0,2015.0,"1199 Sutter St, San Francisco, CA 94109, USA",subway
1768,SUBWAY SANDWICHES,88.0,2017.0,"1199 Sutter St, San Francisco, CA 94109, USA",subway
1768,SUBWAY SANDWICHES,100.0,2018.0,"1199 Sutter St, San Francisco, CA 94109, USA",subway
1768,SUBWAY SANDWICHES,87.0,2016.0,"1199 Sutter St, San Francisco, CA 94109, USA",subway
1778,ACADEMY BAR & KITCHEN,94.0,2016.0,"1800 Fillmore St, San Francisco, CA 94115, USA",academy
1778,ACADEMY BAR & KITCHEN,94.0,2017.0,"1800 Fillmore St, San Francisco, CA 94115, USA",academy
1784,CAPANNINA,100.0,2017.0,"1809 Union St, Indianapolis, IN 46225, USA",capannina
1784,CAPANNINA,90.0,2017.0,"1809 Union St, Indianapolis, IN 46225, USA",capannina
1784,CAPANNINA,90.0,2018.0,"1809 Union St, Indianapolis, IN 46225, USA",capannina
1788,EXECUTIVE CAFE,87.0,2017.0,"150 Executive Park Blvd # 2000, San Francisco, CA 94134, USA",executive
1788,EXECUTIVE CAFE,87.0,2015.0,"150 Executive Park Blvd # 2000, San Francisco, CA 94134, USA",executive
1791,GARDEN HOUSE CAFE,96.0,2018.0,"3117 Clement St, San Francisco, CA 94121, USA",garden
1791,GARDEN HOUSE CAFE,86.0,2017.0,"3117 Clement St, San Francisco, CA 94121, USA",garden
1791,GARDEN HOUSE CAFE,86.0,2016.0,"3117 Clement St, San Francisco, CA 94121, USA",garden
1792,ATLAS CAFE,98.0,2017.0,"3049 20th St, San Francisco, CA 94110, USA",atlas
1792,ATLAS CAFE,96.0,2015.0,"3049 20th St, San Francisco, CA 94110, USA",atlas
1792,ATLAS CAFE,90.0,2016.0,"3049 20th St, San Francisco, CA 94110, USA",atlas
1792,ATLAS CAFE,90.0,2017.0,"3049 20th St, San Francisco, CA 94110, USA",atlas
1796,PHILIPPINE DELICACIES,80.0,2017.0,"5609 Mission St, San Francisco, CA 94112, USA",philippine
1796,PHILIPPINE DELICACIES,81.0,2016.0,"5609 Mission St, San Francisco, CA 94112, USA",philippine
1797,TIO CHILOS GRILL,86.0,2017.0,"2872 24th St, San Francisco, CA 94110, USA",tio
1797,TIO CHILOS GRILL,85.0,2017.0,"2872 24th St, San Francisco, CA 94110, USA",tio
1797,TIO CHILOS GRILL,90.0,2016.0,"2872 24th St, San Francisco, CA 94110, USA",tio
1797,TIO CHILOS GRILL,85.0,2016.0,"2872 24th St, San Francisco, CA 94110, USA",tio
1798,CHEVRON #1512,98.0,2017.0,"1000 Harrison St, Lynchburg, VA 24504, USA",chevron
1798,CHEVRON #1512,98.0,2016.0,"1000 Harrison St, Lynchburg, VA 24504, USA",chevron
1800,BRAVO PIZZA,82.0,2016.0,"5145 Mission St, San Francisco, CA 94112, USA",bravo
1800,BRAVO PIZZA,84.0,2017.0,"5145 Mission St, San Francisco, CA 94112, USA",bravo
1800,BRAVO PIZZA,92.0,2015.0,"5145 Mission St, San Francisco, CA 94112, USA",bravo
1810,TAL-Y-TARA TEA & POLO SHOPPE,90.0,2015.0,"6439 California St, San Francisco, CA 94121, USA",tal-y-tara
1811,MOONLIGHT CAFE,92.0,2017.0,"634 Cortland Ave, San Francisco, CA 94110, USA",moonlight
1811,MOONLIGHT CAFE,96.0,2017.0,"634 Cortland Ave, San Francisco, CA 94110, USA",moonlight
1811,MOONLIGHT CAFE,94.0,2016.0,"634 Cortland Ave, San Francisco, CA 94110, USA",moonlight
1811,MOONLIGHT CAFE,96.0,2015.0,"634 Cortland Ave, San Francisco, CA 94110, USA",moonlight
1811,MOONLIGHT CAFE,98.0,2016.0,"634 Cortland Ave, San Francisco, CA 94110, USA",moonlight
1813,CESARIO,85.0,2016.0,"601 Sutter St, San Francisco, CA 94102, USA",cesario
1813,CESARIO,90.0,2017.0,"601 Sutter St, San Francisco, CA 94102, USA",cesario
1815,BANQUET KITCHEN,75.0,2016.0,"55 4th St, San Francisco, CA 94103, USA",banquet
1815,BANQUET KITCHEN,96.0,2017.0,"55 4th St, San Francisco, CA 94103, USA",banquet
7880,BALLROOM BAKERY,94.0,2016.0,"55 4th St, San Francisco, CA 94103, USA",ballroom
7880,BALLROOM BAKERY,96.0,2017.0,"55 4th St, San Francisco, CA 94103, USA",ballroom
1829,NOB HILL CAFE,82.0,2017.0,"1152 Taylor St, San Francisco, CA 94108, USA",nob
1829,NOB HILL CAFE,92.0,2016.0,"1152 Taylor St, San Francisco, CA 94108, USA",nob
1830,SUSHI ON NORTH BEACH,86.0,2016.0,"745 Columbus Ave, New York, NY 10025, USA",sushi
1830,SUSHI ON NORTH BEACH,80.0,2017.0,"745 Columbus Ave, New York, NY 10025, USA",sushi
1831,B44,91.0,2016.0,"44 Belden Pl, San Francisco, CA 94104, USA",b44
1831,B44,87.0,2017.0,"44 Belden Pl, San Francisco, CA 94104, USA",b44
1832,MURPHY'S,90.0,2017.0,"217 Kearny St, San Francisco, CA 94108, USA",murphy's
1832,MURPHY'S,78.0,2015.0,"217 Kearny St, San Francisco, CA 94108, USA",murphy's
1837,CAFE BASTILLE,85.0,2016.0,"22 Belden Pl, San Francisco, CA 94104, USA",cafe
1837,CAFE BASTILLE,77.0,2017.0,"22 Belden Pl, San Francisco, CA 94104, USA",cafe
1843,MA'S DIM SUM & CAFE,57.0,2016.0,"1315 Powell St, San Francisco, CA 94133, USA",ma's
1843,MA'S DIM SUM & CAFE,78.0,2017.0,"1315 Powell St, San Francisco, CA 94133, USA",ma's
1843,MA'S DIM SUM & CAFE,75.0,2016.0,"1315 Powell St, San Francisco, CA 94133, USA",ma's
1844,BASQUE HOTEL,88.0,2018.0,"15 Romolo Pl, San Francisco, CA 94133, USA",basque
1844,BASQUE HOTEL,92.0,2016.0,"15 Romolo Pl, San Francisco, CA 94133, USA",basque
1850,BATTERY STREET COFFEE ROASTERY,73.0,2015.0,"950 Battery St, San Francisco, CA 94111, USA",battery
1850,BATTERY STREET COFFEE ROASTERY,80.0,2016.0,"950 Battery St, San Francisco, CA 94111, USA",battery
1850,BATTERY STREET COFFEE ROASTERY,92.0,2017.0,"950 Battery St, San Francisco, CA 94111, USA",battery
1852,PAT'S CAFE,86.0,2017.0,"2330 Taylor St, San Francisco, CA 94133, USA",pat's
1852,PAT'S CAFE,92.0,2016.0,"2330 Taylor St, San Francisco, CA 94133, USA",pat's
1852,PAT'S CAFE,88.0,2017.0,"2330 Taylor St, San Francisco, CA 94133, USA",pat's
1854,CAFE VENUE,87.0,2018.0,"218 Montgomery St, San Francisco, CA 94104, USA",cafe
1854,CAFE VENUE,100.0,2015.0,"218 Montgomery St, San Francisco, CA 94104, USA",cafe
1854,CAFE VENUE,90.0,2016.0,"218 Montgomery St, San Francisco, CA 94104, USA",cafe
1856,DILLER'S DELICATESSEN,83.0,2015.0,"348 Pine St, San Francisco, CA 94104, USA",diller's
1856,DILLER'S DELICATESSEN,85.0,2016.0,"348 Pine St, San Francisco, CA 94104, USA",diller's
1856,DILLER'S DELICATESSEN,81.0,2017.0,"348 Pine St, San Francisco, CA 94104, USA",diller's
1856,DILLER'S DELICATESSEN,90.0,2018.0,"348 Pine St, San Francisco, CA 94104, USA",diller's
1866,STARBUCKS COFFEE,92.0,2015.0,"343 Sansome St, San Francisco, CA 94104, USA",starbucks
1866,STARBUCKS COFFEE,94.0,2017.0,"343 Sansome St, San Francisco, CA 94104, USA",starbucks
1866,STARBUCKS COFFEE,94.0,2018.0,"343 Sansome St, San Francisco, CA 94104, USA",starbucks
1867,ESCAPE FROM NEW YORK PIZZA,88.0,2018.0,"333 Bush Street, 333 Bush St, San Francisco, CA 94104, USA",escape
