business_id,name,address,city,state,postal_code,latitude,longitude,phone_number,score,date,type,year,month,MA,formatted_name,formatted_address
69782,MAMA JI'S,4416 18TH ST ,San Francisco,CA,94114,,,14156264416,90.0,2018-06-27,routine,2018.0,6.0,89.0,MAMA JI'S,4416 18TH
90041,MAMA LAMEES,2948 FOLSOM ST.,San Francisco,CA,94110,,,14154105976,100.0,2018-04-13,routine,2018.0,4.0,97.0,MAMA LAMEES,2948 FOLSOM
87630,MAMA MIA PIZZA,3839 MISSION ST ,San Francisco,CA,94110,,,14155045999,94.0,2017-11-16,routine,2017.0,11.0,95.0,MAMA MIA,3839 MISSION
71746,MAMA'S MARKET,3500 22ND ST ,San Francisco,CA,94114,,,14152912224,98.0,2018-01-24,routine,2018.0,1.0,97.0,MAMA'S MARKET,3500 22ND
2172,MAMAS ON WASHINGTON SQUARE,1701 STOCKTON ST ,San Francisco,CA,94133,37.801553999999996,-122.409434,14153626421,83.0,2018-01-10,routine,2018.0,1.0,80.5,MAMAS ON,1701 STOCKTON
37151,MAN SUNG COMPANY,1116 GRANT AVE ,San Francisco,CA,94133,37.797129,-122.406807,14159825918,92.0,2017-12-06,routine,2017.0,12.0,87.0,MAN SUNG,1116 GRANT
3566,MANDALAY RESTAURANT,4348 CALIFORNIA STREET,San Francisco,CA,94118,37.785117,-122.464041,14153863896,89.0,2018-01-25,routine,2018.0,1.0,84.5,MANDALAY RESTAURANT,4348 CALIFORNIA
91390,MANDARIN HOUSE SF,3452 MISSION ST.,San Francisco,CA,94110,,,14156421383,80.0,2017-12-18,routine,2017.0,12.0,78.5,MANDARIN HOUSE,3452 MISSION
14303,MANGO MEDLEY,3911 JUDAH ST.,San Francisco,CA,94122,37.760453999999996,-122.50393899999999,14156813228,84.0,2018-06-21,routine,2018.0,6.0,91.0,MANGO MEDLEY,3911 JUDAH
69750,MANGO'S TAQUERIA & CANTINA," PIER 39  P-214-A2,3,4",San Francisco,CA,94133,,,14154345000,73.0,2017-12-04,routine,2017.0,12.0,78.5,MANGO'S TAQUERIA,PIER 39
59833,MANHATTAN HUB INC,343 SANSOME ST SUITE 140,San Francisco,CA,94104,37.793693,-122.40119399999999,14154217788,92.0,2017-09-29,routine,2017.0,9.0,80.5,MANHATTAN HUB,343 SANSOME
89710,MANILA BOWL,1355 MARKET ST UNIT #10,San Francisco,CA,94103,,,14152046595,94.0,2018-03-28,routine,2018.0,3.0,90.5,MANILA BOWL,1355 MARKET
20367,MANILA ORIENTAL MARKET,4175 MISSION ST ,San Francisco,CA,94112,37.730569,-122.429418,14157857946,76.0,2017-11-17,routine,2017.0,11.0,78.5,MANILA ORIENTAL,4175 MISSION
88349,MANITAS CAFE & DELI,2078 HAYES ST ,San Francisco,CA,,,,14152186482,98.0,2017-03-27,routine,2017.0,3.0,98.0,MANITAS CAFE,2078 HAYES
2418,MANIVANH THAI RESTAURANT,2732 24TH ST ,San Francisco,CA,94110,37.752968,-122.40706200000001,14152234345,80.0,2017-11-13,routine,2017.0,11.0,82.5,MANIVANH THAI,2732 24TH
5811,MANN MIDDLE SCHOOL,3351 23RD ST ,San Francisco,CA,94110,37.753704,-122.420198,14156955881,96.0,2017-09-11,routine,2017.0,9.0,97.0,MANN MIDDLE,3351 23RD
2437,MANORA'S THAI CUISINE,1600 FOLSOM ST ,San Francisco,CA,94103,37.770748,-122.41513700000002,14158616224,88.0,2018-05-29,routine,2018.0,5.0,86.0,MANORA'S THAI,1600 FOLSOM
87791,MAPLE RESTAURANT,5820 MISSION ST ,San Francisco,CA,94112,,,14153337869,73.0,2018-03-01,routine,2018.0,3.0,76.0,MAPLE RESTAURANT,5820 MISSION
82636,MARCELLA'S LASAGNERIA E CUCINA,1099 TENNESSEE ST ,San Francisco,CA,94107,,,,94.0,2017-02-02,routine,2017.0,2.0,91.5,MARCELLA'S LASAGNERIA,1099 TENNESSEE
902,MARCELLO'S PIZZA,420 CASTRO ST ,San Francisco,CA,94114,37.762057,-122.43514499999999,14158633900,100.0,2018-06-19,routine,2018.0,6.0,97.0,MARCELLO'S PIZZA,420 CASTRO
256,MARCHE CLUB OF S.F.,4346 MISSION ST ,San Francisco,CA,94112,37.727983,-122.432101,14152189355,90.0,2017-12-05,routine,2017.0,12.0,93.0,MARCHE CLUB,4346 MISSION
4671,MARCO POLO ITALIAN ICE CREAM,1447 TARAVAL ST ,San Francisco,CA,94116,37.742728,-122.48156599999999,14157312833,98.0,2018-06-04,routine,2018.0,6.0,99.0,MARCO POLO,1447 TARAVAL
70210,MARCUS RIOS,1800 MISSION ST ,San Francisco,CA,94103,37.768240000000006,-122.42003500000001,14153503113,98.0,2018-02-08,routine,2018.0,2.0,98.0,MARCUS RIOS,1800 MISSION
7718,MARE ISLAND,PIER 41,San Francisco,CA,94133,,,14158723124,91.0,2018-02-23,routine,2018.0,2.0,91.0,MARE ISLAND,PIER 41
84453,MARENGO ON THE ALLEY,531 COMMERCIAL ST ,San Francisco,CA,94111,,,14154443100,87.0,2016-12-05,routine,2016.0,12.0,93.5,MARENGO ON,531 COMMERCIAL
63124,MARENGO ON UNION,1980 UNION ST UPPER STREET LEVEL,San Francisco,CA,94123,37.797578,-122.43188300000001,14154412575,92.0,2018-05-03,routine,2018.0,5.0,92.0,MARENGO ON,1980 UNION
5038,MARINA DELI,2299 CHESTNUT ST ,San Francisco,CA,94123,37.800194,-122.440927,14153467800,89.0,2018-01-02,routine,2018.0,1.0,89.5,MARINA DELI,2299 CHESTNUT
35507,MARINA MEATS INC.,2395 CHESTNUT ST ,San Francisco,CA,94123,37.799944,-122.44271599999999,14153467470,92.0,2018-01-05,routine,2018.0,1.0,91.0,MARINA MEATS,2395 CHESTNUT
5905,MARINA MIDDLE SCHOOL,3500 FILLMORE ST ,San Francisco,CA,94123,37.801776000000004,-122.43641000000001,14157493495,96.0,2018-02-15,routine,2018.0,2.0,94.0,MARINA MIDDLE,3500 FILLMORE
34746,MARINA PIZZA & PASTA,2139 LOMBARD ST ,San Francisco,CA,94123,37.799716,-122.43668500000001,14159313333,92.0,2018-01-30,routine,2018.0,1.0,89.5,MARINA PIZZA,2139 LOMBARD
691,MARINA SUBMARINE,2299 UNION ST ,San Francisco,CA,94123,37.796893,-122.436847,,92.0,2018-03-07,routine,2018.0,3.0,86.0,MARINA SUBMARINE,2299 UNION
3875,MARINA SUPER,2323 CHESTNUT ST ,San Francisco,CA,94123,37.800124,-122.441497,14153467470,84.0,2018-01-24,routine,2018.0,1.0,74.5,MARINA SUPER,2323 CHESTNUT
63893,MARINA SUSHI BAR,2020 LOMBARD ST ,San Francisco,CA,94123,37.800028000000005,-122.43486399999999,14153342767,88.0,2018-05-17,routine,2018.0,5.0,89.0,MARINA SUSHI,2020 LOMBARD
36523,MARINA THEATRE,2149 CHESTNUT ST ,San Francisco,CA,94123,37.800483,-122.43856699999999,14156663706,82.0,2018-05-02,routine,2018.0,5.0,82.5,MARINA THEATRE,2149 CHESTNUT
2925,MARINES MEMORIAL CLUB - BANQUET,609 SUTTER ST 10TH FLOOR,San Francisco,CA,94102,37.788954,-122.410467,14156736672,89.0,2017-12-05,routine,2017.0,12.0,88.5,MARINES MEMORIAL,609 SUTTER
68013,"MARIPOSA BAKING CO., INC.",1 FERRY BUILDING  #32,San Francisco,CA,94111,37.795225,-122.39376999999999,,100.0,2017-07-21,routine,2017.0,7.0,100.0,MARIPOSA BAKING,1 FERRY
773,MARIPOSA HUNTERS POINT YACHT CLUB,405 TERRY FRANCOIS BLVD ,San Francisco,CA,94107,37.77325,-122.387222,14157869296,96.0,2016-12-05,routine,2016.0,12.0,96.0,MARIPOSA HUNTERS,405 TERRY
62357,MARISCOS FRESCOS ESTILO MASATLAN,975 BAYSHORE BLVD.  ,San Francisco,CA,94124,37.732155999999996,-122.404191,14156030936,83.0,2015-10-27,routine,2015.0,10.0,83.0,MARISCOS FRESCOS,975 BAYSHORE
4618,MARKET MAY FLOWER & DELI,985 BUSH ST ,San Francisco,CA,94109,37.789531,-122.413428,14154746110,100.0,2018-05-07,routine,2018.0,5.0,100.0,MARKET MAY,985 BUSH
85350,MARLA BAKERY,85 BARTLETT ST ,San Francisco,CA,94110,,,14155772113,100.0,2016-05-05,routine,2016.0,5.0,93.5,MARLA BAKERY,85 BARTLETT
79406,MARLA BAKERY,3619 BALBOA ST ,San Francisco,CA,94121,,,14158242253,85.0,2018-02-16,routine,2018.0,2.0,92.5,MARLA BAKERY,3619 BALBOA
538,MARNEE THAI RESTAURANT,2225 IRVING ST ,San Francisco,CA,94122,37.763343,-122.48180900000001,14156659500,88.0,2017-09-27,routine,2017.0,9.0,87.0,MARNEE THAI,2225 IRVING
3217,MARNEE THAI RESTAURANT,1243 09TH AVE ,San Francisco,CA,94122,37.758941,-122.48591,14157319999,80.0,2018-01-30,routine,2018.0,1.0,84.0,MARNEE THAI,1243 09TH
3800,MARRAKECH MORROCAN RESTAURANT,419 O'FARRELL ST ,San Francisco,CA,94102,37.785924,-122.411629,14157766717,100.0,2017-11-03,routine,2017.0,11.0,94.0,MARRAKECH MORROCAN,419 O'FARRELL
10030,MARSHALL ELEMENTARY SCHOOL,1575 15TH ST ,San Francisco,CA,94103,37.766864,-122.41901399999999,14152416280,100.0,2018-02-26,routine,2018.0,2.0,96.5,MARSHALL ELEMENTARY,1575 15TH
2632,MARTHA & BROS COFFEE CO,745 CORTLAND AVE ,San Francisco,CA,94110,37.738927000000004,-122.41475700000001,14156487779,94.0,2018-02-12,routine,2018.0,2.0,90.5,MARTHA &,745 CORTLAND
81704,MARTHA & BROS. COFFEE CO,401 IRVING ST ,San Francisco,CA,94122,,,14157424662,85.0,2017-08-28,routine,2017.0,8.0,81.0,MARTHA &,401 IRVING
1641,MARTHA & BROS. COFFEE CO,1551 CHURCH ST,San Francisco,CA,94131,37.745974,-122.426856,14156481166,90.0,2018-07-16,routine,2018.0,7.0,87.5,MARTHA &,1551 CHURCH
87778,MARTHA & BROTHERS COFFEE CO,3868 24TH ST ,San Francisco,CA,94114,,,14156414433,92.0,2018-07-12,routine,2018.0,7.0,89.0,MARTHA &,3868 24TH
5212,MARTIN DE PORRES HOUSE OF HOSP,225 POTRERO AVE ,San Francisco,CA,94103,37.766759,-122.40757099999999,14155520240,85.0,2018-05-22,routine,2018.0,5.0,84.5,MARTIN DE,225 POTRERO
5862,MARTIN L. KING MIDDLE SCHOOL,350 GIRARD ST ,San Francisco,CA,94134,37.728088,-122.404921,14153301567,96.0,2018-02-01,routine,2018.0,2.0,97.0,MARTIN L.,350 GIRARD
65137,MARTITA RESTAURANT,5276 MISSION ST ,San Francisco,CA,94112,37.714843,-122.44243999999999,14155858554,81.0,2017-08-02,routine,2017.0,8.0,84.5,MARTITA RESTAURANT,5276 MISSION
66276,MARTITA'S RESTAURANT,1401 EGBERT AVE ,San Francisco,CA,94124,37.722776,-122.39286399999999,14153412166,81.0,2016-08-23,routine,2016.0,8.0,80.5,MARTITA'S RESTAURANT,1401 EGBERT
94634,MARTITAS KITCHEN,2560 MARIN ST ,San Francisco,CA,94124,,,,98.0,2018-05-30,routine,2018.0,5.0,98.0,MARTITAS KITCHEN,2560 MARIN
32736,MARU SUSHI,529 POWELL ST ,San Francisco,CA,94102,37.789664,-122.40872399999999,14154658124,90.0,2018-03-19,routine,2018.0,3.0,90.0,MARU SUSHI,529 POWELL
88347,MARUFUKU RAMEN,1581 WEBSTER ST 235,San Francisco,CA,94115,,,14153687873,91.0,2017-03-29,routine,2017.0,3.0,91.0,MARUFUKU RAMEN,1581 WEBSTER
93469,MARUGAME UDON,3251 20TH AVE ,San Francisco,CA,94132,,,14158639035,94.0,2018-01-08,routine,2018.0,1.0,94.0,MARUGAME UDON,3251 20TH
65012,MASALA DOSA,1375 09TH AVE ,San Francisco,CA,94122,,,14155666976,90.0,2017-11-07,routine,2017.0,11.0,88.0,MASALA DOSA,1375 09TH
63503,MASON STREET DELI AND MARKET,39 MASON,San Francisco,CA,94102,37.784094,-122.409274,14156234312,96.0,2018-06-04,routine,2018.0,6.0,92.0,MASON STREET,39 MASON
85397,MASSAWA RESTAURANT,532 GREEN ST ,San Francisco,CA,94133,,,14156214129,92.0,2018-05-07,routine,2018.0,5.0,91.5,MASSAWA RESTAURANT,532 GREEN
94331,MATCHA CAFE MAIKO,1581 WEBSTER ST 175,San Francisco,CA,94115,,,14150009434,96.0,2018-07-03,routine,2018.0,7.0,96.0,MATCHA CAFE,1581 WEBSTER
60554,MATCHING HALF,1799 MCALLISTER ST ,San Francisco,CA,94115,37.777363,-122.441446,14153174847,93.0,2018-04-27,routine,2018.0,4.0,93.0,MATCHING HALF,1799 MCALLISTER
39481,MATEO'S BAY AREA HOT DOGS,833 BRYANT ST ,San Francisco,CA,,,,14158859291,86.0,2018-01-23,routine,2018.0,1.0,91.0,MATEO'S BAY,833 BRYANT
75892,MATEO'S BAY AREA HOT DOGS, TREASURE ISLAND,San Francisco,CA,,,,14155711667,77.0,2018-02-09,routine,2018.0,2.0,81.5,MATEO'S BAY,TREASURE ISLAND
84582,MATEO'S TAQUERIA,2471 MISSION ST ,San Francisco,CA,94110,,,14156486000,87.0,2018-04-17,routine,2018.0,4.0,86.0,MATEO'S TAQUERIA,2471 MISSION
82207,MATHILDE FRENCH BISTRO,315 05TH ST ,San Francisco,CA,94107,,,14155466128,86.0,2017-10-17,routine,2017.0,10.0,86.0,MATHILDE FRENCH,315 05TH
3699,MATTERHORN RESTAURANT,2323 VAN NESS AVE ,San Francisco,CA,94109,37.797184,-122.423824,14158856116,92.0,2018-02-15,routine,2018.0,2.0,95.0,MATTERHORN RESTAURANT,2323 VAN
69175,MAU RESTAURANT,665 VALENCIA ST ,San Francisco,CA,94110,37.762381,-122.42156000000001,14153077517,83.0,2018-04-10,routine,2018.0,4.0,79.5,MAU RESTAURANT,665 VALENCIA
69121,"MAVELOUS, LLC",1408 MARKET ST ,San Francisco,CA,94102,37.776144,-122.418058,14156268884,87.0,2018-06-26,routine,2018.0,6.0,87.0,"MAVELOUS, LLC",1408 MARKET
68045,MAVEN RESTAURANT,598 HAIGHT ST ,San Francisco,CA,94117,37.771937,-122.43193400000001,14158297982,100.0,2016-12-14,routine,2016.0,12.0,100.0,MAVEN RESTAURANT,598 HAIGHT
91911,MAX'S OPERA CAFE,601 VAN NESS AVE.,San Francisco,CA,94102,,,14157717300,79.0,2018-05-14,routine,2018.0,5.0,79.5,MAX'S OPERA,601 VAN
92110,MAXFIELD'S HOUSE OF CAFFEINE,398 DOLORES ST ,San Francisco,CA,94110,,,14156098688,96.0,2018-02-16,routine,2018.0,2.0,93.0,MAXFIELD'S HOUSE,398 DOLORES
4718,MAY FLOWER MKT.,2498 FILLMORE ST ,San Francisco,CA,94115,37.792455,-122.434474,14153461700,89.0,2017-05-04,routine,2017.0,5.0,90.5,MAY FLOWER,2498 FILLMORE
81033,MAY LEE RESTAURANT,1256 7TH AVE ,San Francisco,CA,94122,,,14152421006,75.0,2018-04-16,routine,2018.0,4.0,82.5,MAY LEE,1256 7TH
86166,MAY SUN MARKET LLC,1101 GRANT AVE ,San Francisco,CA,94133,,,14154399880,84.0,2017-11-15,routine,2017.0,11.0,82.5,MAY SUN,1101 GRANT
34649,MAY'S COFFEE SHOP,1737 POST ST #395,San Francisco,CA,94115,37.785457,-122.43031699999999,14153464020,84.0,2018-04-26,routine,2018.0,4.0,87.5,MAY'S COFFEE,1737 POST
94347,MAYAH'S RESTAURANT CAFE,550 15TH ST  ,San Francisco,CA,94103,,,14155770295,90.0,2018-03-08,routine,2018.0,3.0,93.0,MAYAH'S RESTAURANT,550 15TH
483,MAYKADEH RESTAURANT,470 GREEN ST ,San Francisco,CA,94133,37.799758000000004,-122.407113,14153628286,96.0,2017-10-30,routine,2017.0,10.0,96.0,MAYKADEH RESTAURANT,470 GREEN
67606,MAYO & MUSTARD,75 HAWTHORNE  ,San Francisco,CA,94105,37.785144,-122.39838300000001,14155189561,96.0,2016-02-26,routine,2016.0,2.0,96.0,MAYO &,75 HAWTHORNE
85240,MAYSOON'S PIZZA,829 GEARY ST ,San Francisco,CA,94109,,,14153500071,71.0,2017-10-10,routine,2017.0,10.0,73.0,MAYSOON'S PIZZA,829 GEARY
79753,MAZARINE COFFEE,720 MARKET ST ,San Francisco,CA,94102,,,14152093771,96.0,2018-04-09,routine,2018.0,4.0,95.0,MAZARINE COFFEE,720 MARKET
1742,MCALLISTER GROCERY & DELI,136 MCALLISTER ST,San Francisco,CA,94102,37.780916,-122.41431200000001,14157615315,90.0,2018-04-23,routine,2018.0,4.0,86.5,MCALLISTER GROCERY,136 MCALLISTER
65820,MCAULEY ADOLESCENT SPECIAL EDUCATION,2200 HAYES ST ,San Francisco,CA,94117,37.773657,-122.45441699999999,14157493604,98.0,2018-03-23,routine,2018.0,3.0,98.0,MCAULEY ADOLESCENT,2200 HAYES
5271,MCCALL ASSOCIATES,2720 17TH ST ,San Francisco,CA,94110,37.764359000000006,-122.41059399999999,14154379871,100.0,2018-04-03,routine,2018.0,4.0,97.0,MCCALL ASSOCIATES,2720 17TH
3054,MCCORMICK & KULETO'S SEAFOOD RESTAUNT,900 NORTH POINT ST ,San Francisco,CA,94109,37.805427,-122.422854,14159291730,96.0,2018-03-23,routine,2018.0,3.0,98.0,MCCORMICK &,900 NORTH
59651,MCGARDEN BAKERY,5131 MISSION ST ,San Francisco,CA,94112,37.716691,-122.440719,14153335266,81.0,2017-08-10,routine,2017.0,8.0,81.0,MCGARDEN BAKERY,5131 MISSION
5837,MCKINLEY ELEMENTARY SCHOOL,1025 14TH ST ,San Francisco,CA,94114,37.767231,-122.43637700000001,14152416300,100.0,2018-04-18,routine,2018.0,4.0,100.0,MCKINLEY ELEMENTARY,1025 14TH
89344,ME AND TASTY,3970 17TH ST B,San Francisco,CA,94114,,,14153414266,85.0,2017-08-24,routine,2017.0,8.0,85.0,ME AND,3970 17TH
75399,ME SO HUNGRY TOO, OFF THE GRID  ,San Francisco,CA,,,,14155802869,96.0,2017-09-17,routine,2017.0,9.0,96.0,ME SO,OFF THE
5213,"MEALS ON WHEELS OF SF, INC.",1375 FAIRFAX AVE ,San Francisco,CA,94124,37.739891,-122.3848,14159201111,98.0,2018-07-09,routine,2018.0,7.0,99.0,MEALS ON,1375 FAIRFAX
92907,MEAT BY PETE,1566 CARROLL AVE.,San Francisco,CA,94124,,,14155951398,100.0,2018-07-10,routine,2018.0,7.0,100.0,MEAT BY,1566 CARROLL
90581,MEDIA NOCHE,3465 19TH ST.,San Francisco,CA,94110,,,14156553904,90.0,2018-04-16,routine,2018.0,4.0,88.5,MEDIA NOCHE,3465 19TH
65695,MEDITERREAN FOOD,3848 JUDAH ST ,San Francisco,CA,94122,37.760598,-122.50325900000001,14157319065,90.0,2017-11-01,routine,2017.0,11.0,83.5,MEDITERREAN FOOD,3848 JUDAH
7856,MEE MEE BAKERY,1328 STOCKTON ST ,San Francisco,CA,94133,37.797934999999995,-122.40858100000001,14153623204,92.0,2018-04-11,routine,2018.0,4.0,88.0,MEE MEE,1328 STOCKTON
69199,MEHFIL INDIAN RESTAURANT,28 02ND ST ,San Francisco,CA,94105,,,,90.0,2018-02-23,routine,2018.0,2.0,71.5,MEHFIL INDIAN,28 02ND
3222,MEL'S DRIVE-IN,3355 GEARY BLVD ,San Francisco,CA,94118,37.781403999999995,-122.45493700000002,14153872255,82.0,2017-11-17,routine,2017.0,11.0,88.0,MEL'S DRIVE-IN,3355 GEARY
3948,MEL'S DRIVE-IN,833 MISSION ST ,San Francisco,CA,94103,37.78355,-122.40535600000001,14152270793,92.0,2018-03-08,routine,2018.0,3.0,87.0,MEL'S DRIVE-IN,833 MISSION
66517,MELA TANDOORI KITCHEN,536 GOLDEN GATE AVE ,San Francisco,CA,94102,37.781168,-122.419494,14152159953,92.0,2018-06-04,routine,2018.0,6.0,84.0,MELA TANDOORI,536 GOLDEN
527,MELISA'S CHINESE CUISINE,0450 BALBOA ST ,San Francisco,CA,94118,37.777291999999996,-122.46349599999999,14153871680,75.0,2017-08-21,routine,2017.0,8.0,79.5,MELISA'S CHINESE,0450 BALBOA
66297,MELODY LOUNGE,3401 MISSION ST ,San Francisco,CA,94110,37.742073,-122.422133,14154255022,86.0,2018-06-04,routine,2018.0,6.0,86.0,MELODY LOUNGE,3401 MISSION
2709,MELS DRIVE IN,2165 LOMBARD ST ,San Francisco,CA,94123,37.799684,-122.437106,14159216461,84.0,2018-05-01,routine,2018.0,5.0,85.0,MELS DRIVE,2165 LOMBARD
2797,MELS DRIVE-IN,1050 VAN NESS AVE ,San Francisco,CA,94109,37.785358,-122.421357,14152926357,81.0,2017-11-01,routine,2017.0,11.0,77.5,MELS DRIVE-IN,1050 VAN
2387,MEMPHIS MINNIE'S BBQ JOINT,576 HAIGHT ST ,San Francisco,CA,94117,37.771978000000004,-122.43165400000001,14156477427,92.0,2018-03-01,routine,2018.0,3.0,88.0,MEMPHIS MINNIE'S,576 HAIGHT
60387,MENDELSOHN HOUSE,737 FOLSOM ST ,San Francisco,CA,94107,37.783155,-122.399647,14152438140,96.0,2017-10-17,routine,2017.0,10.0,96.0,MENDELSOHN HOUSE,737 FOLSOM
35702,MENKEE WONTON,1701 NORIEGA ST ,San Francisco,CA,94122,37.753954,-122.481866,14155662203,61.0,2018-03-06,routine,2018.0,3.0,72.5,MENKEE WONTON,1701 NORIEGA
82074,MENSHO TOKYO,672 GEARY ST ,San Francisco,CA,94102,,,14154573709,100.0,2018-03-28,routine,2018.0,3.0,100.0,MENSHO TOKYO,672 GEARY
94037,MERCHANT ROOTS,613 YORK ST ,San Francisco,CA,94110,,,14155298451,96.0,2018-04-20,routine,2018.0,4.0,96.0,MERCHANT ROOTS,613 YORK
91301,MERCHANT ROOTS,1365 FILLMORE ST ,San Francisco,CA,94115,,,14155747365,100.0,2018-04-26,routine,2018.0,4.0,98.0,MERCHANT ROOTS,1365 FILLMORE
76687,MERCHANTS EXCHANGE PRODUCTIONS,465 CALIFORNIA ST  SUITE 1600,San Francisco,CA,94104,,,14154217730,100.0,2017-10-10,routine,2017.0,10.0,96.0,MERCHANTS EXCHANGE,465 CALIFORNIA
57751,MERCURY CAFE,201 OCTAVIA ST ,San Francisco,CA,94102,37.773887,-122.424182,14152354303,94.0,2017-11-01,routine,2017.0,11.0,93.0,MERCURY CAFE,201 OCTAVIA
94011,MERMAID POKE,2948 FOLSOM ST ,San Francisco,CA,94110,,,14156974441,100.0,2017-12-18,routine,2017.0,12.0,100.0,MERMAID POKE,2948 FOLSOM
81461,MESCOLANZA RESTAURANT,3750 GEARY BLVD ,San Francisco,CA,94118,,,14156682221,92.0,2017-03-28,routine,2017.0,3.0,91.0,MESCOLANZA RESTAURANT,3750 GEARY
90460,MESTIZA TAQUERIA,595 BRYANT ST.,San Francisco,CA,94107,,,14156559187,96.0,2018-05-25,routine,2018.0,5.0,90.5,MESTIZA TAQUERIA,595 BRYANT
62717,METRO CAFFE,247 FILLMORE ST ,San Francisco,CA,94117,37.771771,-122.43044499999999,14156219536,96.0,2017-11-30,routine,2017.0,11.0,98.0,METRO CAFFE,247 FILLMORE
3803,METROPOLITAN CLUB,640 SUTTER ST ,San Francisco,CA,94102,37.788937,-122.411074,14156730600,100.0,2017-07-25,routine,2017.0,7.0,99.0,METROPOLITAN CLUB,640 SUTTER
35317,METROPOLITAN LOUNGE (AKA: THE LOOKOUT),3600 16TH ST ,San Francisco,CA,94114,37.764247999999995,-122.433392,14154310300,92.0,2018-06-12,routine,2018.0,6.0,91.0,METROPOLITAN LOUNGE,3600 16TH
9156,MEXICO AU PARC,24 SOUTH PARK STREET,San Francisco,CA,94107,37.782218,-122.393423,14154950409,88.0,2018-03-07,routine,2018.0,3.0,87.5,MEXICO AU,24 SOUTH
92600,MI COMEDOR,2948 FOLSOM ST.,San Francisco,CA,94110,,,14153503910,100.0,2017-08-09,routine,2017.0,8.0,100.0,MI COMEDOR,2948 FOLSOM
89687,MI LINDO PERU,3226 MISSION ST.,San Francisco,CA,94110,,,14156424897,88.0,2018-05-22,routine,2018.0,5.0,88.5,MI LINDO,3226 MISSION
63940,MI PUEBLITO MARKET,2765 MISSION ST ,San Francisco,CA,94110,37.752813,-122.41849599999999,14156433957,86.0,2018-01-02,routine,2018.0,1.0,87.0,MI PUEBLITO,2765 MISSION
38379,MI RANCHITO PRODUCE,2169 MISSION ST,San Francisco,CA,94110,37.762344,-122.41938600000002,14158641330,88.0,2018-06-25,routine,2018.0,6.0,88.5,MI RANCHITO,2169 MISSION
66961,MI TIERRA MARKET,2023 MISSION ST ,San Francisco,CA,94110,37.764665,-122.41955800000001,14154245319,88.0,2018-04-16,routine,2018.0,4.0,72.5,MI TIERRA,2023 MISSION
84543,MI YUCATAN,2845 MISSION ST ,San Francisco,CA,94110,,,14152854455,90.0,2018-01-31,routine,2018.0,1.0,87.5,MI YUCATAN,2845 MISSION
1970,MICADO  RESTAURANT,2126 IRVING ST ,San Francisco,CA,94122,37.763467999999996,-122.480646,14155641122,88.0,2017-11-21,routine,2017.0,11.0,87.0,MICADO RESTAURANT,2126 IRVING
64380,MICHAEL MINA RESTAURANT,252 CALIFORNIA ST ,San Francisco,CA,94111,37.793338,-122.399583,14153590791,83.0,2018-06-06,routine,2018.0,6.0,85.5,MICHAEL MINA,252 CALIFORNIA
68674,MICHAEL'S FOOD STORE,901 NORTH POINT ST ,San Francisco,CA,94109,37.805463,-122.422156,14156739708,96.0,2018-06-15,routine,2018.0,6.0,97.0,MICHAEL'S FOOD,901 NORTH
4716,MICHAELIS WINE & SPIRITS,2198 UNION ST ,San Francisco,CA,94123,37.797138000000004,-122.43533400000001,14159215700,87.0,2018-03-07,routine,2018.0,3.0,87.5,MICHAELIS WINE,2198 UNION
422,MICHELANGELO CAFFE,579 COLUMBUS AVE ,San Francisco,CA,94133,37.800166,-122.41000600000001,14159864058,96.0,2018-05-01,routine,2018.0,5.0,95.0,MICHELANGELO CAFFE,579 COLUMBUS
36673,MID CITY MARKET,868 GEARY ST,San Francisco,CA,94109,37.786196999999994,-122.41761399999999,14154741568,90.0,2018-04-23,routine,2018.0,4.0,90.0,MID CITY,868 GEARY
66534,MIDWAY GRILL (SNACK SHOP),99 HARDING PARK ROAD,San Francisco,CA,94103,37.723698,-122.49528899999999,,88.0,2017-10-18,routine,2017.0,10.0,88.0,MIDWAY GRILL,99 HARDING
33084,"MIETTE CAKES, LLC",449 OCTAVIA ST ,San Francisco,CA,94102,37.776257,-122.424648,14158370300,94.0,2018-04-11,routine,2018.0,4.0,95.0,"MIETTE CAKES,",449 OCTAVIA
66992,MIFUNE BISTRO,1581 WEBSTER ST #100,San Francisco,CA,94115,37.785227,-122.431472,14154094959,86.0,2016-10-05,routine,2016.0,10.0,86.0,MIFUNE BISTRO,1581 WEBSTER
1427,MIFUNE DON,22 PEACE PLAZA  275,San Francisco,CA,94115,37.785018,-122.42958700000001,14153461993,85.0,2016-09-19,routine,2016.0,9.0,85.0,MIFUNE DON,22 PEACE
81800,MIKADO SUSHI INC.,1684 BRYANT ST ,San Francisco,CA,94103,,,14155650988,73.0,2018-04-02,routine,2018.0,4.0,74.0,MIKADO SUSHI,1684 BRYANT
60472,MIKAKU RESTAURANT,323 GRANT AVE,San Francisco,CA,94108,37.789995000000005,-122.405484,14157816730,86.0,2017-06-06,routine,2017.0,6.0,85.0,MIKAKU RESTAURANT,323 GRANT
23273,MIKE MARKET,2200 SILVER AVE ,San Francisco,CA,94124,37.736484000000004,-122.39841799999999,14158262606,96.0,2017-12-18,routine,2017.0,12.0,95.0,MIKE MARKET,2200 SILVER
71988,MIKES GROCERY & LIQUOR,2499 MISSION ST ,San Francisco,CA,94110,,,14155500816,100.0,2018-02-26,routine,2018.0,2.0,99.0,MIKES GROCERY,2499 MISSION
