,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
668,ROOFTOP,"198 Gough St, San Francisco, CA 94102, USA",ChIJlc2MPp-AhYARMpWKRrNU_h0,"198 gough st, San Francisco, CA, 94102",37.7749343,-122.4223706,1,94102,OK,subpremise
669,ROOFTOP,"1605 Polk St, San Francisco, CA 94109, USA",ChIJQcAcIeuAhYARxpXohLl1F1g,"1605 polk st, San Francisco, CA, 94109",37.7916933,-122.4210598,1,94109,OK,street_address
670,ROOFTOP,"1825 Post St #215, San Francisco, CA 94115, USA",ChIJKYWs4riAhYARqwbNZHK-Y1A,"1825 post st 215, San Francisco, CA, 94115",37.7849417,-122.4320571,1,94115,OK,"establishment,food,point_of_interest,restaurant"
671,ROOFTOP,"2770 Taylor St 3rd fl, San Francisco, CA 94133, USA",EjQzcmQgZmwsIDI3NzAgVGF5bG9yIFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEzMywgVVNBIiIaIAoWChQKEglxKO4K44CFgBG0bFA07M40ThIGM3JkIGZs,"2770 taylor st 3rd fl, San Francisco, CA, 94133",37.8079913,-122.4154866,1,94133,OK,subpremise
672,ROOFTOP,"2770 Taylor St, San Francisco, CA 94133, USA",ChIJcSjuCuOAhYARtGxQNOzONE4,"2770 taylor st, San Francisco, CA, 94133",37.8079913,-122.4154866,1,94133,OK,street_address
673,ROOFTOP,"3115 Mission St, San Francisco, CA 94110, USA",ChIJbSkJc0R-j4AR57hGXNy7wvc,"3188 mission st, San Francisco, CA, 9411",37.747405,-122.417936,1,94110,OK,"establishment,parking,point_of_interest"
674,ROOFTOP,"107 Leland Ave, San Francisco, CA 94134, USA",ChIJHy8lntl-j4AR0enJSJqrgGE,"107 leland ave, San Francisco, CA, 94134",37.7118407,-122.4059111,1,94134,OK,premise
675,ROOFTOP,"2237 Taraval, San Francisco, CA 94116, USA",ChIJCert64J9j4ARXZZK3SLcZ-8,"2237 taraval st, San Francisco, CA, 94116",37.7422039,-122.4903507,1,94116,OK,premise
676,ROOFTOP,"5530 Geary Blvd, San Francisco, CA 94121, USA",ChIJpXzXRRCHhYAROwFP-eMpor0,"5530 geary blvd, San Francisco, CA, 94121",37.7806017,-122.478923,1,94121,OK,street_address
677,ROOFTOP,"2101 Geneva Ave, San Francisco, CA 94134, USA",ChIJP5WS3MZ-j4ARUEwtEplp_2o,"2101 geneva ave, San Francisco, CA, 94134",37.7087329,-122.420735,1,94134,OK,street_address
678,ROOFTOP,"1500 Market St, San Francisco, CA 94102, USA",ChIJhwLBk56AhYARvCtlkjSRNUM,"1500 market st, San Francisco, CA, 94102",37.7752526,-122.4195501,1,94102,OK,subpremise
679,ROOFTOP,"225 Bush St, San Francisco, CA 94104, USA",ChIJ83TeC2KAhYAR9UoMsQ-6v9o,"225 bush st 120, San Francisco, CA, 94104",37.7908821,-122.4015519,1,94104,OK,"establishment,parking,point_of_interest"
680,ROOFTOP,"142 Minna St, San Francisco, CA 94105, USA",ChIJcyvvT32AhYARgkqhXkc_QMs,"142 minna st, San Francisco, CA, 94105",37.7868164,-122.40049,1,94105,OK,premise
681,ROOFTOP,"98 Mission St, San Francisco, CA 94105, USA",ChIJdX1aQWSAhYARATlZH7LdmUc,"98 mission st, San Francisco, CA, 94105",37.7928015,-122.3940881,1,94105,OK,street_address
682,ROOFTOP,"299 Ellis St, San Francisco, CA 94102, USA",ChIJgeXekY-AhYARDHjpgD1mW1w,"299 ellis st, San Francisco, CA, 94102",37.7849222,-122.4109252,1,94102,OK,premise
683,ROOFTOP,"1345 Howard St, San Francisco, CA 94103, USA",ChIJwWQ0Wp2AhYARIqXWA71e0YQ,"1345 howard st, San Francisco, CA, 94103",37.7742406,-122.4136101,1,94103,OK,premise
684,ROOFTOP,"211 Clement St, San Francisco, CA 94118, USA",ChIJzWxPfTmHhYARmkZlNpGfAco,"211 clement st, San Francisco, CA, 94118",37.7829067,-122.4615519,1,94118,OK,premise
685,ROOFTOP,"30 Fremont St, San Francisco, CA 94105, USA",ChIJd1Jtp2OAhYARVyiV9_PkcJw,"30 fremont st, San Francisco, CA, 94105",37.7907448,-122.3977077,1,94105,OK,street_address
686,ROOFTOP,"455 Market St, San Francisco, CA 94105, USA",ChIJj2verGOAhYAREwAaearIehI,"455 market st, San Francisco, CA, 94105",37.79079189999999,-122.3984543,1,94105,OK,premise
687,ROOFTOP,"Market Square, 1355 Market St #160, San Francisco, CA 94103, USA",EkAxNjAsIE1hcmtldCBTcXVhcmUsIDEzNTUgTWFya2V0IFN0LCBTYW4gRnJhbmNpc2NvLCBDQSA5NDEwMywgVVNBIh8aHQoWChQKEgmbezhqnICFgBH_KMYXYrpTlRIDMTYw,"1355 market st  ste 160, San Francisco, CA, 94103",37.7768337,-122.4163755,1,94103,OK,subpremise
688,ROOFTOP,"Market Square, 1355 Market St, San Francisco, CA 94103, USA",ChIJm3s4apyAhYAR_yjGF2K6U5U,"1355 market st, San Francisco, CA, 94103",37.7768337,-122.4163755,1,94103,OK,premise
689,ROOFTOP,"4769 Mission St, San Francisco, CA 94112, USA",ChIJexxtmYV-j4AR_iKzIeztJcY,"4769 mission st, San Francisco, CA, 94112",37.7219511,-122.4365276,1,94112,OK,premise
690,ROOFTOP,"1821 Haight St, San Francisco, CA 94117, USA",ChIJB4Ns1VOHhYARBl9744SYxSM,"1821 haight st, San Francisco, CA, 94117",37.7692248,-122.4523104,1,94117,OK,street_address
691,ROOFTOP,"521 Cortland Ave, San Francisco, CA 94110, USA",ChIJU86RcFl-j4ARFLvi3JTTRF4,"521 cortland ave, San Francisco, CA, 9411",37.7391265,-122.4160624,1,94110,OK,"bakery,establishment,food,point_of_interest,store"
692,ROOFTOP,"2740 Mission St, San Francisco, CA 94110, USA",ChIJARk0qkB-j4ARhiVT1P4gInY,"2740 mission st, San Francisco, CA, 9411",37.75313269999999,-122.4187257,1,94110,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
693,ROOFTOP,"2740 Mission St, San Francisco, CA 94110, USA",ChIJARk0qkB-j4ARhiVT1P4gInY,"2740 mission st, San Francisco, CA, 941",37.75313269999999,-122.4187257,1,94110,OK,"establishment,food,meal_takeaway,point_of_interest,restaurant"
694,ROOFTOP,"1750 Market St, San Francisco, CA 94102, USA",ChIJ1RRNkZ-AhYAReKcqcsBQzjU,"1750 market st, San Francisco, CA, 94102",37.7725243,-122.423025,1,94102,OK,street_address
695,ROOFTOP,"839 Clay St, San Francisco, CA 94108, USA",ChIJtU5ZX4uAhYARNmXpkmrACfo,"839 clay st, San Francisco, CA, 94108",37.7940086,-122.4070613,1,94108,OK,premise
696,ROOFTOP,"1045 Mission St, San Francisco, CA 94103, USA",ChIJeaMNfoSAhYARtUi0SAjXias,"2894 mission st, San Francisco, CA, 9411",37.780054,-122.409586,1,94103,OK,"establishment,point_of_interest"
697,ROOFTOP,"732 Jackson St, San Francisco, CA 94133, USA",ChIJ7TYvXvOAhYARu6QqheqYV5I,"732 jackson st, San Francisco, CA, 94133",37.7960557,-122.4072982,1,94133,OK,street_address
698,ROOFTOP,"501 Broadway, San Francisco, CA 94133, USA",ChIJgcoFYPSAhYAROE0pzNbbx9Y,"501 broadway, San Francisco, CA, 94133",37.797788,-122.405695,1,94133,OK,street_address
699,ROOFTOP,"501 Broadway, San Francisco, CA 94133, USA",ChIJgcoFYPSAhYAROE0pzNbbx9Y,"501 broadway st, San Francisco, CA, 94133",37.797788,-122.405695,1,94133,OK,street_address
700,ROOFTOP,"1499 Valencia St, San Francisco, CA 94110, USA",ChIJzch6bEF-j4AR6MPa2jK_naA,"800 valencia st, San Francisco, CA, 9411",37.7490506,-122.4201366,2,94110,OK,"establishment,food,point_of_interest,restaurant"
701,ROOFTOP,"77 Battery St, San Francisco, CA 94111, USA",ChIJvfh-ImKAhYARWa81VWcrNoA,"77 battery st 100, San Francisco, CA, 94111",37.791951,-122.399991,2,94111,OK,"establishment,food,point_of_interest,restaurant"
702,ROOFTOP,"602 Mission St, San Francisco, CA 94105, USA",ChIJi0j_tmKAhYARs5gxm0b8qTA,"602 mission st, San Francisco, CA, 94105",37.7879785,-122.4001797,1,94105,OK,street_address
703,ROOFTOP,"925 Kearny St, San Francisco, CA 94133, USA",ChIJMTKuwfSAhYARhfY2SxKojpI,"925 kearny st, San Francisco, CA, 94133",37.7965317,-122.405408,1,94133,OK,street_address
704,ROOFTOP,"102 S Park St, San Francisco, CA 94107, USA",ChIJRb2I3XiAhYARvSqCXeX8oPE,"102 south park st, San Francisco, CA, 94107",37.7818416,-122.3944493,1,94107,OK,premise
705,ROOFTOP,"3639 18th St, San Francisco, CA 94110, USA",ChIJ_WI-BRh-j4AR1EnWvxsCVOg,"3809 18th st, San Francisco, CA, 9411",37.761345,-122.424711,1,94110,OK,"establishment,food,grocery_or_supermarket,liquor_store,point_of_interest,store"
706,ROOFTOP,"813 Cortland Ave, San Francisco, CA 94110, USA",ChIJCatKwll-j4AR6Y2NDwHFScs,"813 cortland ave, San Francisco, CA, 9411",37.7389929,-122.4143891,1,94110,OK,street_address
707,ROOFTOP,"642 Clement St, San Francisco, CA 94118, USA",ChIJyfUtTDyHhYARFMzyL0Dm1Ew,"642 clement st, San Francisco, CA, 94118",37.7830871,-122.4662509,1,94118,OK,premise
708,ROOFTOP,"1905, 3348 18th St, San Francisco, CA 94110, United States",ChIJDarPXjt-j4ARYsTr0KFB4C0,"3348 18th st, San Francisco, CA, 9411",37.761971,-122.4181763,1,94110,OK,"establishment,food,meal_delivery,point_of_interest"
709,ROOFTOP,"1727 Haight St, San Francisco, CA 94117, USA",ChIJy9C4y1OHhYAR2So77t1ibeo,"1727 haight st, San Francisco, CA, 94117",37.7692883,-122.4512114,1,94117,OK,street_address
710,ROOFTOP,"217 King St, San Francisco, CA 94107, USA",ChIJA8ysGtd_j4ARHJq-GxYmVdc,"217 king st, San Francisco, CA, 94107",37.77735699999999,-122.3922261,1,94107,OK,street_address
711,ROOFTOP,"3189 16th St, San Francisco, CA 94103, USA",ChIJxzWXdCJ-j4ARpbhuwBNYO0M,"3189 16th st, San Francisco, CA, 94103",37.7646471,-122.4237983,1,94103,OK,street_address
712,ROOFTOP,"244 Clement St, San Francisco, CA 94118, USA",ChIJMfB52zuHhYARg1o1XyeOgAs,"244 clement st, San Francisco, CA, 94118",37.7833314,-122.4618947,1,94118,OK,premise
713,ROOFTOP,"3251 20th Ave, San Francisco, CA 94132, USA",ChIJQ87gTrp9j4AR60rA_fO2ef0,"3251 20th ave 6512, San Francisco, CA, 94132",37.7280313,-122.477088,1,94132,OK,"establishment,point_of_interest,shopping_mall"
714,ROOFTOP,"1896 Hyde St, San Francisco, CA 94109, USA",ChIJkxI-LOmAhYAR3RanKRSEXUg,"1896 hyde st, San Francisco, CA, 94109",37.7981712,-122.4186984,1,94109,OK,premise
715,ROOFTOP,"499 Castro St, San Francisco, CA 94114, USA",ChIJoV06Oht-j4ARADHuD3mYeL0,"499 castro st, San Francisco, CA, 94114",37.7610291,-122.4348486,1,94114,OK,street_address
716,ROOFTOP,"55 Cambon Dr, San Francisco, CA 94132, USA",ChIJ0c-tpLR9j4ARapSq4jFbvgE,"55 cambon dr, San Francisco, CA, 94132",37.717917,-122.4740785,1,94132,OK,street_address
717,ROOFTOP,"55 Cambon Dr, San Francisco, CA 94132, USA",ChIJ0c-tpLR9j4ARapSq4jFbvgE,"55 cambon dr, Half Moon Bay, CA, 94132",37.717917,-122.4740785,1,94132,OK,street_address
718,ROOFTOP,"1900 Folsom St, San Francisco, CA 94103, USA",ChIJob1NTCR-j4AR1Wi_90Svzjw,"1900 folsom st, San Francisco, CA, 94103",37.7668122,-122.4157339,1,94103,OK,premise
719,ROOFTOP,"943 Columbus Ave, San Francisco, CA 94133, USA",ChIJ7bwZbOWAhYARDDIgJtSWHS8,"943 columbus ave, San Francisco, CA, 94133",37.803097,-122.4145392,1,94133,OK,premise
720,ROOFTOP,"1035 Geary St, San Francisco, CA 94109, USA",ChIJkdzsmpaAhYARZ2mN6Oxdfxo,"1035 geary st, San Francisco, CA, 94109",37.7856562,-122.4204571,1,94109,OK,premise
721,ROOFTOP,"5323 Geary Blvd, San Francisco, CA 94121, USA",ChIJtxkDGRGHhYARSCuhz7sDcB0,"5323 geary blvd, San Francisco, CA, 94121",37.780169,-122.4766321,1,94121,OK,street_address
722,ROOFTOP,"1777 Steiner St, San Francisco, CA 94115, USA",ChIJUUkTGbiAhYARRby6etsHuAc,"1777 steiner st, San Francisco, CA, 94115",37.7855046,-122.4350653,1,94115,OK,street_address
723,ROOFTOP,"3521 20th Ave Ste 172, San Francisco, CA 94132, USA",ChIJp1zqQrp9j4ARYlXpPnP0vzo,"3251 20th ave 172, San Francisco, CA, 94132",37.7271869,-122.4771283,2,94132,OK,"bakery,establishment,food,point_of_interest,restaurant,store"
724,ROOFTOP,"734 La Playa St, San Francisco, CA 94121, USA",ChIJM_ksJbeHhYARO7D9apy3_QY,"734 la playa st, San Francisco, CA, 94121",37.7745416,-122.5099581,1,94121,OK,street_address
725,ROOFTOP,"1650 Holloway Ave, San Francisco, CA 94132, USA",ChIJYQXjs7F9j4ARaS3K1kd9Huw,"1650 holloway ave west plaza alcove c, San Francisco, CA, 94132",37.7225486,-122.4788914,1,94132,OK,"establishment,point_of_interest"
726,ROOFTOP,"1114 Bryant St, San Francisco, CA 94103, USA",ChIJX5XkLyl-j4AR0l_RIM1DxW4,"1114 bryant st, San Francisco, CA, 94103",37.7710205,-122.4092347,1,94103,OK,street_address
727,ROOFTOP,"50 Drumm St, San Francisco, CA 94111, USA",ChIJUw-B_WOAhYARsD523mBBc8w,"50 drumm st, San Francisco, CA, 94111",37.7951676,-122.3963731,1,94111,OK,street_address
728,ROOFTOP,"2144 Chestnut St, San Francisco, CA 94123, USA",ChIJed-83daAhYARm97ZpHy1ltk,"2144 chestnut st, San Francisco, CA, 94123",37.8006629,-122.4387173,1,94123,OK,street_address
