business_name,lic_code,street_address,business_start_date,business_end_date,Lifespan,isClosed,full_address,business_id,name,district,MA,year,latitude,longitude,tract,GEOID10,link,HC01_VC05,HC01_VC113,HC01_VC115,HC01_VC117,HC01_VC121,HC01_VC28,HC01_VC36,HC01_VC41,HC01_VC42,HC01_VC43,HC01_VC44,HC01_VC50,HC01_VC51,HC01_VC52,HC01_VC53,HC01_VC54,HC01_VC55,HC01_VC56,HC01_VC57,HC01_VC58,HC01_VC59,HC01_VC60,HC01_VC61,HC01_VC62,HC01_VC67,HC01_VC68,HC01_VC69,HC01_VC85,HC01_VC86,HC01_VC89,HC01_VC99,HC03_VC05,HC03_VC13,HC03_VC156,HC03_VC28,HC03_VC41,HC03_VC42,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC50,HC03_VC51,HC03_VC52,HC03_VC53,HC03_VC54,HC03_VC55,HC03_VC56,HC03_VC57,HC03_VC58,HC03_VC59,HC03_VC60,HC03_VC61,HC03_VC62,HC03_VC67,HC03_VC68,HC03_VC69,HC03_VC75,HC03_VC76,HC03_VC77,HC03_VC78,HC03_VC79,HC03_VC80,HC03_VC81,HC03_VC82,HC03_VC83,HC03_VC84,HD01_S001,HD01_S020,HD01_S026,HD01_S045,HD01_S051,HD01_S070,HD01_S151,HD01_S169,HD01_S170,HD01_S171,HD01_S180,HD01_S181,HD01_S184,HD02_S026,HD02_S051,HD02_S151,HD02_S170,HD02_S171,HD02_S180,HD02_S181,HD02_S184,Opening_year,Closing_year,Opening_month,Closing_month,price_level,rating
petit marlowe,"Restaurant 1,000 - 2,000 Sqft",234 townsend st,2014-08-12,,1455.0,no,"234 townsend st, San Francisco, CA, 94107",90772,petit marlowe,South of Market,96.0,2017.0,37.7782071,-122.39380849999999,Census Tract 180,6075018000,http://www.sfgate.com/neighborhoods/sf/soma/,1915.0,152559.0,47390.0,851.0,53651.0,1711.0,28.5,1037.0,256.0,350.0,43.0,0.0,16.0,128.0,24.0,180.0,45.0,148.0,329.0,377.0,98.0,233.0,65.0,68.0,1436.0,96.0,152.0,111375.0,129611.0,129643.0,0.0,56.0,10.7,13.9,1711.0,60.6,15.0,20.5,2.5,1.5,0.0,0.9,7.5,1.4,10.5,2.6,8.6,19.2,22.0,5.7,13.6,3.8,4.0,83.9,5.6,8.9,4.4,4.8,1.5,8.8,5.9,14.1,6.9,27.0,2.1,24.6,4221.0,36.8,2884.0,38.3,1337.0,33.9,397.0,1595.0,1499.0,96.0,1499.0,598.0,901.0,68.3,31.7,26.5,94.0,6.0,100.0,39.9,60.1,2014,,8,,1.0,4.0
the halal guys,,340 o'farrell st,2016-12-29,2017-07-25,208.0,yes,"340 o'farrell st, San Francisco, CA, 94102",87209,the halal guys,Tenderloin,100.0,2018.0,37.7862678,-122.4104598,Census Tract 123.01,6075012301,http://www.sfgate.com/neighborhoods/sf/tenderloin/,1179.0,44059.0,17251.0,1087.0,17660.0,1151.0,30.4,224.0,528.0,292.0,41.0,0.0,0.0,10.0,0.0,220.0,28.0,22.0,56.0,116.0,110.0,452.0,112.0,25.0,1048.0,88.0,15.0,13615.0,27172.0,38539.0,83.0,52.3,2.4,6.2,1151.0,19.5,45.9,25.4,3.6,5.7,0.0,0.0,0.9,0.0,19.1,2.4,1.9,4.9,10.1,9.6,39.3,9.7,2.2,91.1,7.6,1.3,31.9,22.1,8.0,12.3,11.9,7.3,0.0,5.8,0.8,0.0,2734.0,46.3,1746.0,46.1,988.0,46.6,365.0,1786.0,1559.0,227.0,1559.0,8.0,1551.0,63.9,36.1,23.4,87.3,12.7,100.0,0.5,99.5,2016,2017.0,12,7.0,2.0,4.3
big fish little fish poke,"Restaurant 1,000 - 2,000 Sqft",121 spear st b09,2017-01-05,,578.0,no,"121 spear st b09, San Francisco, CA, 94105",89686,big fish little fish poke,Financial District,82.0,2018.0,37.7918989,-122.3928335,Census Tract 615,6075061500,http://sanfrancisco.about.com/od/neighborhoodprofiles/ig/sfmaps/financial-district.htm,6926.0,216974.0,88242.0,3870.0,78956.0,6533.0,25.5,4703.0,330.0,1298.0,111.0,0.0,153.0,508.0,192.0,477.0,100.0,429.0,1195.0,2355.0,645.0,316.0,106.0,138.0,5652.0,412.0,550.0,112328.0,156870.0,157303.0,62.0,73.9,4.5,3.0,6533.0,71.1,5.0,19.6,1.7,2.6,0.0,2.3,7.7,2.9,7.2,1.5,6.5,18.1,35.6,9.8,4.8,1.6,2.1,85.5,6.2,8.3,4.1,1.6,5.0,4.5,7.6,9.5,10.6,20.7,12.5,24.0,11502.0,35.4,6515.0,36.2,4987.0,34.2,1939.0,8255.0,6785.0,1470.0,6785.0,2527.0,4258.0,56.6,43.4,28.6,82.2,17.8,100.0,37.2,62.8,2017,,1,,1.0,4.1
marufuku ramen,"Restaurant 1,000 - 2,000 Sqft",1581 webster st ste 235,2012-03-15,,2335.0,no,"1581 webster st ste 235, San Francisco, CA, 94115",88347,marufuku ramen,Japantown,91.0,2017.0,37.7852049,-122.43158799999999,Census Tract 155,6075015500,"http://en.wikipedia.org/wiki/Japantown,_San_Francisco,_California",1627.0,70757.0,40384.0,1596.0,41854.0,1473.0,27.2,822.0,222.0,258.0,119.0,0.0,3.0,39.0,0.0,106.0,44.0,335.0,103.0,315.0,258.0,176.0,97.0,19.0,1327.0,107.0,61.0,48058.0,68201.0,75570.0,105.0,42.6,8.1,1.8,1473.0,55.0,14.8,17.3,8.0,4.9,0.0,0.2,2.6,0.0,7.1,2.9,22.4,6.9,21.1,17.3,11.8,6.5,1.3,88.8,7.2,4.1,13.7,11.3,9.5,5.2,12.3,12.0,15.4,13.0,2.8,4.8,3622.0,45.7,1523.0,39.8,2099.0,53.3,533.0,2441.0,2176.0,265.0,2176.0,264.0,1912.0,42.0,58.0,24.5,89.1,10.9,100.0,12.1,87.9,2012,,3,,,
lins kitchen,"Restaurant Less Than 1,000 Sqft",337 jones st,2017-01-11,,572.0,no,"337 jones st, San Francisco, CA, 94102",90448,lins kitchen,Tenderloin,81.0,2018.0,37.78440689999999,-122.4129906,Census Tract 125.02,6075012502,http://www.sfgate.com/neighborhoods/sf/tenderloin/,1032.0,31667.0,11584.0,1805.0,18679.0,828.0,27.1,164.0,259.0,245.0,112.0,0.0,55.0,53.0,0.0,43.0,70.0,0.0,175.0,14.0,224.0,81.0,99.0,35.0,761.0,88.0,0.0,11440.0,16003.0,28374.0,280.0,33.6,17.7,17.3,828.0,19.3,30.5,28.9,13.2,8.1,0.0,6.5,6.2,0.0,5.1,8.2,0.0,20.6,1.6,26.4,9.5,11.7,4.1,89.6,10.4,0.0,32.6,32.1,18.0,8.8,3.6,4.9,0.0,0.0,0.0,0.0,3821.0,51.8,2339.0,50.3,1482.0,54.8,509.0,2309.0,2034.0,275.0,2034.0,4.0,2030.0,61.2,38.8,25.0,88.1,11.9,100.0,0.2,99.8,2017,,1,,2.0,4.0
bar agricole,,355 11th st,2017-01-01,,582.0,no,"355 11th st, San Francisco, CA, 94103",63926,bar agricole llc,South of Market,93.0,2017.0,37.771204,-122.413131,Census Tract 178.02,6075017802,http://www.sfgate.com/neighborhoods/sf/soma/,2057.0,81000.0,46335.0,1083.0,50757.0,1906.0,30.8,1091.0,275.0,497.0,55.0,0.0,18.0,126.0,65.0,238.0,10.0,97.0,96.0,639.0,335.0,245.0,51.0,23.0,1705.0,124.0,114.0,89091.0,112313.0,122694.0,114.0,58.8,5.5,21.0,1906.0,56.2,14.2,25.6,2.8,1.3,0.0,0.9,6.5,3.3,12.2,0.5,5.0,4.9,32.9,17.2,12.6,2.6,1.2,87.8,6.4,5.9,7.8,6.8,7.4,3.2,11.5,10.5,7.0,24.7,8.2,12.9,4516.0,38.0,2879.0,38.9,1637.0,35.8,524.0,2425.0,2214.0,211.0,2214.0,567.0,1647.0,63.8,36.2,23.7,91.3,8.7,100.0,25.6,74.4,2017,,1,,1.0,4.2
one waan thai,"Restaurant 1,000 - 2,000 Sqft",2922 diamond st,2016-09-01,,704.0,no,"2922 diamond st, San Francisco, CA, 94131",89515,one waan thai,Glen Park,97.0,2017.0,37.7331808,-122.4344375,Census Tract 311,6075031100,"http://en.wikipedia.org/wiki/Glen_Park,_San_Francisco",4529.0,134189.0,45305.0,1049.0,43978.0,4201.0,28.8,2616.0,522.0,550.0,345.0,184.0,222.0,93.0,81.0,314.0,251.0,175.0,339.0,903.0,945.0,328.0,237.0,293.0,3087.0,920.0,358.0,101641.0,119621.0,114148.0,0.0,74.1,3.6,0.6,4201.0,59.9,12.0,12.6,7.9,7.6,4.2,5.1,2.1,1.9,7.2,5.8,4.0,7.8,20.7,21.6,7.5,5.4,6.7,70.7,21.1,8.2,2.5,1.2,3.5,4.1,9.7,15.7,10.8,26.5,14.8,11.2,6193.0,42.0,3166.0,41.3,3027.0,43.0,1388.0,2590.0,2462.0,128.0,2462.0,1569.0,893.0,51.1,48.9,56.4,95.1,4.9,100.0,63.7,36.3,2016,,9,,2.0,4.0
beanstalk  inner richmond,"Restaurant 1,000 - 2,000 Sqft",4555 california st,2013-08-16,,1816.0,no,"4555 california st, San Francisco, CA, 94118",90837,beanstalk  inner richmond,Inner Richmond,89.0,2018.0,37.7846272,-122.4665368,Census Tract 402,6075040200,http://www.sfgate.com/neighborhoods/sf/innerrichmond/,3170.0,121769.0,41466.0,1037.0,42336.0,2977.0,26.7,1778.0,295.0,680.0,92.0,0.0,78.0,165.0,45.0,378.0,19.0,85.0,422.0,607.0,590.0,324.0,202.0,162.0,2494.0,216.0,340.0,69564.0,97945.0,97788.0,31.0,68.4,2.9,6.1,2977.0,57.8,9.6,22.1,3.0,7.5,0.0,2.5,5.4,1.5,12.3,0.6,2.8,13.7,19.7,19.2,10.5,6.6,5.3,81.1,7.0,11.0,5.9,4.7,4.5,5.1,12.9,18.0,13.8,17.1,5.9,12.1,5191.0,38.8,2483.0,37.9,2708.0,39.9,1126.0,2559.0,2352.0,207.0,2352.0,682.0,1670.0,47.8,52.2,47.9,91.9,8.1,100.0,29.0,71.0,2013,,8,,,
proper food,Take-Out Establishment,525 market st,2013-05-17,,1907.0,no,"525 market st, San Francisco, CA, 94105",90605,proper food,Financial District,100.0,2017.0,37.7905035,-122.39902959999999,Census Tract 615,6075061500,http://sanfrancisco.about.com/od/neighborhoodprofiles/ig/sfmaps/financial-district.htm,6926.0,216974.0,88242.0,3870.0,78956.0,6533.0,25.5,4703.0,330.0,1298.0,111.0,0.0,153.0,508.0,192.0,477.0,100.0,429.0,1195.0,2355.0,645.0,316.0,106.0,138.0,5652.0,412.0,550.0,112328.0,156870.0,157303.0,62.0,73.9,4.5,3.0,6533.0,71.1,5.0,19.6,1.7,2.6,0.0,2.3,7.7,2.9,7.2,1.5,6.5,18.1,35.6,9.8,4.8,1.6,2.1,85.5,6.2,8.3,4.1,1.6,5.0,4.5,7.6,9.5,10.6,20.7,12.5,24.0,11502.0,35.4,6515.0,36.2,4987.0,34.2,1939.0,8255.0,6785.0,1470.0,6785.0,2527.0,4258.0,56.6,43.4,28.6,82.2,17.8,100.0,37.2,62.8,2013,,5,,,
woods outbound,"Restaurant Less Than 1,000 Sqft",4045 judah st,2011-09-15,,2517.0,no,"4045 judah st, San Francisco, CA, 94122",89140,woods outbound,Outer Sunset,100.0,2018.0,37.7603221,-122.5055773,Census Tract 352.02,6075035202,http://www.sfgate.com/neighborhoods/sf/outersunset/,2897.0,88147.0,32821.0,822.0,33125.0,2668.0,35.1,1265.0,513.0,601.0,92.0,0.0,153.0,129.0,59.0,309.0,137.0,76.0,271.0,301.0,711.0,408.0,120.0,42.0,2239.0,320.0,157.0,66958.0,81233.0,80765.0,0.0,73.5,5.8,2.5,2668.0,46.6,18.9,22.1,3.4,9.0,0.0,5.6,4.7,2.2,11.4,5.0,2.8,10.0,11.1,26.2,15.0,4.4,1.5,82.4,11.8,5.8,2.5,3.5,5.8,12.8,9.1,21.8,17.9,18.2,2.0,6.4,4322.0,37.5,2175.0,38.2,2147.0,36.7,871.0,1891.0,1764.0,127.0,1764.0,556.0,1208.0,50.3,49.7,49.4,93.3,6.7,100.0,31.5,68.5,2011,,9,,,
brown sugar factory,"Restaurant 1,000 - 2,000 Sqft",525 valencia st,2017-02-01,,551.0,no,"525 valencia st, San Francisco, CA, 9411",90568,brown sugar factory,Mission,80.5,2018.0,37.7644282,-122.4216871,Census Tract 201,6075020100,http://www.sfgate.com/neighborhoods/sf/mission/,3775.0,56510.0,29022.0,1757.0,26454.0,3432.0,23.3,1231.0,850.0,610.0,392.0,0.0,432.0,211.0,0.0,253.0,180.0,124.0,423.0,540.0,352.0,734.0,222.0,21.0,2953.0,242.0,297.0,38579.0,60047.0,70018.0,272.0,70.5,7.5,5.3,3432.0,35.3,24.3,17.5,11.2,11.7,0.0,12.4,6.0,0.0,7.2,5.2,3.6,12.1,15.5,10.1,21.0,6.4,0.6,84.6,6.9,8.5,11.9,11.8,12.4,9.7,11.8,10.1,9.1,13.9,7.1,2.2,6172.0,37.7,3706.0,38.3,2466.0,36.8,829.0,3303.0,2948.0,355.0,2948.0,545.0,2403.0,60.0,40.0,28.1,89.3,10.7,100.0,18.5,81.5,2017,,2,,,
hook fish company,"Restaurant Less Than 1,000 Sqft",4542 irving st,2015-03-06,,1249.0,no,"4542 irving st, San Francisco, CA, 94122",90758,hook fish company,Outer Sunset,96.0,2018.0,37.7623807,-122.50690259999999,Census Tract 352.02,6075035202,http://www.sfgate.com/neighborhoods/sf/outersunset/,2897.0,88147.0,32821.0,822.0,33125.0,2668.0,35.1,1265.0,513.0,601.0,92.0,0.0,153.0,129.0,59.0,309.0,137.0,76.0,271.0,301.0,711.0,408.0,120.0,42.0,2239.0,320.0,157.0,66958.0,81233.0,80765.0,0.0,73.5,5.8,2.5,2668.0,46.6,18.9,22.1,3.4,9.0,0.0,5.6,4.7,2.2,11.4,5.0,2.8,10.0,11.1,26.2,15.0,4.4,1.5,82.4,11.8,5.8,2.5,3.5,5.8,12.8,9.1,21.8,17.9,18.2,2.0,6.4,4322.0,37.5,2175.0,38.2,2147.0,36.7,871.0,1891.0,1764.0,127.0,1764.0,556.0,1208.0,50.3,49.7,49.4,93.3,6.7,100.0,31.5,68.5,2015,,3,,,
crostini and java,"Restaurant Less Than 1,000 Sqft",899 hyde st,2016-08-23,,713.0,no,"899 hyde st, San Francisco, CA, 94109",89138,crostini and java,Lower Nob Hill,100.0,2018.0,37.7890088,-122.4171453,Census Tract 120,6075012000,"http://en.wikipedia.org/wiki/Nob_Hill,_San_Francisco",2367.0,48212.0,32947.0,1973.0,32987.0,2075.0,23.5,751.0,479.0,727.0,52.0,0.0,53.0,53.0,0.0,342.0,99.0,30.0,171.0,321.0,319.0,615.0,119.0,0.0,1869.0,114.0,139.0,33703.0,47968.0,56955.0,162.0,67.9,10.4,23.9,2075.0,35.4,22.6,34.3,2.5,5.3,0.0,2.5,2.5,0.0,16.1,4.7,1.4,8.1,15.1,15.0,29.0,5.6,0.0,88.1,5.4,6.6,22.1,9.7,11.6,9.5,12.3,15.3,9.5,4.5,1.7,3.9,3833.0,36.4,2149.0,39.1,1684.0,32.6,394.0,2796.0,2546.0,250.0,2546.0,33.0,2513.0,56.1,43.9,15.5,91.1,8.9,100.0,1.3,98.7,2016,,8,,,
bluestone lane,Take-Out Establishment,685 market st,2017-02-15,,537.0,no,"685 market st, San Francisco, CA, 94103",91121,bluestone lane,South of Market,98.0,2017.0,37.787726899999996,-122.40261409999998,Census Tract 615,6075061500,http://www.sfgate.com/neighborhoods/sf/soma/,6926.0,216974.0,88242.0,3870.0,78956.0,6533.0,25.5,4703.0,330.0,1298.0,111.0,0.0,153.0,508.0,192.0,477.0,100.0,429.0,1195.0,2355.0,645.0,316.0,106.0,138.0,5652.0,412.0,550.0,112328.0,156870.0,157303.0,62.0,73.9,4.5,3.0,6533.0,71.1,5.0,19.6,1.7,2.6,0.0,2.3,7.7,2.9,7.2,1.5,6.5,18.1,35.6,9.8,4.8,1.6,2.1,85.5,6.2,8.3,4.1,1.6,5.0,4.5,7.6,9.5,10.6,20.7,12.5,24.0,11502.0,35.4,6515.0,36.2,4987.0,34.2,1939.0,8255.0,6785.0,1470.0,6785.0,2527.0,4258.0,56.6,43.4,28.6,82.2,17.8,100.0,37.2,62.8,2017,,2,,,
kaisen sushi,"Restaurant Less Than 1,000 Sqft",71 5th st,2017-02-16,,536.0,no,"71 5th st, San Francisco, CA, 94103",90813,kaisen sushi,South of Market,89.0,2018.0,37.7830783,-122.4065967,Census Tract 176.01,6075017601,http://www.sfgate.com/neighborhoods/sf/soma/,3188.0,49387.0,25330.0,2221.0,25938.0,2657.0,25.0,951.0,626.0,894.0,215.0,0.0,139.0,177.0,44.0,319.0,70.0,197.0,247.0,364.0,617.0,641.0,74.0,95.0,2522.0,334.0,128.0,23099.0,46745.0,61388.0,259.0,60.9,5.9,12.7,2657.0,31.9,21.0,30.0,7.2,10.0,0.0,4.7,5.9,1.5,10.7,2.3,6.6,8.3,12.2,20.7,21.5,2.5,3.2,84.5,11.2,4.3,17.8,16.6,18.0,5.9,6.8,10.1,11.3,9.5,1.8,2.3,7630.0,41.5,4723.0,42.8,2907.0,39.0,1029.0,5296.0,4321.0,975.0,4321.0,407.0,3914.0,61.9,38.1,23.8,81.6,18.4,100.0,9.4,90.6,2017,,2,,,3.7
sues kitchen,"Restaurant 1,000 - 2,000 Sqft",303 2nd st,2016-09-22,,683.0,no,"303 2nd st, San Francisco, CA, 94105",91162,sues kitchen,Rincon Hill,91.0,2018.0,37.785675700000006,-122.3958433,Census Tract 615,6075061500,http://en.wikipedia.org/wiki/Neighborhoods_in_San_Francisco#Rincon_Hill,6926.0,216974.0,88242.0,3870.0,78956.0,6533.0,25.5,4703.0,330.0,1298.0,111.0,0.0,153.0,508.0,192.0,477.0,100.0,429.0,1195.0,2355.0,645.0,316.0,106.0,138.0,5652.0,412.0,550.0,112328.0,156870.0,157303.0,62.0,73.9,4.5,3.0,6533.0,71.1,5.0,19.6,1.7,2.6,0.0,2.3,7.7,2.9,7.2,1.5,6.5,18.1,35.6,9.8,4.8,1.6,2.1,85.5,6.2,8.3,4.1,1.6,5.0,4.5,7.6,9.5,10.6,20.7,12.5,24.0,11502.0,35.4,6515.0,36.2,4987.0,34.2,1939.0,8255.0,6785.0,1470.0,6785.0,2527.0,4258.0,56.6,43.4,28.6,82.2,17.8,100.0,37.2,62.8,2016,,9,,2.0,4.7
uma casa,"Restaurant Greater Than 2,000 Sqft",1550 church st,2016-09-12,,693.0,no,"1550 church st, San Francisco, CA, 94131",89772,uma casa,Noe Valley,95.0,2018.0,37.7459753,-122.42719309999998,Census Tract 215,6075021500,http://www.sfgate.com/neighborhoods/sf/noevalley/,3958.0,137340.0,61032.0,1429.0,55362.0,3656.0,29.1,2400.0,336.0,680.0,250.0,0.0,209.0,164.0,134.0,183.0,112.0,135.0,325.0,1018.0,682.0,378.0,199.0,182.0,2794.0,379.0,548.0,111712.0,127166.0,127495.0,0.0,86.2,5.4,0.0,3656.0,64.5,9.0,18.3,6.7,1.5,0.0,5.6,4.4,3.6,4.9,3.0,3.6,8.7,27.4,18.3,10.2,5.3,4.9,75.1,10.2,14.7,1.0,3.7,0.5,5.2,8.9,13.8,9.3,24.8,15.2,17.6,5096.0,37.4,2460.0,38.2,2636.0,36.5,1025.0,2627.0,2449.0,178.0,2449.0,1027.0,1422.0,48.3,51.7,41.9,93.2,6.8,100.0,41.9,58.1,2016,,9,,2.0,3.8
ikes love  sandwiches,"Restaurant 1,000 - 2,000 Sqft",901 polk st,2017-02-21,,531.0,no,"901 polk st, San Francisco, CA, 94109",90801,ikes love  sandwiches,Tenderloin,92.0,2018.0,37.785073100000005,-122.4197463,Census Tract 122.02,6075012202,http://www.sfgate.com/neighborhoods/sf/tenderloin/,1367.0,39362.0,27278.0,1247.0,24609.0,1208.0,28.8,444.0,380.0,376.0,25.0,0.0,13.0,79.0,0.0,183.0,0.0,0.0,129.0,87.0,175.0,446.0,117.0,48.0,1120.0,71.0,86.0,23716.0,39080.0,46915.0,109.0,63.7,6.6,20.7,1208.0,34.8,29.8,29.4,2.0,4.1,0.0,1.0,6.2,0.0,14.3,0.0,0.0,10.1,6.8,13.7,34.9,9.2,3.8,87.7,5.6,6.7,16.8,19.3,15.2,6.8,11.4,17.6,3.9,6.2,0.9,1.8,2986.0,39.9,1827.0,40.6,1159.0,38.9,302.0,1633.0,1514.0,119.0,1514.0,39.0,1475.0,61.2,38.8,19.9,92.7,7.3,100.0,2.6,97.4,2017,,2,,1.0,4.3
walking fish poke,,167 leland ave,2016-11-04,,640.0,no,"167 leland ave, San Francisco, CA, 94134",90330,walking fish poke,Visitacion Valley,100.0,2017.0,37.7122325,-122.4070613,Census Tract 264.03,6075026403,"http://en.wikipedia.org/wiki/Visitacion_Valley,_San_Francisco,_California",2129.0,70279.0,16248.0,319.0,21201.0,1850.0,32.2,224.0,653.0,393.0,147.0,0.0,119.0,322.0,42.0,293.0,78.0,64.0,76.0,43.0,239.0,448.0,96.0,39.0,1520.0,157.0,182.0,48125.0,58354.0,66611.0,127.0,60.0,12.7,18.6,1850.0,12.0,35.1,21.1,7.9,23.8,0.0,6.4,17.3,2.3,15.8,4.2,3.4,4.1,2.3,12.9,24.1,5.2,2.1,81.8,8.4,9.8,7.6,15.6,13.6,4.1,10.1,17.7,14.4,9.4,5.7,1.8,4140.0,41.5,2048.0,39.9,2092.0,43.1,832.0,1120.0,1062.0,58.0,1062.0,638.0,424.0,49.5,50.5,78.3,94.8,5.2,100.0,60.1,39.9,2016,,11,,,3.7
black jet baking co,Take-Out Establishment,833 cortland ave,2010-05-24,,2996.0,no,"833 cortland ave, San Francisco, CA, 9411",90800,black jet baking co,Bernal Heights,96.0,2018.0,37.739101899999994,-122.4141446,Census Tract 252,6075025200,http://www.sfgate.com/neighborhoods/sf/bernalheights/,3511.0,132248.0,52509.0,1011.0,46433.0,3304.0,27.4,1860.0,759.0,510.0,185.0,0.0,51.0,160.0,60.0,230.0,126.0,177.0,123.0,748.0,682.0,688.0,226.0,126.0,2590.0,556.0,251.0,98815.0,129965.0,134279.0,45.0,74.8,3.2,3.3,3304.0,54.8,22.3,15.0,5.4,2.4,0.0,1.5,4.7,1.8,6.8,3.7,5.2,3.6,22.0,20.1,20.3,6.7,3.7,76.2,16.4,7.4,1.6,2.2,4.1,7.1,9.8,13.5,13.0,20.6,9.5,18.6,5369.0,40.0,2673.0,40.0,2696.0,39.9,1078.0,2257.0,2125.0,132.0,2125.0,1258.0,867.0,49.8,50.2,50.7,94.2,5.8,100.0,59.2,40.8,2010,,5,,1.0,4.2
street taco,"Restaurant Less Than 1,000 Sqft",83 9th st,2013-11-01,,1739.0,no,"83 9th st, San Francisco, CA, 94103",89071,street taco,South of Market,85.0,2018.0,37.776659,-122.4148904,Census Tract 176.01,6075017601,http://www.sfgate.com/neighborhoods/sf/soma/,3188.0,49387.0,25330.0,2221.0,25938.0,2657.0,25.0,951.0,626.0,894.0,215.0,0.0,139.0,177.0,44.0,319.0,70.0,197.0,247.0,364.0,617.0,641.0,74.0,95.0,2522.0,334.0,128.0,23099.0,46745.0,61388.0,259.0,60.9,5.9,12.7,2657.0,31.9,21.0,30.0,7.2,10.0,0.0,4.7,5.9,1.5,10.7,2.3,6.6,8.3,12.2,20.7,21.5,2.5,3.2,84.5,11.2,4.3,17.8,16.6,18.0,5.9,6.8,10.1,11.3,9.5,1.8,2.3,7630.0,41.5,4723.0,42.8,2907.0,39.0,1029.0,5296.0,4321.0,975.0,4321.0,407.0,3914.0,61.9,38.1,23.8,81.6,18.4,100.0,9.4,90.6,2013,,11,,,4.2
coast poke counter,"Restaurant Less Than 1,000 Sqft",30 battery st,2016-02-23,,895.0,no,"30 battery st, San Francisco, CA, 94111",90285,coast poke counter,Financial District,96.0,2018.0,37.7917593,-122.3995132,Census Tract 117,6075011700,http://sanfrancisco.about.com/od/neighborhoodprofiles/ig/sfmaps/financial-district.htm,733.0,55747.0,27841.0,737.0,30855.0,685.0,19.1,234.0,180.0,139.0,0.0,0.0,13.0,56.0,0.0,114.0,71.0,47.0,57.0,102.0,126.0,55.0,54.0,0.0,578.0,58.0,59.0,23165.0,41735.0,56874.0,84.0,54.3,5.2,26.6,685.0,33.7,25.9,20.0,0.0,20.4,0.0,1.9,8.1,0.0,16.4,10.2,6.8,8.2,14.7,18.1,7.9,7.8,0.0,83.2,8.3,8.5,18.3,18.8,16.6,17.0,3.4,10.0,1.6,6.5,4.8,2.9,1783.0,43.6,988.0,44.3,795.0,42.4,292.0,1416.0,1012.0,404.0,1012.0,87.0,925.0,55.4,44.6,28.9,71.5,28.5,100.0,8.6,91.4,2016,,2,,2.0,4.4
fresca gardens inc,Take-Out Establishment,135 4th st #fc6,2016-09-16,,689.0,no,"135 4th st #fc6, San+francisco, CA, 94103",89276,fresca gardens inc,South of Market,85.0,2018.0,37.7843318,-122.40336629999999,Census Tract 615,6075061500,http://www.sfgate.com/neighborhoods/sf/soma/,6926.0,216974.0,88242.0,3870.0,78956.0,6533.0,25.5,4703.0,330.0,1298.0,111.0,0.0,153.0,508.0,192.0,477.0,100.0,429.0,1195.0,2355.0,645.0,316.0,106.0,138.0,5652.0,412.0,550.0,112328.0,156870.0,157303.0,62.0,73.9,4.5,3.0,6533.0,71.1,5.0,19.6,1.7,2.6,0.0,2.3,7.7,2.9,7.2,1.5,6.5,18.1,35.6,9.8,4.8,1.6,2.1,85.5,6.2,8.3,4.1,1.6,5.0,4.5,7.6,9.5,10.6,20.7,12.5,24.0,11502.0,35.4,6515.0,36.2,4987.0,34.2,1939.0,8255.0,6785.0,1470.0,6785.0,2527.0,4258.0,56.6,43.4,28.6,82.2,17.8,100.0,37.2,62.8,2016,,9,,2.0,4.1
jiffy dog,,2175 market st,2016-10-07,,668.0,no,"2175 market st, San Francisco, CA, 94114",90878,jiffy dog,Mission Dolores,92.0,2017.0,37.766338299999994,-122.4300466,Census Tract 203,6075020300,,2304.0,147843.0,65569.0,1158.0,58931.0,2106.0,26.0,1353.0,298.0,433.0,32.0,0.0,29.0,104.0,47.0,383.0,28.0,103.0,80.0,449.0,519.0,285.0,58.0,56.0,1701.0,287.0,153.0,100575.0,114440.0,114374.0,19.0,85.2,7.1,0.0,2106.0,63.2,13.9,20.2,1.5,1.2,0.0,1.4,4.9,2.2,17.9,1.3,4.8,3.7,21.0,24.2,13.3,2.7,2.6,79.4,13.4,7.1,1.5,1.4,3.6,7.6,6.8,21.6,6.6,21.5,12.4,17.0,3034.0,37.8,1865.0,39.4,1169.0,34.3,333.0,1782.0,1661.0,121.0,1661.0,449.0,1212.0,61.5,38.5,20.0,93.2,6.8,100.0,27.0,73.0,2016,,10,,1.0,4.2
home skillet sf,"Restaurant 1,000 - 2,000 Sqft",1001 market st,2017-02-24,,528.0,no,"1001 market st, San Francisco, CA, 94103",91847,home skillet sf,South of Market,88.0,2018.0,37.781975,-122.4102571,Census Tract 176.01,6075017601,http://www.sfgate.com/neighborhoods/sf/soma/,3188.0,49387.0,25330.0,2221.0,25938.0,2657.0,25.0,951.0,626.0,894.0,215.0,0.0,139.0,177.0,44.0,319.0,70.0,197.0,247.0,364.0,617.0,641.0,74.0,95.0,2522.0,334.0,128.0,23099.0,46745.0,61388.0,259.0,60.9,5.9,12.7,2657.0,31.9,21.0,30.0,7.2,10.0,0.0,4.7,5.9,1.5,10.7,2.3,6.6,8.3,12.2,20.7,21.5,2.5,3.2,84.5,11.2,4.3,17.8,16.6,18.0,5.9,6.8,10.1,11.3,9.5,1.8,2.3,7630.0,41.5,4723.0,42.8,2907.0,39.0,1029.0,5296.0,4321.0,975.0,4321.0,407.0,3914.0,61.9,38.1,23.8,81.6,18.4,100.0,9.4,90.6,2017,,2,,,
