"business_id","score","date","type"
38929,"82","20180319","routine"
38929,"88","20160114","routine"
38929,"90","20160701","routine"
38929,"77","20170920","routine"
38929,"92","20161221","routine"
39025,"98","20170906","routine"
39025,"100","20160315","routine"
39025,"100","20170905","routine"
39031,"96","20160127","routine"
39031,"94","20160629","routine"
39031,"94","20170503","routine"
39031,"92","20170829","routine"
39031,"96","20180212","routine"
39047,"86","20161227","routine"
39047,"92","20171227","routine"
39047,"80","20151117","routine"
39048,"86","20160623","routine"
39048,"96","20171005","routine"
39049,"83","20171127","routine"
39049,"92","20160420","routine"
39050,"96","20160318","routine"
39052,"90","20170124","routine"
39052,"100","20180124","routine"
39053,"90","20180504","routine"
39053,"85","20160812","routine"
39053,"90","20180501","routine"
39054,"87","20170519","routine"
39054,"91","20160226","routine"
39076,"94","20160212","routine"
39076,"84","20170530","routine"
39113,"82","20170216","routine"
39113,"91","20180319","routine"
39113,"90","20160627","routine"
39119,"85","20180117","routine"
39119,"79","20160718","routine"
39169,"98","20180215","routine"
39176,"79","20160407","routine"
39176,"79","20171219","routine"
39205,"92","20160513","routine"
39205,"88","20180524","routine"
39295,"94","20180207","routine"
39295,"83","20160728","routine"
39396,"78","20160927","routine"
39396,"68","20171206","routine"
39398,"94","20180416","routine"
39398,"92","20150929","routine"
39398,"91","20160413","routine"
39398,"90","20160923","routine"
39398,"85","20171020","routine"
39398,"92","20170515","routine"
39403,"90","20171213","routine"
39403,"86","20170110","routine"
39426,"64","20150924","routine"
39426,"85","20160528","routine"
39481,"79","20150803","routine"
39481,"93","20160404","routine"
39481,"86","20180123","routine"
39482,"98","20170424","routine"
39482,"100","20150830","routine"
39482,"96","20160814","routine"
39482,"100","20170919","routine"
39482,"96","20160410","routine"
39495,"98","20170515","routine"
39495,"94","20160408","routine"
39513,"92","20160622","routine"
39513,"90","20170301","routine"
39528,"74","20170105","routine"
39528,"81","20180122","routine"
39586,"87","20160514","routine"
39586,"94","20171215","routine"
39606,"92","20171213","routine"
39606,"98","20170112","routine"
39608,"76","20180627","routine"
39608,"96","20150818","routine"
39608,"90","20160908","routine"
39608,"92","20171023","routine"
39665,"91","20180126","routine"
39665,"94","20170728","routine"
39665,"84","20151121","routine"
39665,"96","20160701","routine"
39667,"83","20170308","routine"
39667,"88","20151016","routine"
39667,"96","20160906","routine"
39667,"82","20170912","routine"
39667,"90","20180427","routine"
39693,"86","20160518","routine"
39693,"90","20170718","routine"
39695,"62","20151008","routine"
39695,"83","20160623","routine"
39695,"94","20170105","routine"
39695,"100","20180531","routine"
39708,"80","20170620","routine"
39776,"63","20180320","routine"
39776,"71","20160427","routine"
39776,"73","20160922","routine"
39776,"70","20170821","routine"
39810,"77","20160308","routine"
39810,"88","20180614","routine"
39810,"83","20160728","routine"
39810,"88","20170621","routine"
39824,"84","20150924","routine"
39824,"90","20170330","routine"
39824,"90","20171108","routine"
39862,"90","20160707","routine"
39862,"92","20170401","routine"
39862,"96","20180426","routine"
39862,"89","20151002","routine"
39875,"96","20161102","routine"
39888,"96","20170425","routine"
39888,"90","20180110","routine"
39888,"90","20160224","routine"
39888,"94","20160929","routine"
39936,"96","20161128","routine"
39936,"100","20151106","routine"
39936,"100","20170919","routine"
39937,"86","20160926","routine"
39937,"98","20170913","routine"
39937,"96","20180316","routine"
40001,"91","20150825","routine"
40001,"90","20180423","routine"
40123,"80","20180424","routine"
40123,"90","20160511","routine"
40144,"94","20180321","routine"
40144,"94","20151117","routine"
40144,"96","20161024","routine"
40144,"91","20170419","routine"
40144,"92","20171012","routine"
40144,"96","20160512","routine"
40185,"91","20160712","routine"
40185,"94","20170222","routine"
40185,"94","20180622","routine"
40197,"96","20150729","routine"
40197,"93","20161221","routine"
40212,"100","20161123","routine"
40212,"100","20180131","routine"
40212,"96","20180719","routine"
40212,"100","20160120","routine"
40216,"75","20180717","routine"
40216,"83","20160914","routine"
40217,"88","20160502","routine"
40217,"83","20170324","routine"
40217,"81","20180601","routine"
57552,"68","20161206","routine"
57552,"70","20161116","routine"
57579,"76","20180417","routine"
57579,"77","20160606","routine"
57579,"65","20170302","routine"
57601,"98","20161027","routine"
57628,"90","20180309","routine"
57628,"98","20161116","routine"
57628,"100","20151223","routine"
57630,"96","20180209","routine"
57630,"96","20170831","routine"
57630,"96","20160914","routine"
57653,"78","20160505","routine"
57653,"83","20170722","routine"
57653,"83","20171018","routine"
57698,"78","20160303","routine"
57698,"87","20180409","routine"
57698,"87","20170322","routine"
57751,"94","20171101","routine"
57751,"92","20160405","routine"
57754,"100","20170926","routine"
57755,"90","20180425","routine"
57755,"80","20160720","routine"
57755,"74","20160311","routine"
57774,"100","20180614","routine"
57774,"94","20170126","routine"
57774,"90","20160719","routine"
58573,"96","20151109","routine"
58573,"88","20160418","routine"
58573,"96","20161021","routine"
58573,"98","20170420","routine"
58573,"90","20170925","routine"
58573,"94","20180319","routine"
58574,"87","20180504","routine"
58574,"87","20150911","routine"
58574,"87","20170727","routine"
58576,"77","20180213","routine"
58576,"78","20160901","routine"
58610,"89","20150827","routine"
58610,"87","20180424","routine"
58610,"96","20160901","routine"
58611,"88","20180124","routine"
58611,"87","20160926","routine"
58611,"88","20151207","routine"
58628,"90","20171101","routine"
58628,"90","20161011","routine"
58628,"87","20160413","routine"
58637,"94","20150817","routine"
58637,"96","20180328","routine"
58637,"92","20160718","routine"
58637,"93","20170420","routine"
58659,"91","20170111","routine"
58659,"74","20171027","routine"
58659,"100","20151229","routine"
58673,"71","20160412","routine"
58673,"78","20160823","routine"
58673,"83","20170103","routine"
58673,"84","20171206","routine"
58675,"85","20180330","routine"
58675,"87","20150821","routine"
58675,"87","20171128","routine"
58718,"94","20170420","routine"
58718,"86","20180710","routine"
58718,"90","20160713","routine"
58745,"85","20170112","routine"
58745,"83","20170829","routine"
58781,"100","20160715","routine"
58781,"94","20180508","routine"
58803,"96","20180226","routine"
58803,"88","20170307","routine"
58803,"87","20160621","routine"
58850,"79","20160906","routine"
58850,"87","20170828","routine"
58850,"96","20180207","routine"
58861,"93","20180112","routine"
58861,"92","20160330","routine"
58879,"90","20180221","routine"
58879,"86","20160615","routine"
58922,"94","20170913","routine"
58922,"92","20160831","routine"
59002,"94","20170814","routine"
59002,"94","20160524","routine"
59002,"92","20180515","routine"
59009,"94","20171129","routine"
59009,"92","20160926","routine"
59016,"94","20171214","routine"
59016,"96","20170106","routine"
59016,"98","20160720","routine"
59021,"98","20160722","routine"
59021,"94","20180202","routine"
59021,"96","20170202","routine"
59025,"85","20170815","routine"
59025,"73","20160525","routine"
59040,"92","20171101","routine"
59041,"92","20170428","routine"
59041,"94","20160520","routine"
59041,"90","20171107","routine"
59044,"73","20160719","routine"
59044,"78","20180122","routine"
59044,"88","20150731","routine"
59065,"94","20171004","routine"
59065,"83","20160607","routine"
59141,"91","20150824","routine"
59141,"98","20171116","routine"
59153,"83","20180627","routine"
59153,"84","20171018","routine"
59153,"77","20161020","routine"
59153,"88","20160415","routine"
59154,"96","20150819","routine"
59154,"88","20180417","routine"
59178,"79","20161102","routine"
59178,"83","20171018","routine"
59178,"71","20160609","routine"
59179,"84","20180403","routine"
59215,"93","20160524","routine"
59215,"96","20170103","routine"
59215,"94","20171113","routine"
59289,"68","20160602","routine"
59289,"63","20170801","routine"
59331,"87","20160426","routine"
59331,"87","20170504","routine"
59331,"87","20180410","routine"
59338,"88","20170926","routine"
59338,"86","20160728","routine"
59372,"100","20161019","routine"
59372,"100","20171012","routine"
59372,"96","20180531","routine"
59372,"100","20160401","routine"
59397,"92","20180510","routine"
59397,"89","20171010","routine"
59397,"85","20170322","routine"
59397,"94","20161017","routine"
59397,"90","20160114","routine"
59397,"69","20160630","routine"
59407,"90","20171207","routine"
59407,"86","20160328","routine"
59407,"86","20160926","routine"
59422,"87","20161122","routine"
59422,"100","20151027","routine"
59422,"96","20171127","routine"
59464,"100","20160703","routine"
59515,"72","20150902","routine"
59515,"79","20161012","routine"
59515,"73","20171206","routine"
59520,"92","20170126","routine"
59520,"100","20151113","routine"
59520,"94","20180426","routine"
59574,"87","20170802","routine"
59574,"98","20160909","routine"
59574,"88","20180207","routine"
59574,"96","20160204","routine"
59577,"72","20160502","routine"
59577,"83","20160907","routine"
59577,"77","20170427","routine"
59577,"85","20180302","routine"
59599,"90","20180228","routine"
59599,"100","20150826","routine"
59599,"94","20160714","routine"
59599,"94","20161121","routine"
59599,"89","20170831","routine"
59637,"83","20170419","routine"
59637,"96","20160324","routine"
59637,"86","20180123","routine"
59638,"88","20170626","routine"
59638,"94","20151029","routine"
59651,"92","20151007","routine"
59651,"81","20170810","routine"
59651,"81","20160819","routine"
59691,"91","20180425","routine"
59691,"91","20160826","routine"
59717,"92","20171004","routine"
59717,"94","20160822","routine"
59727,"86","20161227","routine"
59727,"77","20171030","routine"
59727,"80","20160406","routine"
59727,"78","20160811","routine"
59744,"100","20160216","routine"
59744,"100","20170206","routine"
59744,"100","20180323","routine"
59777,"96","20180129","routine"
59777,"88","20160823","routine"
59826,"76","20171115","routine"
59826,"76","20180621","routine"
59828,"82","20171102","routine"
59828,"86","20161222","routine"
59828,"82","20171205","routine"
59828,"80","20160711","routine"
59828,"80","20151222","routine"
59833,"92","20170929","routine"
59833,"100","20151120","routine"
59833,"69","20170110","routine"
59838,"92","20160531","routine"
59838,"94","20170201","routine"
59838,"80","20180723","routine"
59872,"96","20160720","routine"
59872,"89","20171214","routine"
59896,"94","20180509","routine"
59896,"92","20170920","routine"
59896,"93","20160808","routine"
59934,"92","20180212","routine"
59934,"78","20170109","routine"
59935,"96","20160330","routine"
59935,"90","20150826","routine"
59935,"89","20170505","routine"
59935,"92","20180411","routine"
59935,"93","20160929","routine"
59935,"90","20171027","routine"
59949,"96","20180521","routine"
59949,"85","20161021","routine"
59949,"94","20171017","routine"
59949,"96","20160418","routine"
59986,"89","20150910","routine"
59986,"87","20180501","routine"
59988,"83","20160308","routine"
59988,"96","20151008","routine"
59988,"94","20180514","routine"
60029,"86","20170725","routine"
60042,"92","20160713","routine"
60067,"87","20170817","routine"
60067,"90","20180510","routine"
60085,"91","20160426","routine"
60085,"85","20170803","routine"
60114,"92","20180305","routine"
60114,"92","20170914","routine"
60114,"88","20160923","routine"
60115,"84","20171017","routine"
60115,"67","20160809","routine"
60115,"82","20150814","routine"
60208,"88","20170303","routine"
60210,"94","20150910","routine"
60210,"88","20160330","routine"
60210,"90","20160608","routine"
60210,"92","20161129","routine"
60210,"87","20170601","routine"
60210,"93","20171226","routine"
60230,"92","20171002","routine"
60230,"90","20160610","routine"
60254,"96","20160318","routine"
60254,"98","20170810","routine"
60254,"98","20160922","routine"
60254,"96","20180131","routine"
60254,"94","20150901","routine"
60331,"71","20170124","routine"
60331,"81","20171113","routine"
60331,"83","20180716","routine"
60334,"86","20170510","routine"
60334,"80","20180426","routine"
60334,"80","20160629","routine"
60349,"87","20161214","routine"
60354,"84","20151130","routine"
60354,"75","20160711","routine"
60354,"76","20151216","routine"
60354,"76","20171027","routine"
60354,"79","20161118","routine"
60355,"88","20180222","routine"
60355,"88","20170927","routine"
60355,"66","20160523","routine"
60355,"71","20150915","routine"
60380,"92","20160126","routine"
60380,"94","20180711","routine"
60380,"90","20160725","routine"
60380,"92","20170920","routine"
60387,"96","20171017","routine"
60400,"87","20170905","routine"
60400,"86","20151204","routine"
60445,"96","20161122","routine"
60445,"92","20171010","routine"
60445,"96","20150929","routine"
60472,"86","20170606","routine"
60472,"84","20160524","routine"
60473,"87","20180515","routine"
60473,"94","20170629","routine"
60473,"86","20160126","routine"
60473,"92","20171215","routine"
60475,"92","20170331","routine"
60484,"94","20160623","routine"
60484,"86","20180111","routine"
60518,"86","20160511","routine"
60518,"78","20170824","routine"
60544,"92","20160929","routine"
60544,"96","20170413","routine"
60544,"98","20160415","routine"
60544,"98","20180531","routine"
60547,"92","20170421","routine"
60547,"96","20160624","routine"
60548,"100","20160624","routine"
60548,"83","20180608","routine"
60548,"90","20170421","routine"
60549,"92","20151010","routine"
60550,"100","20170419","routine"
60550,"94","20170224","routine"
60550,"96","20160701","routine"
60550,"96","20150828","routine"
60550,"94","20180614","routine"
60551,"83","20150820","routine"
60551,"94","20161103","routine"
60554,"93","20180427","routine"
60555,"94","20160518","routine"
60555,"100","20170217","routine"
60555,"100","20171213","routine"
60561,"100","20170223","routine"
60561,"100","20160310","routine"
60561,"100","20180321","routine"
60602,"92","20160920","routine"
60602,"92","20150824","routine"
60602,"92","20171214","routine"
60616,"96","20160107","routine"
60616,"89","20171114","routine"
60616,"92","20160727","routine"
60628,"92","20160803","routine"
60628,"92","20170420","routine"
60628,"94","20180305","routine"
60628,"94","20150728","routine"
60631,"100","20160615","routine"
60632,"100","20161009","routine"
60633,"100","20161027","routine"
60633,"100","20180510","routine"
60644,"100","20151210","routine"
60644,"90","20161222","routine"
60644,"92","20171030","routine"
60649,"94","20170324","routine"
60649,"86","20160816","routine"
60649,"94","20180213","routine"
60649,"94","20160229","routine"
60656,"100","20160710","routine"
60657,"100","20160615","routine"
60658,"100","20160625","routine"
60713,"100","20180424","routine"
60713,"98","20170523","routine"
60713,"96","20160722","routine"
60713,"100","20150814","routine"
60737,"92","20161003","routine"
60737,"86","20180130","routine"
60756,"75","20151218","routine"
60786,"96","20170505","routine"
60786,"100","20180330","routine"
60786,"92","20180321","routine"
60823,"85","20160816","routine"
60823,"92","20171113","routine"
60823,"86","20150910","routine"
60824,"94","20171113","routine"
60824,"100","20150910","routine"
60824,"92","20160816","routine"
60825,"89","20150910","routine"
60825,"92","20160816","routine"
60825,"96","20171113","routine"
60828,"96","20160513","routine"
60828,"87","20170815","routine"
60828,"90","20180313","routine"
60833,"100","20170920","routine"
60833,"100","20160426","routine"
60898,"83","20170214","routine"
60898,"94","20160510","routine"
60898,"87","20180430","routine"
60933,"81","20171214","routine"
60933,"83","20161019","routine"
60933,"87","20160418","routine"
60984,"85","20160816","routine"
60984,"90","20171113","routine"
60984,"90","20150910","routine"
61001,"100","20160805","routine"
61001,"100","20180424","routine"
61016,"96","20160903","routine"
61016,"96","20151105","routine"
61016,"94","20171205","routine"
61056,"92","20170905","routine"
61056,"96","20180216","routine"
61056,"100","20170315","routine"
61056,"96","20160914","routine"
61056,"94","20160302","routine"
61056,"93","20150924","routine"
61073,"80","20170222","routine"
61073,"91","20150929","routine"
61073,"92","20160624","routine"
61093,"82","20160222","routine"
61093,"82","20161006","routine"
61093,"90","20180108","routine"
61109,"96","20160628","routine"
61109,"100","20161228","routine"
61109,"98","20171002","routine"
61109,"100","20180530","routine"
61122,"92","20180524","routine"
61122,"85","20170905","routine"
61122,"96","20160127","routine"
61136,"78","20170915","routine"
61136,"81","20160725","routine"
61161,"81","20180427","routine"
61161,"59","20160107","routine"
61161,"78","20170420","routine"
61180,"81","20180405","routine"
61180,"91","20160705","routine"
61187,"92","20170801","routine"
61187,"100","20151216","routine"
61206,"86","20160824","routine"
61285,"93","20160218","routine"
61285,"91","20160927","routine"
61285,"89","20171019","routine"
61285,"96","20170420","routine"
61324,"93","20170911","routine"
61326,"96","20171215","routine"
61351,"86","20160615","routine"
61351,"86","20180108","routine"
61357,"91","20171205","routine"
61390,"96","20180313","routine"
61390,"94","20160906","routine"
61391,"75","20160406","routine"
61391,"78","20160826","routine"
61391,"80","20170329","routine"
61427,"66","20180410","routine"
61427,"73","20160719","routine"
61436,"73","20170912","routine"
61436,"87","20150928","routine"
61438,"91","20150817","routine"
61438,"89","20171108","routine"
61460,"85","20170124","routine"
61460,"83","20180125","routine"
61467,"88","20170828","routine"
61467,"92","20160902","routine"
61467,"92","20150909","routine"
61467,"92","20180213","routine"
61467,"92","20170302","routine"
61467,"94","20160328","routine"
61493,"88","20161108","routine"
61493,"94","20170929","routine"
61493,"96","20160429","routine"
61494,"78","20161129","routine"
61494,"61","20180718","routine"
61499,"80","20160603","routine"
61499,"84","20171018","routine"
61500,"100","20160224","routine"
61500,"100","20150730","routine"
61500,"94","20171129","routine"
61512,"90","20160628","routine"
61512,"92","20180102","routine"
61512,"86","20180618","routine"
61514,"94","20160106","routine"
61514,"88","20180425","routine"
61514,"85","20170322","routine"
61516,"87","20150908","routine"
61516,"98","20170117","routine"
61516,"96","20180718","routine"
61550,"94","20170626","routine"
61550,"89","20180503","routine"
61550,"86","20160831","routine"
61563,"94","20180418","routine"
61563,"89","20170518","routine"
61579,"67","20170630","routine"
61579,"77","20180207","routine"
61592,"91","20171116","routine"
61598,"96","20180125","routine"
61598,"90","20160913","routine"
61598,"96","20170224","routine"
61602,"90","20170330","routine"
61602,"85","20180105","routine"
61612,"96","20170315","routine"
61612,"94","20180614","routine"
61623,"100","20150729","routine"
61623,"96","20170113","routine"
61623,"94","20180427","routine"
61635,"90","20160907","routine"
61635,"100","20150729","routine"
61635,"92","20171106","routine"
61641,"100","20151113","routine"
61641,"100","20170126","routine"
61641,"94","20180426","routine"
61643,"94","20170221","routine"
61669,"88","20160427","routine"
61669,"89","20170915","routine"
61736,"96","20160222","routine"
61736,"86","20170713","routine"
61736,"90","20180117","routine"
61806,"100","20170831","routine"
61806,"98","20160414","routine"
61806,"100","20151009","routine"
61806,"96","20161013","routine"
61806,"100","20180223","routine"
61806,"100","20170323","routine"
61816,"82","20160728","routine"
61816,"80","20170508","routine"
61823,"83","20171102","routine"
61856,"94","20180523","routine"
61856,"94","20170616","routine"
61856,"90","20160413","routine"
61861,"60","20170130","routine"
61861,"85","20171214","routine"
61915,"87","20170912","routine"
61915,"67","20160527","routine"
61915,"80","20161103","routine"
61923,"96","20180418","routine"
61923,"98","20170419","routine"
61953,"94","20171204","routine"
61953,"92","20160609","routine"
61959,"96","20170109","routine"
61959,"94","20180713","routine"
61959,"91","20160620","routine"
61959,"96","20171030","routine"
61976,"98","20160419","routine"
61976,"98","20170809","routine"
61989,"67","20170627","routine"
62000,"96","20170803","routine"
62000,"90","20161107","routine"
62000,"100","20150827","routine"
62010,"96","20160415","routine"
62010,"88","20180319","routine"
62010,"96","20161017","routine"
62051,"86","20180514","routine"
62051,"82","20160720","routine"
62056,"96","20180227","routine"
62056,"98","20160810","routine"
62056,"98","20151208","routine"
62056,"96","20170802","routine"
62057,"78","20170913","routine"
62057,"66","20170713","routine"
62057,"79","20160526","routine"
62057,"84","20180711","routine"
62060,"98","20170420","routine"
62060,"96","20160523","routine"
62060,"100","20180502","routine"
62064,"75","20160411","routine"
62064,"86","20160819","routine"
62064,"92","20171016","routine"
62064,"94","20180627","routine"
62067,"93","20180216","routine"
62069,"96","20170620","routine"
62069,"92","20150831","routine"
62140,"90","20171108","routine"
62176,"81","20160114","routine"
62176,"80","20171017","routine"
62179,"92","20180426","routine"
62179,"94","20151014","routine"
62179,"90","20170510","routine"
62179,"92","20160629","routine"
62251,"100","20161229","routine"
62251,"100","20180608","routine"
62251,"100","20150917","routine"
62277,"90","20160429","routine"
62277,"87","20180221","routine"
62298,"96","20150826","routine"
62298,"98","20160919","routine"
62298,"98","20171129","routine"
62308,"86","20171026","routine"
62308,"72","20160203","routine"
62330,"87","20180131","routine"
62330,"68","20170119","routine"
62334,"86","20160916","routine"
62357,"83","20151027","routine"
62362,"96","20180501","routine"
62362,"85","20150804","routine"
62362,"96","20160909","routine"
62419,"96","20170112","routine"
62435,"98","20180604","routine"
62435,"91","20160504","routine"
62445,"98","20180724","routine"
62445,"94","20160622","routine"
62462,"73","20171023","routine"
62462,"80","20170130","routine"
62487,"96","20180608","routine"
62487,"96","20170515","routine"
62487,"96","20160920","routine"
62521,"92","20160607","routine"
62521,"96","20180309","routine"
62526,"100","20160901","routine"
62526,"96","20150820","routine"
62526,"100","20180417","routine"
62532,"92","20161102","routine"
62532,"85","20180320","routine"
62532,"86","20160406","routine"
62548,"84","20171211","routine"
62548,"86","20160804","routine"
62550,"96","20171026","routine"
62550,"78","20161128","routine"
62551,"92","20161031","routine"
62551,"100","20171026","routine"
62552,"96","20161031","routine"
62552,"100","20171026","routine"
62560,"94","20160531","routine"
62560,"90","20161122","routine"
62560,"88","20171116","routine"
62560,"86","20180228","routine"
62572,"100","20170911","routine"
62573,"80","20160810","routine"
62573,"83","20170914","routine"
62578,"66","20171207","routine"
62578,"67","20150818","routine"
62597,"85","20170110","routine"
62597,"86","20171213","routine"
62632,"78","20180123","routine"
62632,"84","20170111","routine"
62658,"100","20161009","routine"
62674,"98","20170817","routine"
62674,"100","20161028","routine"
62688,"92","20150826","routine"
62688,"81","20160303","routine"
62688,"86","20171002","routine"
62688,"88","20180524","routine"
62701,"96","20170628","routine"
62701,"78","20161222","routine"
62702,"98","20150818","routine"
62702,"92","20170317","routine"
62708,"85","20160518","routine"
62708,"88","20151104","routine"
62708,"90","20170104","routine"
62708,"92","20180427","routine"
62708,"83","20170929","routine"
62710,"86","20160511","routine"
62717,"96","20171130","routine"
62717,"100","20160804","routine"
62730,"93","20161028","routine"
62730,"93","20180501","routine"
62735,"86","20160216","routine"
62735,"76","20161107","routine"
62735,"83","20171127","routine"
62735,"84","20180724","routine"
62739,"93","20180109","routine"
62739,"92","20170724","routine"
62739,"92","20170104","routine"
62739,"94","20160615","routine"
62739,"89","20160119","routine"
62744,"90","20160831","routine"
62744,"90","20180108","routine"
62746,"94","20151027","routine"
62746,"96","20160712","routine"
62746,"94","20161227","routine"
62746,"96","20180611","routine"
62765,"83","20161116","routine"
62765,"81","20180319","routine"
62765,"82","20160120","routine"
62767,"96","20180213","routine"
62768,"70","20160513","routine"
62768,"90","20180430","routine"
62769,"81","20171103","routine"
62769,"85","20160927","routine"
62769,"77","20160509","routine"
62771,"90","20180418","routine"
62771,"92","20160825","routine"
62771,"80","20170809","routine"
62775,"98","20170913","routine"
62775,"94","20180209","routine"
62775,"94","20160912","routine"
62779,"84","20170822","routine"
62779,"81","20151202","routine"
62779,"84","20180614","routine"
62780,"90","20170106","routine"
62784,"98","20170320","routine"
62784,"96","20170921","routine"
62784,"96","20150908","routine"
62784,"92","20160921","routine"
62784,"90","20180419","routine"
62784,"92","20160330","routine"
62785,"90","20170106","routine"
62785,"84","20171221","routine"
62797,"100","20170804","routine"
62797,"100","20160914","routine"
62797,"100","20150903","routine"
62814,"98","20180108","routine"
62814,"93","20170626","routine"
62814,"98","20160817","routine"
62814,"94","20160329","routine"
62816,"100","20170202","routine"
62816,"100","20171211","routine"
62816,"96","20160713","routine"
62889,"96","20180502","routine"
62889,"98","20170124","routine"
62896,"90","20160819","routine"
62896,"90","20161213","routine"
62896,"78","20171018","routine"
62900,"85","20180201","routine"
62900,"83","20161017","routine"
62900,"69","20150929","routine"
62913,"98","20161024","routine"
62913,"100","20171011","routine"
62939,"100","20180206","routine"
62939,"96","20170822","routine"
62939,"96","20160907","routine"
62990,"94","20180221","routine"
62990,"88","20160615","routine"
63000,"96","20180124","routine"
63000,"100","20160608","routine"
63016,"93","20180524","routine"
63016,"96","20160617","routine"
63016,"92","20171017","routine"
63047,"96","20180521","routine"
63047,"91","20160906","routine"
63047,"89","20170707","routine"
63047,"92","20171219","routine"
63049,"100","20170113","routine"
63049,"100","20160114","routine"
63049,"100","20171129","routine"
63076,"96","20161102","routine"
63077,"96","20151218","routine"
63077,"96","20170706","routine"
63079,"100","20160330","routine"
63079,"100","20170707","routine"
63082,"78","20170824","routine"
63082,"87","20180222","routine"
63082,"70","20170512","routine"
63082,"84","20150930","routine"
63084,"63","20180607","routine"
63084,"80","20170424","routine"
63084,"90","20160601","routine"
63095,"98","20171221","routine"
63095,"89","20180628","routine"
63095,"96","20160714","routine"
63112,"92","20180130","routine"
63112,"90","20160601","routine"
63119,"96","20180605","routine"
63119,"88","20160516","routine"
63119,"92","20160718","routine"
63121,"91","20160803","routine"
63121,"81","20180611","routine"
63124,"92","20180503","routine"
63124,"92","20171019","routine"
63124,"94","20160929","routine"
63136,"98","20180119","routine"
63136,"96","20161109","routine"
63136,"94","20160426","routine"
63150,"72","20170809","routine"
63150,"65","20160209","routine"
63156,"86","20180212","routine"
63156,"81","20170802","routine"
63156,"88","20150831","routine"
63169,"88","20180717","routine"
63169,"91","20160301","routine"
63169,"81","20161230","routine"
63169,"88","20171115","routine"
63191,"84","20180312","routine"
63191,"80","20170111","routine"
63210,"89","20170422","routine"
63210,"96","20160513","routine"
63248,"94","20170719","routine"
63248,"100","20160520","routine"
63256,"87","20180509","routine"
63256,"83","20160407","routine"
63256,"60","20170407","routine"
63265,"88","20160923","routine"
63265,"88","20180627","routine"
63265,"91","20160418","routine"
63265,"85","20170906","routine"
63280,"82","20161128","routine"
63280,"81","20171013","routine"
63280,"92","20160504","routine"
63286,"83","20171121","routine"
63286,"86","20160112","routine"
63286,"84","20160613","routine"
63286,"85","20170425","routine"
63287,"65","20170612","routine"
63304,"96","20180327","routine"
63304,"100","20170202","routine"
63404,"90","20171101","routine"
63404,"94","20161101","routine"
63406,"91","20160705","routine"
63406,"92","20171227","routine"
63413,"87","20160701","routine"
63413,"94","20170202","routine"
63413,"94","20171030","routine"
63413,"90","20180522","routine"
63413,"87","20151020","routine"
63447,"86","20171106","routine"
63447,"89","20160531","routine"
63447,"81","20161122","routine"
63488,"94","20180322","routine"
63488,"96","20170511","routine"
63488,"92","20160722","routine"
63488,"94","20150804","routine"
63489,"100","20160419","routine"
63489,"100","20180117","routine"
63493,"78","20171228","routine"
63493,"83","20151222","routine"
63493,"89","20170112","routine"
63503,"88","20170929","routine"
63503,"92","20151130","routine"
63503,"90","20160720","routine"
63503,"96","20180604","routine"
63554,"89","20180116","routine"
63554,"94","20161206","routine"
63554,"89","20160511","routine"
63576,"88","20160617","routine"
63576,"94","20161220","routine"
63576,"92","20170815","routine"
63576,"94","20180105","routine"
63576,"92","20160107","routine"
63597,"90","20160901","routine"
63597,"94","20171207","routine"
63601,"80","20161007","routine"
63601,"72","20180308","routine"
63601,"69","20160525","routine"
63615,"94","20171129","routine"
63615,"94","20160608","routine"
63615,"94","20170110","routine"
63618,"100","20180201","routine"
63618,"96","20160928","routine"
63618,"91","20170801","routine"
63618,"96","20160328","routine"
63619,"94","20160520","routine"
63619,"90","20170131","routine"
63619,"92","20160829","routine"
63619,"92","20170919","routine"
63624,"93","20160511","routine"
63646,"98","20180503","routine"
63646,"96","20160502","routine"
63651,"100","20180418","routine"
63651,"100","20160502","routine"
63652,"98","20160502","routine"
63652,"93","20180410","routine"
63653,"96","20180410","routine"
63653,"89","20160502","routine"
63654,"100","20180410","routine"
63654,"98","20160502","routine"
63713,"96","20160523","routine"
63713,"96","20170111","routine"
63713,"96","20171215","routine"
63755,"86","20180717","routine"
63755,"78","20161007","routine"
63755,"84","20171024","routine"
63755,"70","20160608","routine"
63757,"80","20180108","routine"
63757,"81","20160711","routine"
63757,"85","20170329","routine"
63757,"70","20160304","routine"
63763,"72","20160729","routine"
63763,"73","20170725","routine"
63763,"72","20180205","routine"
63773,"92","20160315","routine"
63776,"98","20170111","routine"
63860,"100","20150929","routine"
63860,"92","20171113","routine"
63864,"94","20180130","routine"
63864,"90","20170113","routine"
63893,"88","20180517","routine"
63893,"90","20160920","routine"
63896,"94","20151102","routine"
63896,"89","20170120","routine"
63897,"96","20160406","routine"
63897,"90","20161017","routine"
63897,"94","20170919","routine"
63897,"90","20180319","routine"
63918,"94","20150901","routine"
63918,"100","20180424","routine"
63918,"96","20160921","routine"
63926,"92","20160906","routine"
63926,"94","20170814","routine"
63940,"88","20160310","routine"
63940,"86","20180102","routine"
63940,"88","20170202","routine"
63943,"100","20170906","routine"
63943,"94","20180629","routine"
63943,"100","20170105","routine"
63943,"100","20160509","routine"
63971,"96","20160912","routine"
63971,"96","20171117","routine"
63992,"98","20170112","routine"
63992,"81","20180718","routine"
63992,"98","20151112","routine"
64004,"94","20151201","routine"
64004,"96","20180315","routine"
64004,"92","20160608","routine"
64004,"94","20170830","routine"
